,nem,apd,Ratio,Spread
184,42.527740478515625,254.28997802734375,5.9793907498049945,-55.86242252605969
185,42.42890930175781,253.3962860107422,5.972255478182751,-55.4409649384301
186,41.905094146728516,246.73318481445312,5.887904318995911,-51.280753606827076
187,43.19980239868164,245.63095092773438,5.6859276498734745,-43.9921539183063
188,43.753265380859375,247.6368408203125,5.659848211663889,-43.35349090845055
189,42.30042266845703,243.17820739746094,5.7488363485974405,-45.83682024658755
190,41.905094146728516,239.77220153808594,5.721791262382945,-44.31977033045989
191,42.00392532348633,236.85275268554688,5.638824249435364,-40.92808704894885
192,40.768516540527344,235.4128875732422,5.7743795347378395,-45.391243435591136
193,40.1162223815918,229.88180541992188,5.730395131257627,-42.97694861367664
194,39.799957275390625,229.14697265625,5.757467805070678,-43.75329154101833
195,41.69754409790039,233.3275604248047,5.595714699095516,-38.866843390851145
196,41.27256393432617,230.13998413085938,5.576100978293068,-37.70990430526045
197,41.53940963745117,232.72999572753906,5.60263127855611,-39.024875652772025
198,43.19980239868164,238.3300018310547,5.516923425518446,-36.69120482162661
199,44.010231018066406,247.9600067138672,5.634144629054059,-42.44882541384676
200,43.38758850097656,242.8000030517578,5.596070476382731,-40.26392781803595
201,44.36602783203125,238.58999633789062,5.3777633021641424,-31.37874922073975
202,42.10275650024414,231.75,5.504390193517523,-35.353099934430006
203,41.78649139404297,232.44000244140625,5.562563275521683,-37.55427806684982
204,41.33186340332031,231.2100067138672,5.593989423068049,-38.49658258541318
205,41.420814514160156,229.32000732421875,5.536347124362395,-36.181557627802405
206,41.13419723510742,237.99000549316406,5.785697096090237,-46.221068450013476
207,40.26447296142578,232.52999877929688,5.775066247658713,-44.91677210223422
208,40.827816009521484,237.36000061035156,5.813683508199328,-47.055012169845426
209,41.21326446533203,242.3699951171875,5.880873506661076,-50.22325959444363
210,39.89878845214844,241.4499969482422,6.051562122940623,-55.58408140403854
211,40.6598014831543,238.32000732421875,5.861317533066578,-48.817824703908755
212,41.87544250488281,241.2899932861328,5.762088203796237,-45.979243343614044
213,41.588829040527344,243.9199981689453,5.865036448399424,-49.978742652332826
214,42.22135925292969,251.55999755859375,5.958121718716062,-54.59639065995414
215,43.25910186767578,252.02000427246094,5.825826089578993,-50.09786296017778
216,42.55739212036133,249.05999755859375,5.852332230654531,-50.49076079220241
217,42.35972595214844,254.44000244140625,6.0066489270689285,-56.81525276031833
218,41.826026916503906,250.39999389648438,5.98670283448989,-55.32536116845158
219,41.223148345947266,252.1199951171875,6.1159810745501675,-59.92603250607455
220,39.0685920715332,245.1699981689453,6.275373264540677,-63.270921092072186
221,37.34890365600586,264.0199890136719,7.0690157720658116,-90.33791494695542
222,40.51155471801758,276.05999755859375,6.814352089919067,-87.2661665817417
223,40.83769989013672,277.6300048828125,6.798375168770629,-87.27778935393728
224,43.23933792114258,283.0,6.5449660796407,-81.17229463709556
225,42.824241638183594,280.1300048828125,6.541388572612545,-80.2857096398936
226,45.8682861328125,289.5899963378906,6.313512466966332,-75.20066924526522
227,45.98688507080078,288.4599914550781,6.272657759075638,-73.50397575674258
228,45.749691009521484,294.8900146484375,6.4457269140258155,-81.06735793416279
229,45.15668869018555,294.5400085449219,6.522621943467211,-83.55083131391685
230,44.95902633666992,295.1199951171875,6.564198986588792,-85.07528674412642
231,44.14859390258789,293.29998779296875,6.643472914225161,-87.12768193785946
232,44.60322952270508,296.4800109863281,6.647052560070931,-88.13536843039749
233,44.47474670410156,296.4100036621094,6.66468109721182,-88.67927680025797
234,45.591556549072266,309.1600036621094,6.7810802495709135,-96.09294390702117
235,45.71015548706055,308.1499938964844,6.741390192464217,-94.51624553568602
236,45.314823150634766,309.9100036621094,6.839042549761516,-98.16522947191781
237,43.80268096923828,304.4599914550781,6.950715908665364,-99.9405243287302
238,45.22587203979492,302.17999267578125,6.681573600391576,-90.86024405355205
239,46.915916442871094,310.1600036621094,6.6109761287469935,-90.76489684011186
240,48.003074645996094,312.0400085449219,6.50041712632149,-87.45025009479481
241,48.101905822753906,318.44000244140625,6.6201119684279295,-93.37800956230721
242,46.915916442871094,314.9700012207031,6.713499918609456,-95.57489439870561
243,46.56999969482422,312.1000061035156,6.701739492134942,-94.35775623763892
244,47.189998626708984,315.5799865722656,6.687433688409795,-94.87526220019835
245,47.119998931884766,319.8599853515625,6.788200182558203,-99.48973302564453
246,46.400001525878906,314.4100036621094,6.776077442298184,-97.48003784334968
247,46.400001525878906,319.510009765625,6.885991363328363,-102.5800439468653
248,47.150001525878906,325.25,6.89819701960099,-104.73638949190412
249,47.11000061035156,325.1199951171875,6.901294648800075,-104.79751670042249
250,45.56999969482422,316.239990234375,6.939653112841542,-103.2759332876132
251,46.13999938964844,316.4200134277344,6.857824395609411,-100.73238797526584
