,nue,alb,Ratio,Spread
1252,118.91999816894531,253.4499969482422,2.131264722928897,-37.521100858533096
1253,119.05000305175781,248.30999755859375,2.0857622107799463,-32.14304336790202
1254,119.25,249.86000061035156,2.0952620596255898,-33.326822531211555
1255,119.69999694824219,252.6300048828125,2.1105264103895403,-35.272816069390906
1256,119.4000015258789,253.75,2.125209353075275,-36.94214701925086
1257,119.30000305175781,251.50999450683594,2.1082144851054143,-34.88525347031092
1258,118.58000183105469,238.27999877929688,2.0094450590309756,-22.973686094059023
1259,122.83000183105469,251.38999938964844,2.046649805765047,-28.301310325244888
1260,122.37000274658203,249.39540100097656,2.038043600582844,-27.149038056440734
1261,124.51000213623047,253.8300018310547,2.0386314149551694,-27.664984603829684
1262,123.93000030517578,256.8999938964844,2.072944349744791,-31.79704550452357
1263,124.2750015258789,255.99000549316406,2.059867248843742,-30.255309018666
1264,124.05000305175781,256.0,2.0636839476189954,-30.677308892642717
1265,122.08000183105469,245.72000122070312,2.012778485707697,-24.004672693799396
1266,121.33000183105469,249.19200134277344,2.0538366239354344,-28.850033353369557
1267,120.12000274658203,244.22000122070312,2.033133496807652,-26.093719888666786
1268,119.79000091552734,243.85000610351562,2.0356457487254884,-26.32800676091023
1269,118.25,240.83999633789062,2.036701871779202,-26.137965642083717
1270,118.91999816894531,239.35499572753906,2.0127396519759118,-23.426099637829967
1271,118.7699966430664,237.6699981689453,2.0010945936388564,-22.01577698084535
1272,122.9800033569336,248.9801025390625,2.0245576170333144,-25.61673857304982
1273,122.55999755859375,249.0800018310547,2.032310760384717,-26.485730383656747
1274,122.62999725341797,249.28500366210938,2.032822386409711,-26.562552456699937
1275,122.25,248.52000427246094,2.032883470531378,-26.493384043321587
1276,121.7699966430664,246.97000122070312,2.0281679233729832,-25.82233788260385
1277,122.45999908447266,246.8699951171875,2.0159235420775814,-24.45883561401371
1278,122.16999816894531,248.0800018310547,2.0306131255563424,-26.199876745513
1279,123.6449966430664,253.17999267578125,2.047636374698213,-28.598927993932396
1280,123.15499877929688,251.41000366210938,2.0414112797212174,-27.726197286340895
1281,123.63999938964844,251.3000030517578,2.032513784311758,-26.728089077429107
1282,124.4000015258789,252.58999633789062,2.0304661835984334,-26.626406440475936
1283,124.68000030517578,253.39999389648438,2.032402897627881,-26.92368496702375
1284,123.82499694824219,250.99819946289062,2.0270398194946515,-26.087527693219958
1285,124.5199966430664,251.9199981689453,2.0231288544848582,-25.736679526679982
1286,124.83000183105469,253.86000061035156,2.033645733290355,-27.109016779281806
1287,123.29000091552734,253.10000610351562,2.052883479795966,-29.168990919244354
1288,123.375,254.50010681152344,2.0628174817550025,-30.413445776134356
1289,122.84500122070312,254.44000244140625,2.07122796949857,-31.32384728389636
1290,123.0,255.0500030517578,2.073577260583397,-31.65002228511864
1291,122.26000213623047,254.30999755859375,2.0800751931545376,-32.26506194386824
1292,121.8499984741211,256.4700012207031,2.104801021193062,-35.17584273900619
1293,124.94999694824219,258.4599914550781,2.0685073850953315,-31.489278879157727
1294,125.11000061035156,258.7950134277344,2.0685397823131475,-31.531310564618682
1295,125.58499908447266,256.6499938964844,2.0436357508260445,-28.51649882039462
1296,125.37000274658203,255.77999877929688,2.0402009505919887,-28.040193684761736
1297,125.23999786376953,253.19000244140625,2.021638508145098,-25.688255447853752
1298,124.55999755859375,254.36000061035156,2.042068124565426,-28.103434396287415
1299,124.79000091552734,255.52000427246094,2.047599987161048,-28.842268013189997
1300,130.00999450683594,260.8699951171875,2.00653800584132,-24.63368125217625
1301,130.94000244140625,264.7550048828125,2.0219566209439055,-26.81570942193378
1302,130.76499938964844,267.57000732421875,2.046189795228952,-29.951168243641664
1303,132.22999572753906,268.239990234375,2.028586545424123,-27.938526943076912
1304,134.3300018310547,269.4800109863281,2.0061044242763435,-25.333127013593842
1305,135.30999755859375,270.7439880371094,2.000916361851741,-24.802587452214315
1306,135.5399932861328,270.04998779296875,1.9924007759309645,-23.687431133412733
1307,134.55999755859375,260.8525085449219,1.9385591058095437,-16.284468497526635
1308,134.21060180664062,266.9200134277344,1.9888146676541272,-22.991768497275817
1309,135.3300018310547,267.6588134765625,1.9778231719135455,-21.680782120495113
1310,134.26499938964844,267.6499938964844,1.993445761093264,-23.622138974241413
1311,134.39500427246094,269.4599914550781,2.00498517719303,-25.19407843185252
1312,134.39999389648438,269.8340148925781,2.0076936543643433,-25.55896513237818
1313,134.77000427246094,270.5199890136719,2.007271502839525,-25.56739572169636
1314,134.38999938964844,277.50689697265625,2.064937110149519,-33.250148627496635
1315,135.11000061035156,277.19000244140625,2.051587604094564,-31.614825744959465
1316,136.0399932861328,279.8699951171875,2.0572626354702703,-32.59186476596492
1317,136.17999267578125,278.20001220703125,2.0428846171946327,-30.6655223397857
1318,136.17999267578125,280.6099853515625,2.060581586456989,-33.07549548431695
1319,136.34500122070312,281.0400085449219,2.0612417472496802,-33.20336371241505
1320,136.55999755859375,281.45001220703125,2.060998954589682,-33.21967739296981
1321,137.90499877929688,282.9800109863281,2.0519924113788597,-32.28678070639632
1322,138.83999633789062,283.8599853515625,2.0445116165282893,-31.45463673878888
1323,139.5800018310547,285.5799865722656,2.045995005200866,-31.819578837032513
1324,137.22500610351562,281.94000244140625,2.054581817462081,-32.49193897041696
1325,137.30999755859375,281.9599914550781,2.053455658498271,-32.35629610351683
1326,137.2449951171875,283.2799987792969,2.0640461135753365,-33.795332478226904
1327,137.07000732421875,282.2699890136719,2.059312569714862,-33.105751151811866
1328,136.39999389648438,276.6499938964844,2.0282258524618224,-28.712649369618223
1329,135.48500061035156,279.67999267578125,2.0642874961496855,-33.41813571058456
1330,135.50999450683594,280.739990234375,2.0717290356041804,-34.43236576103164
1331,136.1199951171875,282.44000244140625,2.074933974235379,-35.01537694658604
1332,135.99000549316406,282.44000244140625,2.07691735445664,-35.253407106477006
1333,135.44000244140625,281.44000244140625,2.077968084526299,-35.26054375552855
1334,135.5,282.25,2.0830258302583027,-35.96067694169697
1335,134.32000732421875,278.8399963378906,2.0759379179069923,-34.71141378019667
1336,133.48500061035156,277.7449951171875,2.080720634132797,-35.145432918657015
1337,133.50999450683594,281.6600036621094,2.1096548217421125,-39.01467395543222
1338,133.13999938964844,279.4700012207031,2.09906866833313,-37.5021871047099
1339,133.72000122070312,281.5400085449219,2.105444256467241,-38.51012559366445
1340,133.72000122070312,280.114990234375,2.094787523760554,-37.08510728311757
1341,134.00999450683594,280.1400146484375,2.0904412068619806,-36.57911125009381
