,mu,klac,Ratio,Spread
670,58.43000030517578,312.7300109863281,5.352216487300382,12.235275631164955
671,59.040000915527344,315.0,5.3353657709235565,13.416949896726537
672,58.959999084472656,314.9750061035156,5.342181326228438,12.989256733826226
673,58.880001068115234,313.9800109863281,5.332540850722826,13.53158637693612
674,59.244998931884766,311.94000244140625,5.265254587987254,17.636920270706142
675,60.415000915527344,318.6300048828125,5.274021353211979,17.56732576830491
676,59.375,313.55999755859375,5.281010485197369,16.752530832365224
677,59.189998626708984,314.1084899902344,5.306783194424599,15.157215764877849
678,59.349998474121094,316.44000244140625,5.331760919579238,13.731055847168266
679,59.2599983215332,315.6300048828125,5.326189905883318,14.031791256607749
680,59.13999938964844,316.8699951171875,5.3579641255906205,12.112792018462828
681,58.0099983215332,311.6700134277344,5.372694749967663,10.918709298603249
682,58.1150016784668,312.1474914550781,5.371203345774613,11.035388433028645
683,58.005001068115234,312.2049865722656,5.382380498633963,10.355459401840749
684,58.2599983215332,315.54998779296875,5.416237502299065,8.453349615985433
685,58.130001068115234,314.3299865722656,5.407362477147418,8.937766743149
686,58.029998779296875,313.4800109863281,5.402033733941195,9.221883504855684
687,57.814998626708984,313.1700134277344,5.416760717227764,8.315311572986916
688,58.900001525878906,315.86260986328125,5.362692728021418,11.762159264829124
689,59.619998931884766,317.8800048828125,5.331768040552753,13.818839853224704
690,59.625,317.07000732421875,5.317735971894654,14.657135749356728
691,59.33000183105469,315.7200012207031,5.321422408172723,14.337906888332286
692,60.0099983215332,316.79998779296875,5.279120090881462,17.105652394301117
693,58.900001525878906,312.6000061035156,5.307300475470591,15.02476302459475
694,59.16999816894531,313.7799987792969,5.303025325155083,15.372535210969163
695,58.23500061035156,311.82000732421875,5.354511961124478,12.041881567657997
696,58.77000045776367,313.2900085449219,5.330781114593908,13.599154904341974
697,58.8849983215332,315.0,5.349410019169689,12.539874115495495
698,59.0099983215332,315.2900085449219,5.342993009878974,12.957172911881871
699,59.22999954223633,314.69000244140625,5.313017134450658,14.802046843398289
700,59.25,313.8399963378906,5.296877575323048,15.7652247117601
701,58.86000061035156,313.0,5.31770296898287,14.39842559841806
702,57.845001220703125,303.79998779296875,5.251966140234718,17.85510564767533
703,58.04499816894531,306.44000244140625,5.279352435320687,16.346765477085412
704,58.2400016784668,308.54998779296875,5.297904857496761,15.340199436446271
705,58.70000076293945,313.0799865722656,5.3335601789281455,13.413086492690143
706,59.392601013183594,318.8599853515625,5.368681955531531,11.552137646110241
707,59.474998474121094,320.2699890136719,5.384951613794972,10.608376616210892
708,59.34000015258789,319.0899963378906,5.377317079834465,11.02448686091431
709,60.1349983215332,322.3949890136719,5.361187295456003,12.217958514906245
710,60.61000061035156,323.1700134277344,5.331958590552139,14.13071494899937
711,60.650001525878906,323.92999267578125,5.3409725395895125,13.59707923064481
712,60.999900817871094,324.6000061035156,5.321320227596465,14.906956506467582
713,61.21500015258789,324.80499267578125,5.30597062592754,15.919100642647622
714,61.564998626708984,326.17999267578125,5.298140176263616,16.52455256418797
715,61.540000915527344,326.2300109863281,5.301105072034798,16.33308573656366
716,61.62009811401367,334.0400085449219,5.420958725623229,8.976314870030778
717,61.900001525878906,336.760009765625,5.440387745787595,7.8401355538837425
718,61.959999084472656,340.0400085449219,5.488057029848098,4.899630483818287
719,61.365699768066406,338.2099914550781,5.511384906117806,3.366829418233083
720,60.459999084472656,331.70001220703125,5.486272200295459,4.751938726009785
721,60.48500061035156,330.6600036621094,5.466809958261278,5.93341737331612
722,60.470001220703125,329.5299987792969,5.449478950340679,6.978548828820765
723,61.810001373291016,339.5400085449219,5.4932858922672985,4.5508746254326
724,61.78010177612305,340.19000244140625,5.506465555433641,3.7316950923157197
725,61.66999816894531,338.7900085449219,5.493595242484112,4.508672271509413
726,61.92499923706055,340.57000732421875,5.499717586114982,4.171586512367371
727,62.125,342.2099914550781,5.508410325232646,3.6632984446626597
728,62.619998931884766,344.010009765625,5.493612514107892,4.664211161810515
729,62.41999816894531,345.5899963378906,5.536526857987409,1.9525285263902834
