,amat,qcom,Ratio,Spread
230,103.96685028076172,119.9651107788086,1.1538784762147136,11.137223204034395
231,104.1962890625,122.08161163330078,1.1716502836302802,9.312854814603039
232,104.4456787109375,123.06533813476562,1.1782712281985324,8.64666317889515
233,104.88461303710938,119.43846130371094,1.1387605659702653,12.832412253486549
234,106.77999877929688,122.86660766601562,1.150651892401386,11.817561956090369
235,107.66999816894531,124.35710906982422,1.1549838505123322,11.460250476107344
236,105.81999969482422,122.6678695678711,1.1592125299719778,10.793983160471722
237,103.47000122070312,118.78264617919922,1.1479911547099917,11.687075742254589
238,103.25,117.62999725341797,1.1392735811469052,12.559608558485959
239,109.5999984741211,126.48999786376953,1.1541058359926577,11.784730669425496
240,107.01000213623047,126.80999755859375,1.1850293900298838,8.167023372799289
241,106.70999908447266,125.66000366210938,1.177584150878267,8.935038990059038
242,106.43000030517578,123.30000305175781,1.1585079648427064,10.938531720660219
243,104.70999908447266,119.77999877929688,1.1439213048093602,12.268547915670464
244,106.11000061035156,118.20999908447266,1.1140325926352004,15.621096723357649
245,108.61000061035156,121.75,1.1209833285683277,15.26421575433164
246,107.33999633789062,119.05000305175781,1.1090926692134944,16.347182329848888
247,109.37000274658203,121.20999908447266,1.1082563412321085,16.7718878535465
248,111.87000274658203,123.48999786376953,1.1038705178501707,17.67500902075096
249,109.63999938964844,121.70999908447266,1.110087557114341,16.615660533559744
250,104.55999755859375,116.63999938964844,1.1155317723136446,15.217558165706603
251,104.7300033569336,114.52999877929688,1.093573905358941,17.544018315144736
