,nke,tsla,Ratio,Spread
1086,83.86499786376953,267.45001220703125,3.1890540633111035,-89.80014524058025
1087,83.11000061035156,265.20001220703125,3.1909518741358296,-89.1687437452256
1088,84.76709747314453,247.55999755859375,2.920472741643943,-67.97616716093115
1089,85.53060150146484,245.47189331054688,2.8699890916392397,-64.25122718542262
1090,85.08000183105469,242.74000549316406,2.8530794577928953,-62.48535606468044
1091,85.94999694824219,243.05990600585938,2.8279222179871217,-60.940120261510394
1092,86.2300033569336,242.72000122070312,2.8147975388103292,-59.99992461125861
1093,86.12999725341797,245.68499755859375,2.8524904840728302,-63.17931872195302
1094,85.4000015258789,242.39999389648438,2.838407371960403,-61.45931412128805
1095,88.23999786376953,253.14999389648438,2.868880326666749,-66.12079683874471
1096,88.83999633789062,255.27999877929688,2.8734805189362542,-66.96449686600265
1097,88.7300033569336,248.66000366210938,2.8024342866507785,-60.58030985764275
1098,88.43000030517578,244.52000427246094,2.76512499636562,-57.08347107389843
1099,88.4000015258789,247.27999877929688,2.797285005780302,-59.90777837007405
1100,88.55999755859375,248.2100067138672,2.8027327637361843,-60.49477930941486
1101,88.66000366210938,249.6699981689453,2.8160386629404885,-61.74037299168918
1102,88.44999694824219,236.52000427246094,2.674053277931305,-49.040601333089874
1103,88.95999908447266,234.17999267578125,2.632419009508013,-45.60722324887464
1104,89.49500274658203,236.05999755859375,2.6376891481531275,-46.34026220095068
1105,90.53800201416016,238.5500030517578,2.6348052502246357,-46.59423697055188
1106,90.77999877929688,238.4429931640625,2.6266027359590733,-45.96842307342998
1107,91.4800033569336,240.86000061035156,2.6329251396129942,-46.88472789136065
1108,91.12999725341797,240.7100067138672,2.641391572135036,-47.48509348718229
1109,90.18000030517578,235.85000610351562,2.615324964575092,-44.66174086843767
1110,90.9749984741211,238.94000244140625,2.626435904908265,-46.04738286381214
1111,90.6500015258789,237.9600067138672,2.625041397775752,-45.76413082912449
1112,90.94499969482422,240.5301055908203,2.6447864797179075,-47.70179880256588
1113,90.33000183105469,239.8249969482422,2.65498718129985,-48.31515141021219
1114,90.2699966430664,239.8350067138672,2.656862918276056,-48.45380311077019
1115,90.16999816894531,238.11000061035156,2.640678778369511,-46.9431784238047
1116,87.91999816894531,230.08999633789062,2.6170382294111776,-43.746829626863665
1117,87.7699966430664,228.5,2.60339533712459,-42.47841359192508
1118,87.2249984741211,222.86000061035156,2.5550014847689817,-38.00680682529059
1119,87.17890167236328,223.88999938964844,2.5681672410954928,-39.13563008912214
1120,87.02999877929688,223.27999877929688,2.5655521304271445,-38.844854481197466
1121,86.9749984741211,223.13999938964844,2.5655648554686947,-38.822767324089675
1122,87.12999725341797,223.07000732421875,2.5601975709401055,-38.4204816095692
1123,86.33000183105469,225.3800048828125,2.6106799502202565,-42.44554685681782
1124,85.83999633789062,222.9842987060547,2.5976736744992985,-41.10033742678697
1125,85.41999816894531,222.7698974609375,2.6079361067222093,-41.78634794493262
1126,85.4800033569336,223.13949584960938,2.610429189126953,-42.02730439867147
1127,86.27999877929688,223.67999267578125,2.59248952063562,-40.852733536188474
1128,86.37999725341797,223.3800048828125,2.5860154200684877,-40.338364326669556
1129,86.6500015258789,222.94000244140625,2.572879382752497,-39.3195140686989
1130,86.62999725341797,222.33999633789062,2.566547424531036,-38.7623940622455
1131,87.18000030517578,223.17999267578125,2.5599907306094756,-38.4232680747298
1132,87.7699966430664,222.91360473632812,2.539747217296239,-36.89201832825321
1133,87.66000366210938,221.66000366210938,2.5286332922881325,-35.874225362862084
1134,87.73999786376953,219.25999450683594,2.498974240314803,-33.3027208881007
1135,87.38469696044922,215.9499969482422,2.4712564609107965,-30.754434061843927
1136,88.0,216.58999633789062,2.4612499583851206,-30.075317951122077
1137,87.97000122070312,213.22999572753906,2.4238944272897984,-26.779630130110196
1138,88.06999969482422,216.6699981689453,2.4602020996904668,-30.005251154966277
1139,88.41999816894531,214.86000061035156,2.429993271429565,-27.444910460320177
1140,88.55000305175781,215.6999969482422,2.43591179575866,-28.006196236067314
1141,88.69999694824219,218.55999755859375,2.4640361339147154,-30.544632899720472
1142,88.43000030517578,216.75039672851562,2.451095736520418,-29.313863529953114
1143,88.48999786376953,217.16000366210938,2.454062706571962,-29.594844884867502
1144,86.94000244140625,207.9499969482422,2.3918793548273865,-23.707791018161817
1145,88.69999694824219,216.77020263671875,2.443858061947933,-28.754837977845472
1146,88.31999969482422,216.88999938964844,2.455729168241367,-29.68929065616719
1147,89.55999755859375,221.6699981689453,2.475100538317008,-31.810923886484137
1148,88.91960144042969,218.7949981689453,2.4605935544540607,-30.30883510509914
1149,89.46499633789062,220.69500732421875,2.4668307869895814,-31.039601112169
1150,89.56999969482422,221.8300018310547,2.476610501137169,-31.949484500062415
1151,88.87000274658203,213.66000366210938,2.404185856406163,-25.280172603221832
