,adi,klac,Ratio,Spread
876,157.7899932861328,336.760009765625,2.13422919129575,9.983258916704804
877,157.3000030517578,340.0400085449219,2.161729192294011,5.61963986337968
878,157.17999267578125,338.2099914550781,2.1517369080981674,7.184252323949854
879,155.50999450683594,331.70001220703125,2.132981955654627,10.001007204438727
880,155.47000122070312,330.6600036621094,2.1268411980823805,10.952570036286764
881,155.25,329.5299987792969,2.122576481670189,11.59603913462802
882,158.46499633789062,339.5400085449219,2.142681452634056,8.696038851352503
883,159.76499938964844,340.19000244140625,2.129314954721228,10.921019932645484
884,159.6999969482422,338.7900085449219,2.1214152474575294,12.17726001848711
885,160.41000366210938,340.57000732421875,2.1231219970644832,11.967451042715643
886,160.5,342.2099914550781,2.132149479470892,10.526495075041955
887,161.52000427246094,344.010009765625,2.129829127451791,10.98223051567742
888,161.4600067138672,345.5899963378906,2.1404061808961217,9.269558501288023
889,161.5,352.2900085449219,2.1813622820119,2.657992007330611
890,161.89999389648438,356.05999755859375,2.199258869560251,-0.22740489549864584
891,162.66000366210938,355.3999938964844,2.1849255249910744,2.1133710202479303
892,162.2050018310547,352.54998779296875,2.1734840714725228,3.9571341942902247
893,162.47999572753906,353.8999938964844,2.17811424915308,3.215280948850639
894,163.41000366210938,357.125,2.1854537176221127,2.0470004333316663
895,163.10000610351562,356.25,2.1842427140922163,2.2364364856747354
896,162.7100067138672,353.3699951171875,2.171777890333472,4.253952249656654
897,163.47999572753906,357.2650146484375,2.185374504437024,2.0617742190299193
898,164.4600067138672,360.489990234375,2.1919614223387884,1.004106671200864
899,163.8800048828125,359.2900085449219,2.1923968625815173,0.9214061784140792
900,164.36000061035156,360.8399963378906,2.195424647103369,0.4329356674615976
901,164.60000610351562,360.0299987792969,2.1873024631170237,1.7737087395765254
902,165.1999969482422,360.57000732421875,2.1826272032994454,2.560588360918464
903,163.5749969482422,355.8900146484375,2.1756993506840594,3.6468707507345837
904,163.9499969482422,355.5299987792969,2.1685270228552374,4.836204378174832
905,162.66000366210938,354.3900146484375,2.17871638183782,3.1233502682948053
906,162.71499633789062,352.9200134277344,2.1689458339467858,4.714968562602783
907,162.77499389648438,352.8699951171875,2.167839092911241,4.8976723152734305
908,163.08999633789062,354.81500244140625,2.1755779655932965,3.6492973072305315
909,163.38999938964844,354.1099853515625,2.1672684171268632,5.017775352719232
910,161.05999755859375,346.4800109863281,2.1512480829405107,7.494917996981931
911,161.6999969482422,347.375,2.148268438812585,8.015296607673795
912,161.83999633789062,348.9100036621094,2.155894782236974,6.7899035588619
913,161.85499572753906,348.7900085449219,2.1549536174469557,6.943070036580357
914,161.25999450683594,348.4200134277344,2.160610351583291,5.99721161099699
915,161.89999389648438,348.1300048828125,2.15027806057485,7.702587780282604
916,163.05999755859375,350.7699890136719,2.151171312802373,7.627968013903049
917,162.91000366210938,349.5,2.1453562834907043,8.566243422265464
918,161.89999389648438,345.7850036621094,2.135793802952194,10.04758900098573
919,162.30999755859375,345.94000244140625,2.1313536297511324,10.79931906956937
920,162.2899932861328,346.6700134277344,2.1361145342863,10.02506835419131
921,161.8300018310547,345.3800048828125,2.1342149229126135,10.297799346146794
922,161.77000427246094,344.8999938964844,2.1320392210386974,10.645124890351147
923,161.77000427246094,345.9100036621094,2.1382827132742785,9.635115124726147
924,166.30999755859375,354.5400085449219,2.1318021390747215,11.045369054583366
925,165.50999450683594,354.3699951171875,2.1410791304361454,9.446164515606645
926,166.3699951171875,354.2300109863281,2.129170050986754,11.488052055300946
927,166.0500030517578,354.07000732421875,2.132309550237437,10.94038877774141
928,166.58999633789062,354.9700012207031,2.1308002222457927,11.234597605397132
