,hon,noc,Ratio,Spread
1511,215.49000549316406,501.0899963378906,2.3253514481616486,21.51390850542241
1512,214.67999267578125,502.8800048828125,2.342463303705637,17.75030748301383
1513,214.2949981689453,503.4100036621094,2.349144907550443,16.282271371147136
1514,214.2899932861328,504.20001220703125,2.352886406290532,15.480068452435763
1515,214.11000061035156,503.0050048828125,2.3492830948994623,16.236524455858945
1516,213.8300018310547,504.07501220703125,2.3573633629077775,14.484301402867846
1517,213.9250030517578,506.57501220703125,2.368002828002618,12.215771437055128
1518,213.99000549316406,505.4599914550781,2.362072893498875,13.489170336396274
1519,213.25999450683594,512.5999755859375,2.403638698253396,4.570517818837789
1520,212.9600067138672,510.7799987792969,2.3984785061806475,5.6595757574858006
1521,214.30999755859375,511.260009765625,2.3856097036529675,8.468811211031085
1522,215.06500244140625,512.47998046875,2.3829073752172834,9.088406407614958
1523,214.4499969482422,512.7349853515625,2.3909302524975637,7.334943489479816
1524,213.08999633789062,514.9600219726562,2.4166316149168217,1.796271680933661
1525,214.52999877929688,518.9199829101562,2.418869089930906,1.3448700216737746
1526,215.72000122070312,520.655029296875,2.413568636893307,2.5092590712219374
1527,215.5399932861328,522.9600219726562,2.426278362542298,-0.23432210332368753
1528,214.4199981689453,520.9299926757812,2.4294841764961275,-0.9331557215381951
1529,214.13499450683594,521.22998046875,2.4341186346919605,-1.9275536170687917
1530,214.06500244140625,519.6400146484375,2.4274870189986943,-0.5081231399650039
1531,214.41000366210938,523.9299926757812,2.443589308927242,-3.9575072911483846
1532,214.47999572753906,520.47998046875,2.4267064100930544,-0.3369597409084224
1533,216.0399932861328,527.6599731445312,2.442418022322725,-3.7160255912525133
1534,216.24000549316406,526.5750122070312,2.4351415040251547,-2.143735837798953
1535,216.60000610351562,529.2849731445312,2.443605531994214,-3.976556955738896
1536,216.8300018310547,532.1199951171875,2.454088413151397,-6.251195403611245
1537,216.41000366210938,529.7000122070312,2.447668791846035,-4.854536086613461
1538,216.8000030517578,528.1500244140625,2.4361163144816675,-2.354316587285506
1539,216.58999633789062,527.969970703125,2.4376470734108464,-2.685943261911642
1540,217.67999267578125,530.5,2.437063661565543,-2.5602015304965096
1541,217.49000549316406,532.25,2.447238891704976,-4.773104420902154
1542,217.49249267578125,531.510009765625,2.4438085343844653,-4.027054177601325
1543,218.02999877929688,530.0399780273438,2.4310415126125933,-1.2473913078902785
1544,218.42999267578125,526.5399780273438,2.4105662943865704,3.2271919680791155
1545,218.72000122070312,524.2703247070312,2.3969930586183903,6.20344976474296
1546,218.75999450683594,524.5800170898438,2.3979705168325527,5.9912008383399105
1547,220.25999450683594,520.8699951171875,2.3647961868128617,13.355965862834683
1548,219.74000549316406,521.0599975585938,2.3712568696317953,11.899012598261994
1549,218.88999938964844,519.469970703125,2.3732010240376993,11.418003519834702
1550,219.0749969482422,522.6500244140625,2.3857128001583026,8.688695503482268
1551,219.5500030517578,525.0599975585938,2.3915280813492563,7.436072529887429
1552,219.36500549316406,523.8599853515625,2.388074543493617,8.185339042333613
1553,219.0500030517578,522.6099853515625,2.385802228124501,8.667837052972505
1554,220.43499755859375,527.8499755859375,2.3945833530613934,6.802379519059674
1555,220.44000244140625,527.5499877929688,2.3931681271560206,7.114561685817922
1556,220.92999267578125,529.6199951171875,2.3972299491921607,6.23841329796635
1557,220.14990234375,527.8300170898438,2.3975936917095284,6.1277048447782825
1558,219.5399932861328,526.530029296875,2.398333084626787,5.941652044027183
1559,218.78900146484375,527.522705078125,2.411102484796935,3.119188168881284
1560,218.9550018310547,530.3099975585938,2.4220044900722573,0.7363548117539733
1561,217.6219940185547,527.3049926757812,2.423031711724977,0.49349233404580106
1562,216.77999877929688,524.7999877929688,2.4208874930720254,0.9469797166191722
1563,215.88999938964844,524.6300048828125,2.430080162888581,-1.0515167635300702
1564,215.77999877929688,524.969970703125,2.432894492876851,-1.6594985614295399
1565,217.125,525.7401123046875,2.4213706957037995,0.8474490810607915
1566,215.27999877929688,525.8300170898438,2.4425400412089373,-3.737792632094464
1567,215.80999755859375,525.780029296875,2.436309880195066,-2.3964652683802785
1568,215.8699951171875,526.6300048828125,2.439570189441684,-3.1002570807192558
1569,216.16000366210938,527.719970703125,2.4413395714409347,-3.4836184246802975
1570,216.3699951171875,528.8499755859375,2.444192760181506,-4.101980099897968
1571,216.72000122070312,528.3599853515625,2.4379844148002365,-2.7592016155731005
1572,215.02000427246094,527.469970703125,2.4531204549449526,-6.011221656958991
1573,215.77000427246094,528.0449829101562,2.4472585273872167,-4.758862338070866
1574,213.9600067138672,525.8699951171875,2.457795749747024,-6.993925212512362
1575,215.11000061035156,525.5999755859375,2.443400930196662,-3.9219508793737066
1576,218.64999389648438,527.4299926757812,2.4122113304310577,2.873209274815441
1577,219.27000427246094,532.1950073242188,2.4271217993999894,-0.38115296450991876
1578,219.6699981689453,533.219970703125,2.427368212080707,-0.4315330674467748
1579,216.83999633789062,526.0700073242188,2.426074599745293,-0.176856041032305
1580,217.17999267578125,526.8300170898438,2.425776014627304,-0.10846630428643378
1581,217.42999267578125,529.25,2.4341168092167775,-1.9193253724695967
1582,216.58999633789062,529.7449951171875,2.445842393804561,-4.460967675974143
1583,217.1999969482422,531.4400024414062,2.4467772095229177,-4.669711338659749
1584,217.00999450683594,530.64501953125,2.4452561308854115,-4.337668496878177
1585,217.30999755859375,530.4199829101562,2.4408448247630115,-3.381675829822892
1586,216.3800048828125,539.765380859375,2.4945252272810614,-14.992996625756472
1587,218.33999633789062,547.02001953125,2.5053587464786466,-17.47212519622492
1588,218.7949981689453,547.25,2.5011997741257046,-16.59349581122758
1589,218.25,544.1599731445312,2.49328739126933,-14.831354469903953
1590,218.36000061035156,545.3599853515625,2.4975269455357805,-15.763350699348347
1591,219.17999267578125,545.8699951171875,2.4905101439831583,-14.275453595845374
1592,219.0800018310547,545.5399780273438,2.4901404668055522,-14.189063736009484
1593,216.9250030517578,535.9099731445312,2.4704850321779843,-9.809703396767713
1594,217.17999267578125,538.5900268554688,2.4799246938897674,-11.868476069911434
1595,216.6649932861328,540.1900024414062,2.4932038824011538,-14.723245283194796
1596,216.1300048828125,540.7100219726562,2.5017813804512414,-16.54676158101081
1597,215.60000610351562,538.8800048828125,2.499443365618835,-16.00808406191261
1598,215.22999572753906,541.239990234375,2.514705203634971,-19.26959798061416
1599,215.5749969482422,541.6400146484375,2.512536343806517,-18.82902851851618
1600,214.13999938964844,541.2000122070312,2.5273186408404973,-21.885390981560544
1601,213.02000427246094,538.5800170898438,2.528307230718946,-21.99425877946255
1602,212.67999267578125,535.3900146484375,2.517350164971134,-19.632693018396093
1603,212.50999450683594,533.510009765625,2.510517262982016,-18.166887886768972
1604,211.6416015625,529.2750244140625,2.5008080665925316,-16.047737921591487
1605,211.99000549316406,530.530029296875,2.502618121371683,-16.45385824118541
1606,213.19000244140625,531.5700073242188,2.49340964039961,-14.57004926265206
1607,213.5,539.6500244140625,2.5276347747731265,-21.8947587369242
1608,212.6300048828125,536.72998046875,2.524243842088796,-21.09445386472812
1609,212.38999938964844,538.3889770507812,2.534907380752229,-23.338222719122268
1610,213.41000366210938,539.1199951171875,2.526217074485283,-21.584005100446984
1611,213.13999938964844,539.239990234375,2.529980256069027,-22.361864376796756
1612,212.91000366210938,538.8200073242188,2.5307406794249663,-22.502264991424408
1613,213.42999267578125,540.510009765625,2.532493221731525,-22.92531660966422
1614,214.52000427246094,546.75,2.548713355914235,-26.509498637780165
1615,213.36500549316406,542.4127807617188,2.542182489148142,-24.986428575177182
1616,213.55999755859375,543.77001953125,2.5462166405113282,-25.868570080513177
1617,213.52999877929688,541.5,2.535943441650513,-23.671642436062438
1618,212.5500030517578,539.885009765625,2.5400376476784063,-24.444407252390715
1619,213.1300048828125,540.3599853515625,2.535353882475038,-23.506211063594332
1620,213.35000610351562,540.6900024414062,2.534286322818608,-23.300196198264256
1621,213.61000061035156,542.1400146484375,2.5379898558090512,-24.116732993712343
1622,214.36500549316406,541.219970703125,2.5247589710736817,-21.35712314869097
1623,213.92999267578125,541.1925048828125,2.5297645183534856,-22.389564042905544
1624,212.97999572753906,536.510009765625,2.519062919185947,-20.02173208962206
1625,212.41000366210938,534.1099853515625,2.514523685999255,-19.010490702714446
1626,212.3300018310547,532.0999755859375,2.5060046672505343,-17.19540502787704
1627,211.5800018310547,529.1900024414062,2.501134312608434,-16.112803409265165
