,ups,unp,Ratio,Spread
381,208.74000549316406,258.7300109863281,1.2394845462184352,-9.905186819889542
382,208.91000366210938,258.885009765625,1.2392178700276368,-9.856566828714085
383,210.8800048828125,260.364990234375,1.2346594471062424,-8.976938197688389
384,210.52999877929688,260.2900085449219,1.2363559115287388,-9.321183449900678
385,216.52999877929688,263.3500061035156,1.2162287331463069,-5.194558761833525
386,216.8699951171875,261.4200134277344,1.2054226924590186,-2.8573285451076114
387,216.5399932861328,261.8599853515625,1.2092915556968016,-3.69256688568513
388,215.55999755859375,262.6600036621094,1.2185006802605518,-5.666395045759463
389,213.91000366210938,261.114990234375,1.2206768536493051,-6.097695425246661
390,216.6999969482422,263.1600036621094,1.21439781895781,-4.800937549954915
391,218.00999450683594,264.29998779296875,1.2123296842002413,-4.371845414537438
392,217.60000610351562,260.2850036621094,1.196162667101617,-0.8479332470405205
393,217.75999450683594,259.6000061035156,1.1921381918264433,0.028693681304810648
394,219.86000061035156,260.67999267578125,1.1856635675070937,1.4640322059807096
395,220.74000549316406,262.17999267578125,1.187732110860623,1.0180759839791682
396,221.3074951171875,262.7099914550781,1.1870813110779055,1.167799464141604
397,221.5,263.2300109863281,1.1883973407960637,0.878356578460137
398,222.3300018310547,263.5199890136719,1.1852650872279344,1.5825301550875344
399,219.6300048828125,261.7200012207031,1.1916404653378234,0.14854159236400677
400,218.1649932861328,262.0199890136719,1.2010175650408832,-1.9061936893238334
401,218.42999267578125,261.3599853515625,1.1965389100181991,-0.9287816090479504
402,218.8699951171875,261.05999755859375,1.19276284270403,-0.10177192707997107
403,219.05999755859375,260.2200012207031,1.1878937465572643,0.9658037061989495
404,220.05999755859375,260.79998779296875,1.1851312854964813,1.583587508376832
405,219.77999877929688,261.5299987792969,1.1899626910177816,0.5182022793265679
406,218.6699981689453,264.385009765625,1.2090593679035937,-3.6663345536948437
407,218.39999389648438,264.1300048828125,1.209386503041767,-3.734732789409213
408,218.52499389648438,264.8299865722656,1.2118979245811854,-4.284993182056928
409,217.52000427246094,263.8999938964844,1.2132217208212668,-4.558747304554037
