,meta,chtr,Ratio,Spread
298,194.02000427246094,508.489990234375,2.6208121793477854,1.024265544781258
299,195.24000549316406,509.2900085449219,2.608533057856084,3.4280818921457694
300,195.1300048828125,510.0,2.6136421218576107,2.4292187852568077
301,194.22999572753906,507.45001220703125,2.6126243287307145,2.615700316780419
302,194.83999633789062,508.6449890136719,2.6105779027606943,3.022640839095459
303,196.8300018310547,509.57000732421875,2.5888838214897674,7.323558749135714
304,195.35000610351562,508.8349914550781,2.6047349657386105,4.171970633800356
305,196.39999389648438,510.07000732421875,2.5970978776764064,5.694318629884606
306,195.89999389648438,509.0799865722656,2.5986728046621015,5.371293704692903
307,193.55999755859375,506.94000244140625,2.6190329036760156,1.3662336835482165
308,194.78500366210938,500.25,2.5682161901322558,11.273214062348927
309,193.2799072265625,496.17999267578125,2.567157651282187,11.390700649805808
310,191.4822998046875,494.32000732421875,2.581544131381473,8.530004692375428
311,191.1699981689453,495.70001220703125,2.5929801587849544,6.3298671840097995
312,193.5800018310547,496.8399963378906,2.566587414187048,11.518772834022343
313,191.86000061035156,496.70001220703125,2.5888669374904216,7.1418766298255605
314,188.61000061035156,495.3900146484375,2.626531006019459,-0.08292271302218523
315,190.62750244140625,492.29998779296875,2.5825234107774584,8.305248258242898
316,194.55499267578125,493.82000732421875,2.5382026980266277,17.09917687554224
317,196.60000610351562,491.989990234375,2.5024922429317114,24.29958604736555
318,198.0,492.25,2.486111111111111,27.716088149356437
319,199.91830444335938,496.239990234375,2.4822138803951748,28.763740628583037
320,197.4199981689453,497.30999755859375,2.519045700390559,21.132952796757763
321,198.8300018310547,498.0,2.5046521923947336,24.145748781933776
322,193.82040405273438,495.0799865722656,2.554323364415054,13.91010079555241
323,191.1999969482422,492.2650146484375,2.574607858292454,9.843644277554347
324,191.83779907226562,494.0899963378906,2.5755612226960864,9.693589231746728
325,191.77000427246094,495.69000244140625,2.584815098283802,7.915547790598225
326,191.8300018310547,495.3399963378906,2.582182096699025,8.423112964015388
327,190.31419372558594,493.3399963378906,2.5922396363627906,6.442462403481727
328,190.77999877929688,491.0799865722656,2.5740643134208723,9.925718793441433
