,ups,noc,Ratio,Spread
183,198.31488037109375,480.7026062011719,2.4239361428737185,8.781311757779468
184,190.9240264892578,467.37689208984375,2.4479731581406825,3.772351320795286
185,189.1902313232422,483.2740783691406,2.5544346290450886,-16.425903632103477
186,183.28546142578125,483.4734191894531,2.6378165263545936,-31.273353599680654
187,175.07229614257812,483.5930480957031,2.7622477042390936,-51.76758534432695
188,178.3615264892578,486.4535217285156,2.7273455845748957,-46.468383669660106
189,174.0518341064453,492.3638610839844,2.8288346607302524,-63.06988381730775
190,172.218994140625,491.23760986328125,2.852400876654537,-66.49040416180134
191,166.3043212890625,494.81573486328125,2.9753630634961996,-84.74120481293983
192,162.80703735351562,477.2341613769531,2.931287056963621,-75.83543033258053
193,160.25094604492188,472.79888916015625,2.9503656660324507,-77.74111722661297
194,163.24295043945312,472.5696716308594,2.8948856312550886,-70.08956018176019
195,165.5711669921875,482.0880126953125,2.911666454087745,-73.83223669447761
196,163.78785705566406,468.9217834472656,2.862982591486623,-65.08990863940176
197,160.04287719726562,468.7622985839844,2.92897945096424,-74.22068820178708
198,161.57852172851562,484.101318359375,2.996074683569407,-85.75019649819143
199,167.32476806640625,488.65618896484375,2.9204055957269315,-76.05021128265929
200,166.3736572265625,482.84552001953125,2.9021753086908895,-72.59898658921657
201,164.0652618408203,483.6229248046875,2.9477472523946537,-79.10288506550438
202,157.66513061523438,494.44696044921875,3.136057786016529,-105.80388499098285
203,158.25958251953125,502.16131591796875,3.1730231302486573,-112.04356887588597
204,157.93263244628906,505.6297912597656,3.2015536208561843,-116.32311737408429
205,158.00196838378906,490.7492370605469,3.105969134944635,-101.27055979489222
206,162.14324951171875,499.77923583984375,3.0823314405310636,-100.0271797592913
207,160.18157958984375,462.6526184082031,2.8883010118445442,-67.76692556034618
208,163.19342041015625,473.5165100097656,2.9015661833649307,-71.15926893289213
209,165.4423828125,505.1214599609375,3.053156339832244,-97.18516206903189
210,164.2534942626953,509.2178649902344,3.1001950203618054,-104.23087241316597
211,159.48806762695312,510.7427978515625,3.2023887771102952,-117.57751733200371
212,164.01573181152344,520.928955078125,3.176091398822302,-116.53178571116752
213,165.9971923828125,524.218017578125,3.1579932771947474,-114.90538982358083
214,165.45228576660156,525.0054321289062,3.1731530918195667,-117.04456773312683
215,167.42384338378906,529.2313842773438,3.1610275668094414,-116.37962799785146
216,164.947021484375,533.7363891601562,3.2358049533541635,-127.02894640193318
217,165.62071228027344,546.294677734375,3.2984683510471924,-137.91599350845792
218,166.21514892578125,547.1917114257812,3.292068833449799,-137.33839346887385
219,165.84857177734375,534.1051635742188,3.2204387282349924,-125.16122264206456
220,163.05471801757812,528.5436401367188,3.241510865571759,-126.53048152550485
221,162.489990234375,523.76953125,3.2233956719088765,-123.15730685815498
222,164.15443420410156,521.0386352539062,3.174075910773585,-116.29738342128917
223,167.5625457763672,532.9988403320312,3.1808948584690504,-119.80300158687936
224,167.22569274902344,539.138427734375,3.2240167098217833,-126.77822864949832
225,162.489990234375,531.374267578125,3.2701969322028552,-130.76204318627998
226,172.32000732421875,529.8294067382812,3.0746830560505454,-104.831615126717
227,178.19000244140625,491.0682067871094,2.7558684553505524,-51.508572688262625
228,177.7899932861328,480.14447021484375,2.700627078837366,-41.57714874935976
229,181.47000122070312,499.0616149902344,2.7501053156619397,-51.36520656209574
230,177.05999755859375,503.45703125,2.843426173003267,-66.7006282927253
231,176.05999755859375,517.1315307617188,2.9372460407402565,-82.85585260856612
232,178.97000122070312,518.6963500976562,2.898230689835039,-77.20175367982284
233,180.61000061035156,526.1217041015625,2.9130264233630045,-80.55872051908312
234,182.74000549316406,522.9124145507812,2.861510336171804,-72.06547502260781
235,182.83999633789062,520.6100463867188,2.847353187563102,-69.515057089847
236,182.52000427246094,527.8300170898438,2.891902283225423,-77.52884004680567
237,179.91000366210938,524.8800048828125,2.9174586971194465,-81.05352109264726
238,184.88999938964844,528.3499755859375,2.8576449636546357,-72.16949287004422
239,189.72999572753906,533.2899780273438,2.810783692807185,-65.10279634418521
240,190.19000244140625,530.2999877929688,2.7882642672363582,-60.971656044657145
241,189.38999938964844,545.5999755859375,2.8808278015959408,-78.25623125149485
242,181.16000366210938,541.4299926757812,2.9886839353659407,-94.50260288046343
243,175.10000610351562,531.8099975585938,3.0371786351863306,-99.91579401979868
244,174.6699981689453,540.2100219726562,3.092746479851401,-109.38254978311903
245,179.6300048828125,540.5499877929688,3.0092410683037847,-97.41810391972922
246,177.63999938964844,528.9400024414062,2.9775951602048307,-90.74477455539795
247,182.52999877929688,535.1799926757812,2.9320111557272583,-84.85402201173031
248,183.85000610351562,525.5900268554688,2.8587979842629894,-71.98948128060556
249,184.30999755859375,531.780029296875,2.8852478777111235,-77.03837150971526
250,181.2100067138672,528.489990234375,2.916450365066578,-81.4385566282798
251,178.1999969482422,529.8699951171875,2.973456813644543,-90.2855673973279
