,amzn,nke,Ratio,Spread
728,123.20999908447266,123.39749908447266,1.0015217920736406,-7.488802148850022
729,123.0199966430664,122.70999908447266,0.9974801043159416,-6.981507824023646
730,122.07499694824219,122.6500015258789,1.0047102567438975,-7.8177845805612325
731,121.47000122070312,122.3499984741211,1.0072445644568577,-8.091582911308956
732,120.98500061035156,122.4000015258789,1.0116956722601056,-8.601579328421218
733,121.28140258789062,122.87000274658203,1.0130984646021073,-8.790461432496679
734,121.18000030517578,122.38999938964844,1.009985138483458,-8.40663192830693
735,120.91500091552734,120.87000274658203,0.9996278528833924,-7.137970971133578
736,120.06990051269531,120.3499984741211,1.00233279081793,-7.419492655679841
737,119.91999816894531,120.48999786376953,1.004753166306934,-7.701665234607569
738,119.83999633789062,120.40640258789062,1.0047263540329474,-7.693946794171589
739,118.58999633789062,120.5999984741211,1.0169491710793506,-9.073091099147911
740,116.98989868164062,119.3499984741211,1.0201735348015208,-9.340685696112809
741,116.12120056152344,118.58999633789062,1.021260508541325,-9.404590506020279
742,110.28099822998047,114.4800033569336,1.03807550887594,-10.833671636516522
743,109.81189727783203,114.72000122070312,1.0446955572623724,-11.518583013927449
744,109.4000015258789,115.19999694824219,1.0530164107995124,-12.38923662739945
745,109.81420135498047,115.56999969482422,1.0524139707690248,-12.36639621203255
746,109.73169708251953,115.30999755859375,1.050835817037253,-12.184644323606756
747,110.45059967041016,115.98500061035156,1.050107477518966,-12.177812314319747
748,109.6500015258789,114.70999908447266,1.046146807917732,-11.662129079880737
749,102.77629852294922,110.4749984741211,1.0749073479178939,-13.946414650370693
750,103.08499908447266,109.83999633789062,1.0655284213358978,-13.018628944076164
751,103.77839660644531,110.3499984741211,1.0633234091349186,-12.87098601171706
752,103.66999816894531,110.19000244140625,1.0628919107516106,-12.813799255940333
753,104.28500366210938,110.3499984741211,1.058157880798113,-12.390500256702646
754,103.4800033569336,109.87000274658203,1.0617510551058587,-12.673998000276436
755,103.68000030517578,110.47000122070312,1.0654899777733544,-13.084311621803517
756,102.67500305175781,110.56999969482422,1.076893074345336,-14.13748841963149
757,103.19000244140625,110.94999694824219,1.0752010303637918,-14.029040303407223
758,103.38629913330078,110.76000213623047,1.0713218585513196,-13.652870105251035
759,103.58000183105469,111.41000366210938,1.0755937603073795,-14.119156489506773
760,102.97000122070312,111.02999877929688,1.0782752011560937,-14.317699813923321
761,102.24099731445312,110.62000274658203,1.0819534790565313,-14.599119323859862
762,102.3499984741211,110.80000305175781,1.08255988962983,-14.675738707046984
763,105.11000061035156,112.72000122070312,1.0724003478847102,-13.97804394131773
764,105.80010223388672,112.48999786376953,1.0632314665924785,-13.093521473539306
765,106.68499755859375,112.73500061035156,1.056709033043142,-12.499255217751719
766,106.22889709472656,112.62000274658203,1.060163532020448,-12.816840700963775
767,105.69999694824219,112.05770111083984,1.0601485747034678,-12.7561684510928
768,108.31999969482422,114.13999938964844,1.0537296871419979,-12.353554639245298
769,107.66999816894531,113.44000244140625,1.0535897127388003,-12.270044315953607
770,103.83999633789062,108.83499908447266,1.0481028786858633,-11.297563050700498
771,103.37999725341797,108.08999633789062,1.0455600620004557,-10.98884125389534
772,103.62000274658203,107.33000183105469,1.0358038890767645,-10.001216240730622
773,104.16500091552734,107.36000061035156,1.030672487560531,-9.514317646097505
774,102.52580261230469,106.25,1.0363244889852572,-9.958996200863135
775,103.55000305175781,107.20999908447266,1.035345204489134,-9.947603916157826
776,103.66100311279297,107.25,1.034622440256553,-9.882328074212433
777,105.2300033569336,106.87000274658203,1.015584902949073,-8.014230214032247
778,105.62000274658203,108.0,1.0225335844681653,-8.774336939682579
779,105.66439819335938,108.0,1.0221039616613972,-8.732230578301463
780,106.42990112304688,108.04000091552734,1.015128265416868,-8.046198863559747
781,106.37999725341797,107.80000305175781,1.0133484286050234,-7.853531762772485
782,105.9000015258789,107.62000274658203,1.016241748781116,-8.12877799822767
783,106.16999816894531,107.33000183105469,1.010925908280261,-7.582701808097065
784,110.8584976196289,108.95999908447266,0.9828745781701799,-4.765944573476057
785,109.3729019165039,108.80999755859375,0.9948533471449822,-6.024939556985538
786,108.4800033569336,109.26609802246094,1.0072464476511938,-7.327899601171945
787,108.9000015258789,108.83499908447266,0.9994030997199683,-6.498458131128254
788,108.69999694824219,108.81999969482422,1.0011039811403046,-6.673150830087133
789,109.02999877929688,109.0,0.9997248575655072,-6.54016461607082
790,108.68000030517578,108.69000244140625,1.0000920329058003,-6.562119167523244
791,111.0199966430664,106.58999633789062,0.9600972758140283,-2.2427698974017662
792,110.10769653320312,106.04000091552734,0.9630571182056364,-2.558035237174545
793,109.30999755859375,105.1500015258789,0.9619431330561969,-2.4246044539127727
794,110.0,106.0199966430664,0.9638181513006037,-2.6401745284283127
795,110.23999786376953,105.98500061035156,0.9614024189416609,-2.377555225397993
796,109.5999984741211,105.22000122070312,0.9600365208540383,-2.2195560472663605
797,108.91000366210938,104.8499984741211,0.9627214667939563,-2.503971107343
798,110.30999755859375,105.78150177001953,0.9589475488278494,-2.1076659630567267
799,111.4000015258789,107.2583999633789,0.9628222486016943,-2.5507621725427985
800,110.66000366210938,106.38500213623047,0.9613681421976792,-2.379206983208187
801,110.125,106.45500183105469,0.966674250452256,-2.95662487454201
802,111.13939666748047,106.7699966430664,0.9606854080962224,-2.3095265944636996
803,112.0199966430664,107.54900360107422,0.9600875452957004,-2.253338425588689
804,112.47000122070312,107.98999786376953,0.9601671262709213,-2.2675309159275177
805,114.7782974243164,111.34500122070312,0.9700875837971271,-3.4332567415084814
806,114.52300262451172,110.48500061035156,0.9647406903275177,-2.815387608134907
807,114.72530364990234,111.0199966430664,0.967702791895473,-3.158513512239745
808,114.73500061035156,110.95999908447266,0.9670980824874958,-3.0893189807442187
809,115.20999908447266,111.20999908447266,0.965280791322052,-2.8888120288234607
810,115.33000183105469,111.75499725341797,0.9690019550777976,-3.3199949446043835
811,116.69000244140625,112.91000366210938,0.9676064898430786,-3.1851240948192387
812,113.6500015258789,109.87999725341797,0.9668279434945499,-3.038372308839337
813,114.8499984741211,111.2699966430664,0.9688288909132083,-3.2902481108970765
814,114.01000213623047,110.41000366210938,0.9684238364470912,-3.2269401940508775
815,114.15489959716797,110.75,0.9701729876756648,-3.4295101673857094
