,mu,nvda,Ratio,Spread
239,57.650001525878906,169.22999572753906,2.9354725281589498,-10.757519252268333
240,55.4900016784668,171.35000610351562,3.087943790241566,-18.91990413461155
241,54.68000030517578,168.75999450683594,3.0863202919708437,-18.59578697952616
242,54.040000915527344,166.10000610351562,3.073649209650365,-17.72613018235625
243,53.68000030517578,159.8699951171875,2.9782040649834527,-12.503183392292266
244,53.81999969482422,161.1999969482422,2.99516904240608,-13.441551518403822
245,55.20000076293945,171.69000244140625,3.110326088195938,-20.07114781629476
246,54.869998931884766,170.00999450683594,3.098414394319292,-19.314285618705917
247,55.349998474121094,175.35000610351562,3.168021877823548,-23.311548510772802
248,55.2400016784668,180.72000122070312,3.271542283300652,-28.9892482024027
249,54.59000015258789,176.74000549316406,3.2375893936462194,-26.827564014920334
250,52.040000915527344,169.52000427246094,3.2574942599949246,-26.740919956130647
251,52.06999969482422,165.7100067138672,3.18244685394801,-22.847003938254254
