,wfc,blk,Ratio,Spread
807,43.599998474121094,654.6500244140625,15.01490934231642,13.265392646904616
808,43.849998474121094,654.75,14.931585468273461,16.99520743044036
809,43.529998779296875,649.9349975585938,14.93073778508137,16.908082873957824
810,43.32310104370117,644.02001953125,14.865510640191934,19.653561080300506
811,43.209999084472656,644.9099731445312,14.925017051811906,17.030980290131538
812,42.31999969482422,641.0,15.146502944762426,7.306909069411745
813,43.150001525878906,644.6099853515625,14.938817208730857,16.411855794723238
814,43.005001068115234,643.8150024414062,14.970700766212596,14.985553278029329
815,43.415000915527344,644.5775146484375,14.846884741580295,20.503894939415886
816,43.3849983215332,642.1400146484375,14.800968986778207,22.481780357263915
817,42.96160125732422,639.1300048828125,14.876773355226181,19.00570212700552
818,43.310001373291016,643.7899780273438,14.86469539630088,19.682926617886437
819,43.93000030517578,638.655029296875,14.538015589807074,34.31573910201928
820,43.97999954223633,637.2000122070312,14.48840424827868,36.53670257816509
821,43.90999984741211,632.7849731445312,14.410953663025923,39.87940501224955
822,44.63999938964844,639.4600219726562,14.324821476609172,44.38733705043114
823,44.455501556396484,636.7999877929688,14.324436020255467,44.22101913021049
824,44.1150016784668,631.0399780273438,14.304430556904274,44.76485628262765
825,44.13999938964844,632.8400268554688,14.337110004670281,43.34775142867193
826,43.880001068115234,621.2550048828125,14.158044433919542,50.94981712977983
827,43.68000030517578,622.5599975585938,14.252747097275654,46.58098047082717
828,43.58000183105469,620.6599731445312,14.241852846877462,46.949112112285775
829,43.650001525878906,621.27001953125,14.232989640628439,47.41140235398245
830,43.73400115966797,624.4099731445312,14.277449046221038,45.55825269479976
831,43.82500076293945,625.719970703125,14.27769446229569,45.64229275314608
832,43.93000030517578,626.5700073242188,14.262918346722547,46.40076107467553
833,44.5,632.260009765625,14.208090107092696,49.442676000631536
834,44.209999084472656,629.5012817382812,14.238889273340279,47.75883317427497
835,44.03499984741211,628.9000244140625,14.28182188244114,45.67924892745498
836,44.22999954223633,632.9099731445312,14.309517967327803,44.65653201013845
837,44.00339889526367,630.8239135742188,14.335799720282921,43.27125967848167
838,44.224098205566406,634.9500122070312,14.357557032720031,42.52608941825645
839,44.310001373291016,635.1699829101562,14.334686599513878,43.62208321296737
840,43.85499954223633,622.5,14.194504765653372,49.32181960045966
841,43.79499816894531,626.2418823242188,14.299392818979085,44.66076654990047
842,43.53499984741211,626.0223999023438,14.37974967489421,40.89729270022701
843,43.27000045776367,622.8400268554688,14.39426901470523,40.02009730553448
844,43.31999969482422,622.010009765625,14.358495248095338,41.616060781680176
845,43.529998779296875,624.8900146484375,14.355387828442552,41.953065784114074
846,43.439998626708984,622.2899780273438,14.325276190150019,43.174375534678916
847,43.41999816894531,631.9650268554688,14.554699528003674,33.192936464440436
848,43.439998626708984,628.510009765625,14.468462928983314,36.954343796397666
849,43.40999984741211,628.8499755859375,14.486292969278287,36.1548218318967
850,43.46009826660156,627.5900268554688,14.440603033283114,38.18223633571586
851,42.97999954223633,616.760009765625,14.34993058014197,41.65754354167791
852,42.83000183105469,615.5900268554688,14.372869496566862,40.5296872929282
853,42.25,607.8250122070312,14.386390821468195,39.40956023396507
854,41.779998779296875,595.0800170898438,14.24317937952459,44.95453075639443
855,41.709999084472656,597.97998046875,14.336609772100413,40.98223074907264
856,41.63999938964844,596.6849975585938,14.32961110241821,41.20487703081346
857,41.68220138549805,599.2988891601562,14.377812813136655,39.237484618360554
858,41.54999923706055,597.989990234375,14.392057790966154,38.521157484503306
859,41.61009979248047,601.5399780273438,14.456585805546434,35.89185980492334
860,41.48500061035156,600.469970703125,14.474387413972762,35.045452557357066
861,40.34000015258789,590.4600219726562,14.637085268696437,27.514954383082227
862,40.209999084472656,589.989990234375,14.672718320508576,25.99347876660761
863,39.88999938964844,586.27001953125,14.697167924334154,24.81132247184371
864,39.880001068115234,587.9600219726562,14.743229845165192,22.96815412836247
865,39.84000015258789,584.8099975585938,14.678965745952844,25.50539805819801
866,40.040000915527344,589.02001953125,14.710789362215786,24.35922006871317
867,40.45000076293945,591.3900146484375,14.620272027047099,28.270078819943365
868,40.380001068115234,592.1799926757812,14.665180213265945,26.407764164184186
869,39.88999938964844,585.989990234375,14.690147886701672,25.09135176871871
870,39.900001525878906,585.6599731445312,14.678194254320408,25.57459319860095
871,39.435001373291016,584.5499877929688,14.823125838379694,19.561166125424506
872,39.630001068115234,584.2999877929688,14.74388019290451,22.798397938576613
873,39.974998474121094,587.260009765625,14.690682481096372,25.12344693797843
874,40.029998779296875,584.6699829101562,14.605795671733617,28.55603234976843
875,40.18000030517578,585.010009765625,14.559731342019601,30.513903091169027
876,39.88999938964844,582.6300048828125,14.605916615631902,28.45133712028121
877,39.564998626708984,577.010009765625,14.583850114836228,29.092593069560735
878,39.619998931884766,574.989990234375,14.512620033708368,31.955171157131872
879,39.849998474121094,577.3699951171875,14.488582615433126,33.09856640167925
880,39.9900016784668,577.4149780273438,14.438983590697404,35.19831518631736
881,40.060001373291016,578.3599853515625,14.437343123437067,35.32564449051415
882,40.81999969482422,581.344970703125,14.241670138396321,43.98319614944671
883,40.77000045776367,582.969970703125,14.298993479459535,41.59224976314465
884,40.709999084472656,583.9400024414062,14.34389623123644,39.703047298523074
885,40.810001373291016,585.489990234375,14.346728020880724,39.68501071612161
886,40.630001068115234,583.52001953125,14.361801727570533,38.897527678188794
887,40.88999938964844,586.6699829101562,14.347517526710345,39.73052057083089
888,40.790000915527344,585.0599975585938,14.343220996003499,39.80861314978938
889,39.98500061035156,572.3400268554688,14.313868153531999,40.19665418817317
890,40.23500061035156,570.010009765625,14.167018792562768,46.35646164749028
891,40.45090103149414,570.094970703125,14.09350487049132,49.578914124618564
892,40.2599983215332,567.0599975585938,14.084948365616292,49.68941782869081
893,40.345001220703125,562.0800170898438,13.931837900190995,55.971571435913916
894,40.384700775146484,562.8200073242188,13.936465951744502,55.83974508665722
895,40.5099983215332,563.739990234375,13.91607044166964,56.839215522382915
896,40.61000061035156,561.5449829101562,13.827751156620703,60.566174057169064
897,40.970001220703125,565.8400268554688,13.811081522973844,61.78603759397231
898,40.5099983215332,557.75,13.768205951850815,62.829205756757915
899,40.709999084472656,560.4400024414062,13.766642472246225,63.203047298523074
900,40.43000030517578,555.5599975585938,13.74128106270313,63.793705667673635
901,40.439998626708984,554.0700073242188,13.701039222050762,65.43686180412374
902,40.2599983215332,551.0999755859375,13.68852455443794,65.64943980134706
903,41.584999084472656,560.6699829101562,13.482505597060449,76.37733312292971
904,41.42499923706055,569.1649780273438,13.739649692452977,65.43127450679788
905,41.36000061035156,570.6300048828125,13.79666335739839,62.97052319293289
906,41.400001525878906,573.1900024414062,13.845168630805688,61.0233061185661
907,41.61989974975586,577.4299926757812,13.873891963883658,60.15197228446402
908,41.63999938964844,576.3099975585938,13.840297934823276,61.57987703081346
909,41.56999969482422,572.719970703125,13.777242600615967,64.09756725786679
910,42.880001068115234,586.2849731445312,13.67269026447114,70.60068739016765
911,43.31999969482422,589.3599853515625,13.604801235074293,74.26608519574268
912,43.349998474121094,588.6599731445312,13.579238612798271,75.42565354696251
913,43.150001525878906,583.875,13.531285732396212,77.14684114628574
914,43.189998626708984,585.6900024414062,13.560778445573083,75.94456075114306
915,43.29999923706055,587.8900146484375,13.577136836188703,75.4296656567542
916,43.54499816894531,590.8400268554688,13.568493551501263,76.23283164917711
917,42.79999923706055,577.489990234375,13.492757021694665,78.17010933186998
