,ctva,nue,Ratio,Spread
1328,66.66000366210938,148.610107421875,2.2293744263075608,2.246317568623014
1329,65.3499984741211,148.4600067138672,2.271767562055232,-0.6133698494237612
1330,65.2699966430664,148.60000610351562,2.276697008522082,-0.9371765731032857
1331,65.16000366210938,148.35000610351562,2.2767034647940227,-0.9398897463558304
1332,65.08000183105469,147.74000549316406,2.2701290924467354,-0.513696470035355
1333,64.87999725341797,146.7899932861328,2.262484579226762,-0.0232025980818511
1334,64.88999938964844,146.92999267578125,2.2642933280597353,-0.14022168876836272
1335,64.94999694824219,147.47000122070312,2.270515906847849,-0.5423834975830024
1336,65.6050033569336,149.22000122070312,2.2745216612344326,-0.7874806701396286
1337,65.72000122070312,148.18499755859375,2.2547929824431057,0.5117350791193624
1338,65.5999984741211,147.83999633789062,2.253658533181412,0.5810252987758284
1339,65.56999969482422,147.8350067138672,2.254613503155721,0.5170915547456483
1340,65.43000030517578,147.05499267578125,2.2475163073497435,0.9754515226932634
1341,65.58000183105469,146.49000549316406,2.2337603141663123,1.8850730744106992
1342,65.61000061035156,146.89999389648438,2.238987845296672,1.5440080391440043
1343,64.87000274658203,146.02000427246094,2.250963435948901,0.723823645460258
1344,65.62200164794922,147.27000427246094,2.2442168872345474,1.2015705161553436
1345,65.43000030517578,146.35000610351562,2.2367416387118486,1.6804380949588884
1346,65.1500015258789,146.1999969482422,2.2440520878601755,1.1871391099556812
1347,66.24500274658203,149.13999938964844,2.25133962119646,0.7629447754994638
1348,66.86000061035156,149.31500244140625,2.2332485952488703,2.0009233553373216
1349,67.12999725341797,149.9600067138672,2.2338747631370097,1.9762469241911313
1350,65.94999694824219,149.8350067138672,2.271948652726372,-0.6098499018548997
1351,66.3499984741211,151.0800018310547,2.277015905131955,-0.9358258777191244
1352,65.98999786376953,151.0500030517578,2.288983299614391,-1.7329425727299812
1353,66.08000183105469,150.125,2.271867370461359,-0.6011518879791558
1354,66.02999877929688,149.74000549316406,2.267757205231294,-0.33104134712068767
1355,66.26499938964844,149.6199951171875,2.257903817932583,0.3288921170520931
1356,66.26000213623047,149.2100067138672,2.2518865364219525,0.7273991353075226
1357,66.19999694824219,151.21800231933594,2.2842599590686423,-1.4184607351006226
1358,66.66000366210938,151.55999755859375,2.2736272012049543,-0.7035725680957361
1359,67.36299896240234,152.44000244140625,2.262963418931042,0.031581730822339615
1360,67.20999908447266,152.5850067138672,2.2702724117298567,-0.4649457417777816
1361,67.05999755859375,151.89999389648438,2.2651356908231555,-0.12456729349524576
1362,67.18000030517578,153.01499938964844,2.277686792118988,-0.9638617856126492
1363,67.29000091552734,154.1699981689453,2.291127895249741,-1.8661298628248195
