,t,dis,Ratio,Spread
975,20.684999465942383,93.87999725341797,4.53855449249541,30.441288008888193
976,20.719999313354492,94.16000366210938,4.544401871742399,30.38232432980348
977,20.709999084472656,94.01000213623047,4.539353273400894,30.469169069234
978,20.700000762939453,93.70999908447266,4.5270529290147525,30.706027380468754
979,20.674999237060547,93.6500015258789,4.529625392101999,30.608126949978868
980,20.827999114990234,94.20999908447266,4.523238097156835,31.01440533678729
981,20.80500030517578,94.90499877929688,4.561643710030939,30.17415587446459
982,20.7450008392334,94.73999786376953,4.566883298678648,29.960228117226933
983,20.690000534057617,94.63999938964844,4.574190282589042,29.712870288844584
984,20.71500015258789,94.75980377197266,4.574453443107239,29.75095184967867
985,20.600000381469727,93.6050033569336,4.543932117648595,30.179467289449292
986,20.6200008392334,93.69999694824219,4.5441315778203295,30.210787271037447
987,20.2549991607666,91.5,4.517403297514477,30.105603674652244
988,20.3700008392334,92.33000183105469,4.532645951257085,30.001898864791315
989,20.4950008392334,92.36000061035156,4.506464836710211,30.76134184721127
990,20.46500015258789,92.9000015258789,4.539457651268636,30.03187057233876
991,20.469999313354492,92.83999633789062,4.535417657650942,30.12344813058857
992,20.489999771118164,92.9800033569336,4.53782354297506,30.10975468444238
993,20.43000030517578,92.93499755859375,4.548947438588603,29.775831810017223
994,20.200000762939453,90.71499633789062,4.490841233250033,30.54326308018348
995,20.100000381469727,91.48999786376953,4.551741100866572,29.136705735746048
996,20.184999465942383,91.31999969482422,4.524151702302794,29.84351852061465
997,20.170000076293945,91.20999908447266,4.522062406517931,29.858789974256297
998,20.288799285888672,91.77999877929688,4.523678187458436,30.0390707379363
999,20.299999237060547,91.86000061035156,4.525123352844665,30.02980258035575
1000,20.329999923706055,91.83000183105469,4.516970102098975,30.24927171899776
1001,20.46500015258789,93.47000122070312,4.567310067128606,29.461870877514542
1002,20.540000915527344,93.9000015258789,4.571567543353643,29.50554044773898
1003,20.53499984741211,94.58999633789062,4.606281813525856,28.7839612195404
1004,20.584999084472656,95.05000305175781,4.617440237024562,28.639726391989825
1005,20.51420021057129,94.94999694824219,4.628501037018882,28.29259979358335
1006,20.514999389648438,94.97010040283203,4.629300669185129,28.277543581702247
1007,20.559999465942383,95.1500015258789,4.627918482366441,28.381841974710426
1008,20.639999389648438,96.3499984741211,4.668120219152886,27.687087272129986
1009,20.530000686645508,96.68000030517578,4.709205897302518,26.662384881993717
1010,20.523500442504883,97.1449966430664,4.733354181720178,26.156336030615392
1011,20.55500030517578,96.70339965820312,4.704616795060473,26.79687147212468
1012,20.530000686645508,95.77999877929688,4.665367539008437,27.562386407872623
1013,20.55500030517578,95.93499755859375,4.667234061506541,27.565273571734053
1014,20.530000686645508,95.66000366210938,4.659522672317052,27.682381525060123
1015,20.825000762939453,97.5199966430664,4.682832800496927,27.685471583591806
1016,20.795000076293945,97.9000015258789,4.707862523043881,27.11599634143417
1017,20.739999771118164,98.62000274658203,4.755062865715022,26.048638818227573
1018,20.729999542236328,98.5999984741211,4.756391734270354,26.00548630424015
1019,20.829999923706055,99.19999694824219,4.762361848851731,26.037043648677553
1020,20.809999465942383,99.81999969482422,4.7967324486571705,25.290727329198774
1021,20.78499984741211,99.57499694824219,4.790714345886321,25.3778441326225
1022,20.610000610351562,103.31009674072266,5.012619780750235,20.53753069210859
1023,20.635000228881836,103.80999755859375,5.03077278445075,20.1955158173958
1024,20.610000610351562,103.91960144042969,5.04219303070933,19.928025992401558
1025,20.520000457763672,103.01010131835938,5.0199853323778,20.269127082361734
1026,20.540000915527344,103.41999816894531,5.035053240468179,19.985543804672574
1027,20.584999084472656,103.55000305175781,5.030362285994269,20.139726391989825
1028,20.489999771118164,103.3499984741211,5.043923847173433,19.73975956725488
1029,18.545000076293945,102.2300033569336,5.512537230324097,8.576042799476669
1030,18.895000457763672,103.19999694824219,5.461762077165702,9.816488550160246
1031,19.05500030517578,103.95999908447266,5.455785747546522,10.066970905253273
1032,19.05500030517578,103.51000213623047,5.432170059221398,10.51696785349546
1033,18.886600494384766,103.61499786376953,5.486164537370059,9.348437379527285
1034,18.844999313354492,103.7699966430664,5.506500420487142,8.9307049230941
1035,18.920000076293945,104.18000030517578,5.506342488640338,8.994371136384943
1036,18.454999923706055,103.66999816894531,5.617447770117722,6.567648955354814
