,dhr,unh,Ratio,Spread
845,265.06500244140625,516.989990234375,1.950427198885518,-13.301507020874485
846,265.29998779296875,517.0700073242188,1.9490012480804293,-12.933303353663664
847,256.8599853515625,515.1099853515625,2.0054115655520848,-27.072090343673526
848,258.25,516.0399780273438,1.9982186951688043,-25.350711715257123
849,258.2900085449219,516.5800170898438,2.0,-25.814436828082
850,255.75,517.469970703125,2.023342993951613,-31.549307562195654
851,254.47000122070312,516.969970703125,2.031555657732537,-33.490830057408665
852,253.1699981689453,512.5449829101562,2.024509170190557,-31.54552173449051
853,252.85000610351562,515.02001953125,2.036859826376287,-34.63092442676558
854,251.60000610351562,505.17999267578125,2.007869556521137,-27.17519915687544
855,252.8249969482422,506.3349914550781,2.0027093743374356,-25.9935998454516
856,251.9600067138672,506.4100036621094,2.0098824820131185,-27.71853012234718
857,253.69000244140625,506.1099853515625,1.9949938132404594,-24.118646566827724
858,252.1999969482422,503.9200134277344,1.9980968260326804,-24.770772610897186
859,251.5,503.6907043457031,2.002746339346732,-25.87666659574123
860,250.88999938964844,501.2699890136719,1.9979671977086941,-24.61949160168209
861,243.1999969482422,494.489990234375,2.0332647879909813,-32.507720833704106
862,247.19000244140625,496.7900085449219,2.009749600057877,-27.19703800519611
863,247.3699951171875,496.04998779296875,2.005295701113521,-26.113691795436782
864,246.77000427246094,496.7900085449219,2.013170158219115,-27.998159845321286
865,247.3000030517578,501.1400146484375,2.0264456468427667,-31.33722440497107
866,247.85000610351562,503.57000732421875,2.0317530559749133,-32.71811856204889
867,248.0500030517578,502.8500061035156,2.027212255258838,-31.616634908701972
868,254.17999267578125,527.1099853515625,2.0737666242044335,-44.18401897263707
869,254.8699951171875,530.0,2.079491545312384,-45.75789448899608
870,255.80999755859375,528.1500244140625,2.0646183865159093,-42.114919453864424
871,257.0199890136719,530.5549926757812,2.06425575968552,-42.21190007967969
872,255.32000732421875,527.6400146484375,2.066583109479597,-42.53953728243014
873,254.77000427246094,526.4910278320312,2.0665345959211954,-42.43964898472726
874,255.75999450683594,529.75,2.0712778048868814,-43.81027292427385
875,253.9492950439453,526.0750122070312,2.071575005222973,-43.58908801160633
876,252.50999450683594,526.7999877929688,2.0862540067843027,-47.05944483974711
877,252.17999267578125,524.7899780273438,2.0810135350509245,-45.678894185344156
878,251.49000549316406,525.260009765625,2.088591984940342,-47.465035950459914
879,249.64500427246094,523.7750244140625,2.0980793344553286,-49.49928206763102
880,246.9199981689453,523.4400024414062,2.119876908808589,-54.3620491936338
881,247.05999755859375,519.739990234375,2.1036994874538983,-50.39499637322749
882,252.30999755859375,526.5499877929688,2.086916859767669,-47.1909272723909
883,252.99000549316406,527.6300048828125,2.0855764790165567,-46.97386916495302
884,253.50999450683594,528.0399780273438,2.082915819767039,-46.39199380565916
885,252.4499969482422,527.85498046875,2.09092884472077,-48.22887933479709
886,255.10000610351562,529.6300048828125,2.0761661787961576,-44.949166924286466
887,255.3800048828125,530.8099975585938,2.07851040570764,-45.595078373317655
888,255.49000549316406,533.52001953125,2.088222662571139,-48.095280642233185
889,257.239990234375,518.143798828125,2.0142428024353323,-29.38106682454205
890,258.0400085449219,519.344970703125,2.012652896857709,-29.05625075847897
891,257.8999938964844,519.030029296875,2.012524395425937,-29.008379070847955
892,258.4800109863281,518.655029296875,2.006557595373626,-27.527030537266203
893,258.70001220703125,518.35498046875,2.0036913645520946,-26.807342301659876
894,258.82000732421875,521.0700073242188,2.0132524247690196,-29.293485518591158
895,254.9499969482422,519.1799926757812,2.0363992896269023,-34.78528837067106
896,274.7799987792969,513.5,1.868767749767853,8.71926815135927
897,277.1600036621094,514.0850219726562,1.8548311992353208,12.673965711322776
898,277.1099853515625,517.6900024414062,1.8681752004880874,8.973578252856864
899,278.6099853515625,516.9500122070312,1.8554611800963297,12.574730389926312
900,278.4599914550781,520.0700073242188,1.8676650983382572,9.168630724566892
901,278.1300048828125,521.6799926757812,1.875669591619884,6.929215367026327
902,279.4100036621094,522.469970703125,1.8699043121410504,8.580759834895584
903,275.6600036621094,526.3099975585938,1.9092722577328227,-2.4121717773090587
904,275.20001220703125,524.3900146484375,1.9054868873114081,-1.3695955517091856
905,275.1400146484375,524.27001953125,1.905466277601026,-1.3640422537903627
906,273.8599853515625,523.1099853515625,1.9101366148107768,-2.645588779803834
907,272.9800109863281,519.7000122070312,1.9038024444693125,-0.9141150547101555
908,274.04998779296875,520.3499755859375,1.8987411011272741,0.4768394836681542
909,273.8999938964844,521.4099731445312,1.9036509118784022,-0.869262623097516
910,271.0899963378906,528.4500122070312,1.9493526848861042,-13.269206993139196
911,271.9100036621094,528.9000244140625,1.9451289665359401,-12.155103389513815
912,271.760009765625,527.719970703125,1.9418602875318134,-11.261154226748122
913,272.0199890136719,529.0399780273438,1.944856993582019,-12.085266404298327
914,271.1549987792969,526.6599731445312,1.9422838432464207,-11.355179591350097
915,270.9200134277344,526.52001953125,1.9434519173006566,-11.663446735123475
916,273.3500061035156,529.3499755859375,1.9365281279177164,-9.858334477963158
917,274.5,536.1400146484375,1.9531512373349271,-14.454827723828348
918,273.7850036621094,535.1649780273438,1.9546906180727686,-14.843604624427062
919,274.82000732421875,535.7000122070312,1.9492758821414318,-13.404430105996912
920,275.8500061035156,536.969970703125,1.9466012645351234,-12.70972642399332
921,276.0299987792969,535.5449829101562,1.94016949345552,-10.941413173218425
922,275.8299865722656,533.0700073242188,1.9326035357818427,-8.847949125168643
