,ibm,acn,Ratio,Spread
620,131.78500366210938,310.1099853515625,2.353150789043267,-29.820493032191905
621,131.6999969482422,310.3500061035156,2.3564921282836666,-30.241311963084
622,131.6300048828125,310.6199951171875,2.3597962743656065,-30.66016495930711
623,131.47000122070312,307.3500061035156,2.337795719553975,-27.73048283925465
624,131.54010009765625,304.739990234375,2.3167079089048435,-24.971375813401494
625,131.72000122070312,305.7850036621094,2.3214773825408037,-25.633763046612387
626,132.1199951171875,307.9100036621094,2.3305329627737272,-26.908028266015435
627,131.9600067138672,307.010009765625,2.3265383005877225,-26.348308809698892
628,132.16000366210938,307.75,2.3286167635619757,-26.662931653775445
629,132.52000427246094,309.4100036621094,2.33481733841453,-27.557261031966902
630,132.80499267578125,311.9195861816406,2.348703764045486,-29.460710435712315
631,132.21499633789062,311.2099914550781,2.3538176460690226,-30.00596086923838
632,132.2899932861328,308.7099914550781,2.333585358851465,-27.346452154557937
633,132.64999389648438,309.2099914550781,2.3310215279495248,-27.08077787064002
634,132.5800018310547,309.6300048828125,2.3354201282737255,-27.64965528092563
635,132.61500549316406,309.9010009765625,2.3368471752055013,-27.84620315667422
636,132.6199951171875,310.1300048828125,2.3384860224792736,-28.064594784246594
637,130.1699981689453,310.3299865722656,2.3840361906550376,-33.475400025122156
638,129.8800048828125,310.6300048828125,2.3916691808187585,-34.392196183584076
639,129.42999267578125,309.79998779296875,2.393571856014932,-34.519296288726366
640,129.3800048828125,310.19500732421875,2.3975498192721636,-35.02063332746229
641,129.23500061035156,309.79998779296875,2.3971833197651113,-34.934018946895605
642,129.4499969482422,310.25,2.3966783106533933,-34.92676202069231
643,129.52000427246094,309.8399963378906,2.3922173109730975,-34.36786192258006
644,131.4600067138672,315.54998779296875,2.4003497008773746,-35.95172153951461
645,131.2100067138672,316.04998779296875,2.4087338741029605,-36.98343889075062
646,130.92999267578125,315.3599853515625,2.4086153134712283,-36.88898973990416
647,131.1750030517578,314.9100036621094,2.4006860784127837,-35.91790297789265
648,131.25999450683594,315.3699951171875,2.4026360529884316,-36.197128707483444
649,131.33999633789062,315.80499267578125,2.404484555209888,-36.46197281926749
