,qcom,acn,Ratio,Spread
180,127.7852554321289,285.4904479980469,2.2341423275526537,-8.616830758786374
181,128.03367614746094,286.68511962890625,2.2391383912051452,-9.269001277692961
182,131.21339416503906,289.2636413574219,2.2045283044320048,-4.903655390632491
183,132.15736389160156,293.95281982421875,2.224263644251602,-7.531392944076242
184,124.13849639892578,280.27362060546875,2.2577494390200625,-11.363795064868395
185,126.7220230102539,277.296875,2.188229546947511,-2.7451445259412823
186,124.18818664550781,272.6475524902344,2.1954387116425194,-3.6292133983871624
187,124.15837097167969,271.4727783203125,2.186504028650915,-2.5195506914274803
188,125.84760284423828,273.7626037597656,2.175350166173621,-1.120431881669231
189,123.97950744628906,269.0435791015625,2.170064913494827,-0.480953606169078
190,123.8304672241211,264.24493408203125,2.1339250348121004,3.9922174039031004
191,122.89641571044922,261.1586608886719,2.125030737299745,5.038709075375766
192,120.42219543457031,258.8290100097656,2.1493463815015454,1.9651581758541168
193,118.98137664794922,256.3998107910156,2.1549575069186675,1.2478975962751404
194,119.57757568359375,255.20510864257812,2.1342221330683215,3.744579087900763
195,118.176513671875,260.7703552246094,2.206617432873809,-4.8803064548198
196,114.11241912841797,257.1265563964844,2.2532740814750714,-10.11167653505144
197,112.26421356201172,256.1608581542969,2.2817677158785825,-13.182089265141553
198,116.47734832763672,263.71728515625,2.2641079054654054,-11.537873349278936
199,121.59471893310547,273.0955505371094,2.245949108096965,-9.740825753398052
200,124.0987548828125,273.12542724609375,2.200871616351094,-4.302389220992393
201,124.48628234863281,268.2769775390625,2.155072611034632,1.392342893843579
202,120.14397430419922,258.5601806640625,2.152086129674715,1.6264082687830408
203,113.87394714355469,256.70843505859375,2.25432104092234,-10.214330273365714
204,109.33290100097656,251.8599853515625,2.303606536053707,-15.282616288171265
205,107.95170593261719,250.07000732421875,2.3164988933135615,-16.508891794302496
206,112.14496612548828,257.4599914550781,2.295778404952968,-14.741635095630794
207,109.25340270996094,252.72000122070312,2.3131545100852215,-16.31624051045055
208,110.88301086425781,262.2200012207031,2.3648347855715333,-22.257502526093173
