,pfe,mrk,Ratio,Spread
1106,46.40999984741211,97.875,2.108920498207191,-3.1439243149605147
1107,46.779998779296875,98.23999786376953,2.1000427624475906,-2.7536884589498385
1108,47.1150016784668,97.9000015258789,2.0778944717860983,-1.7298915371265906
1109,47.29499816894531,98.08499908447266,2.0738979359740606,-1.5474841998224065
1110,47.439998626708984,97.91000366210938,2.0638702887100315,-1.0765170174087615
1111,47.584999084472656,98.1449966430664,2.062519670723118,-1.0155382383154148
1112,47.58000183105469,97.94000244140625,2.0584278829826026,-0.8207443209326044
1113,48.95000076293945,100.52999877929688,2.053728237230369,-0.6143288309521324
1114,49.185001373291016,100.51000213623047,2.0435091863352173,-0.11465408664811605
1115,49.275001525878906,101.30000305175781,2.0558092321632038,-0.7209486609882134
1116,49.529998779296875,101.61000061035156,2.0514840120049365,-0.5104514082819094
1117,49.7963981628418,101.42500305175781,2.036793960882123,0.2183147400126444
1118,49.584999084472656,100.87999725341797,2.0344862179297314,0.33181736751481594
1119,49.279998779296875,100.41000366210938,2.0375407091993036,0.17925101293755574
1120,49.279998779296875,100.16999816894531,2.0326704677401075,0.41925650610161824
1121,49.404998779296875,100.0,2.0240866809191163,0.8444019385582919
1122,49.119998931884766,99.53500366210938,2.026364125132324,0.7276628271020797
1123,48.720001220703125,98.83450317382812,2.028622756516461,0.6116967440328978
1124,48.42179870605469,99.16000366210938,2.0478380876361446,-0.32248818892639974
1125,48.529998779296875,99.77999877929688,2.056047832044527,-0.7216276853181114
1126,48.560001373291016,99.66000366210938,2.0523064424154733,-0.5403919300838282
1127,48.76499938964844,100.16999816894531,2.054137176718777,-0.6319489737289388
1128,48.54499816894531,100.25499725341797,2.065197260993039,-1.1660097336540929
1129,48.32500076293945,100.16500091552734,2.0727366649592294,-1.5250672847394071
1130,48.345001220703125,99.65280151367188,2.061284496792956,-0.9720433863449358
1131,48.22999954223633,99.79000091552734,2.0690442020041595,-1.3439816966805438
1132,48.209999084472656,100.23500061035156,2.0791330121106553,-1.829805888043765
1133,48.08000183105469,100.0,2.079866809310527,-1.8601528254809097
1134,47.81999969482422,101.77999877929688,2.128398147821674,-4.170862273308273
