,tmus,chtr,Ratio,Spread
1410,141.1999969482422,388.510009765625,2.7514873807542357,54.72567965488568
1411,141.10000610351562,389.4700012207031,2.760240853107937,53.44957185199851
1412,140.58999633789062,392.67999267578125,2.7930862999101556,48.62720853530445
1413,142.9600067138672,348.54998779296875,2.4380943720196346,100.24988963634493
1414,143.35499572753906,349.1600036621094,2.435631921232267,100.88861293695632
1415,143.56500244140625,339.4424133300781,2.364381343347353,111.27012960729004
1416,143.7050018310547,337.8299865722656,2.350857536395511,113.32515784398973
1417,142.75999450683594,333.28228759765625,2.3345636062047994,114.88526065615295
1418,142.68499755859375,330.05999755859375,2.3132074374045826,117.87045137437289
1419,142.37100219726562,328.19000244140625,2.305174490425196,118.74776494032974
1420,142.67999267578125,328.30999755859375,2.3010233698611735,119.60462867300234
1421,141.11000061035156,330.2850036621094,2.3406208081178357,112.6661665733902
1422,141.22000122070312,324.8949890136719,2.300630124665667,118.4039429723779
1423,140.22999572753906,321.1300048828125,2.2900236373589746,119.0390713482856
1424,140.26499938964844,316.05999755859375,2.253306234156081,124.21974110221194
1425,140.7899932861328,317.2950134277344,2.2536758900391716,124.64446871891258
1426,140.2216033935547,313.239990234375,2.2338925148018465,126.90255402796149
1427,139.80999755859375,304.59521484375,2.178636865479491,134.24605695068644
1428,140.91000366210938,306.6099853515625,2.1759277367332137,135.70890394837582
1429,141.44000244140625,304.20001220703125,2.150735343299014,139.79444328011888
1430,141.0,304.739990234375,2.161276526484929,137.86341825057443
1431,141.61500549316406,305.0799865722656,2.1542913867767512,139.46773282347934
