,fcx,nem,Ratio,Spread
968,26.864999771118164,59.0099983215332,2.1965382030255314,-18.69760712443979
969,27.020000457763672,59.09000015258789,2.186898562231872,-18.536029664129124
970,26.93000030517578,59.095001220703125,2.1943928908662294,-18.68130219526492
971,26.950000762939453,58.83000183105469,2.182931360505018,-18.385130708781965
972,26.913000106811523,58.79999923706055,2.1848177090512704,-18.4127961966582
973,26.290000915527344,58.13999938964844,2.2114871572830532,-18.723783681036622
974,26.91010093688965,59.099998474121094,2.1962012930655344,-18.71731399057441
975,26.954999923706055,58.79999923706055,2.1814134447593836,-18.34733657694658
976,26.889999389648438,58.119998931884766,2.161398298664842,-17.768644100115594
977,26.774999618530273,58.25,2.175536912414621,-18.07788026592715
978,26.354999542236328,58.08000183105469,2.2037565107135024,-18.562481266832847
979,26.309999465942383,57.97999954223633,2.203724846794085,-18.532614709524765
980,25.84000015258789,57.52000045776367,2.2260061965209785,-18.805142064254646
981,26.43000030517578,58.970001220703125,2.231176713575559,-19.33558677971923
982,26.485000610351562,59.04999923706055,2.229563823909488,-19.329863016149112
983,26.575000762939453,58.939998626708984,2.2178738263257025,-19.079590942776996
984,26.700000762939453,58.7400016784668,2.2,-18.684772848421225
985,26.545000076293945,58.290000915527344,2.195893793482537,-18.476351376847127
986,26.43000030517578,58.18000030517578,2.2012864030797004,-18.545585864191885
987,25.049999237060547,55.290000915527344,2.207185732514029,-17.806413592368827
988,25.19499969482422,55.38999938964844,2.198452076227933,-17.68041882354182
989,24.90719985961914,55.099998474121094,2.21221168114735,-17.838973857982097
990,25.079999923706055,54.959999084472656,2.1913875299705845,-17.42965361606236
991,25.09000015258789,55.439998626708984,2.2096452088299676,-17.894067109881426
992,25.155000686645508,55.2599983215332,2.196779837532268,-17.61275897636085
993,25.09000015258789,55.0,2.192108396393416,-17.454068483172442
994,25.610000610351562,54.56999969482422,2.130808215317536,-16.213611496707834
995,25.81999969482422,54.93000030517578,2.127420641146903,-16.246314008501272
996,25.81220054626465,54.529998779296875,2.112566833717246,-15.858467995111054
997,26.08009910583496,54.505001068115234,2.0899077433306497,-15.415931848588093
998,25.780000686645508,54.18000030517578,2.1016291257603408,-15.558655229435535
999,25.799999237060547,54.619998931884766,2.1170542847701164,-15.967484732044772
1000,25.850000381469727,54.7400016784668,2.1176015810702475,-16.009557236540516
1001,27.31999969482422,55.619998931884766,2.035871140306857,-14.59845888184732
1002,27.56999969482422,55.43000030517578,2.0105187130481466,-14.018817962911177
1003,27.93000030517578,55.36000061035156,1.9820981025944584,-13.387732416004729
1004,28.020000457763672,55.439998626708984,1.978586642433401,-13.32745896934159
1005,27.764999389648438,55.31999969482422,1.9924365536074549,-13.604896840260002
1006,27.53499984741211,55.20000076293945,2.004721302663361,-13.84336810376787
1007,27.43000030517578,54.81999969482422,1.9985417092569338,-13.627016084931695
1008,27.895000457763672,54.540000915527344,1.9551891027249615,-12.622282404273532
1009,28.1299991607666,55.220001220703125,1.963028896841185,-12.93602097621543
1010,28.270000457763672,55.41999816894531,1.9603819339070987,-12.917816219350767
1011,28.454999923706055,54.77000045776367,1.92479355489769,-11.979484044286762
1012,28.309999465942383,54.790000915527344,1.9353585994037565,-12.225477744998534
1013,28.475000381469727,54.81999969482422,1.92519750519472,-11.998311184512792
1014,28.489999771118164,54.63999938964844,1.917865911850232,-11.794933293078513
1015,28.7549991607666,53.44499969482422,1.8586333248009521,-10.186913719768631
1016,28.709999084472656,53.33000183105469,1.8575410495187847,-10.142051587509384
1017,28.739999771118164,53.650001525878906,1.8667363240480495,-10.415293137081823
