,tjx,sbux,Ratio,Spread
239,80.05000305175781,102.19999694824219,1.2767019744167016,3.2739629948978703
240,79.73999786376953,103.37000274658203,1.2963381679942203,1.6903269180287155
241,80.19000244140625,105.05000305175781,1.310013715593991,0.6107537218159522
242,79.45999908447266,103.55000305175781,1.3031714604184108,1.1367329519855205
243,79.36000061035156,102.08000183105469,1.2862903357606523,2.4733093194736697
244,79.4000015258789,101.87000274658203,1.2829974910438693,2.7366803811650713
245,78.68000030517578,103.73999786376953,1.3185053058133407,-0.09398996663223746
246,78.05999755859375,101.79000091552734,1.3039969779543135,1.028756604215117
247,78.76000213623047,102.69999694824219,1.3039613276114814,1.052754903332597
248,79.16000366210938,102.11000061035156,1.289919099122369,2.1764608337468716
249,79.29000091552734,102.19000244140625,1.2888132332130469,2.269910293905254
250,78.66000366210938,99.98999786376953,1.2711669617164643,3.6293291345902916
251,77.6500015258789,98.83000183105469,1.272762393933978,3.4417107366072757
