,nvda,acn,Ratio,Spread
398,247.69000244140625,318.80999755859375,1.28713308739222,94.2802727875927
399,260.8399963378906,319.2203063964844,1.2238165575764242,115.89004777956733
400,261.2550048828125,319.06500244140625,1.2212780481833247,116.74029676817382
401,259.7654113769531,322.0799865722656,1.2398878852461461,111.23094084295069
402,261.7401123046875,321.2250061035156,1.2272670141196498,115.39262094288823
403,262.07000732421875,320.375,1.222478692892352,116.79504676935714
404,264.75,321.989990234375,1.2162039291194524,119.66778967377131
405,264.67999267578125,324.260009765625,1.2251020807712734,117.28054064719707
406,259.94989013671875,322.7850036621094,1.241720100332964,110.83483931510993
407,267.5299987792969,325.2300109863281,1.2156767931458474,121.08296546783377
408,267.5799865722656,325.3900146484375,1.2160476529531443,121.00666795800912
409,261.4100036621094,321.5799865722656,1.230174752561995,114.4848630325855
410,265.5899963378906,323.510009765625,1.2180805535839798,119.55437077844071
411,266.44000244140625,322.9800109863281,1.2122054046946489,121.50773186517681
412,267.4100036621094,324.510009765625,1.213529805622625,121.602031040928
413,269.6549987792969,326.9800109863281,1.212586499291822,122.89134568510319
414,271.3999938964844,328.489990234375,1.2103537126816057,124.30341636845951
415,267.45001220703125,328.05999755859375,1.226621733352716,118.11903883138125
416,267.5799865722656,327.2200012207031,1.222886679278349,119.17668138574349
417,265.6600036621094,326.4700012207031,1.2289015912080519,116.71160881868683
418,263.9082946777344,327.0249938964844,1.239161483332017,113.22332362694645
419,265.2900085449219,327.4700012207031,1.234384977469863,115.09204020434031
420,261.59991455078125,325.7799987792969,1.2453367935487498,110.60286266051615
421,264.19000244140625,325.32000732421875,1.2313865184825468,115.40003882664796
422,263.55999755859375,323.739990234375,1.2283350782866898,115.92509266388787
423,259.302490234375,321.1000061035156,1.2383221071779291,111.43574510656855
424,259.3699951171875,321.510009765625,1.2395805830214157,111.13878052190346
425,258.0899963378906,321.32000732421875,1.2449921030784454,109.1853842177196
426,256.2300109863281,320.3399963378906,1.2502048261434264,107.05079046079554
427,266.760009765625,323.1000061035156,1.2112010581623194,121.92359921005111
428,277.7200012207031,324.260009765625,1.1675788864336663,139.1164505009732
429,277.6499938964844,322.6600036621094,1.1621106095986662,140.59922710916464
430,279.8299865722656,322.9200134277344,1.1539864522144085,143.98968454885363
431,280.0050048828125,322.8599853515625,1.1530507659557214,144.34278636333607
432,281.0050048828125,324.4100036621094,1.1544634366829092,144.4672999197395
433,281.5350036621094,325.1600036621094,1.1549540889500105,144.60479976511687
434,278.5450134277344,327.07000732421875,1.1742088048870194,137.68796217367634
435,274.5400085449219,325.80999755859375,1.186748697522834,132.24146363574016
436,276.42010498046875,325.260009765625,1.1766872376689357,135.93973282297185
437,275.2401123046875,324.8500061035156,1.1802422378897686,134.37380114671754
438,277.9599914550781,326.05999755859375,1.1730465087861006,137.7183340032223
439,274.19000244140625,325.67999267578125,1.1877894517520868,131.78537214458862
440,277.1700134277344,327.69000244140625,1.1822707600612927,134.7654857394321
441,277.635009765625,328.3399963378906,1.1826318179939552,134.89414302876082
442,276.5840148925781,327.5799865722656,1.1843778704980248,133.89422838746742
443,272.80999755859375,325.5274963378906,1.193238881459886,129.62700632966266
444,277.7699890136719,327.7029113769531,1.1797635609973096,135.7572550419298
445,278.2349853515625,327.2799987792969,1.176271914064882,136.95881882539908
446,280.8699951171875,329.8550109863281,1.1744045883174619,138.79621444063218
447,282.20001220703125,330.6199951171875,1.1715803714233497,140.25838631030467
448,284.3450012207031,339.2749938964844,1.1931807924878752,135.1952399886597
449,282.8736877441406,338.2799987792969,1.1958694407988604,133.72647380306984
450,282.8399963378906,337.69000244140625,1.1939259185889322,134.26005280755248
451,282.8299865722656,338.5299987792969,1.196938142528955,133.4032947981421
452,284.260009765625,338.64990234375,1.1913385306043223,135.67801064144726
453,287.4200134277344,340.25,1.1838076129154054,139.36943981707913
454,286.5899963378906,340.67999267578125,1.1887365121918572,137.54955707424114
455,283.82000732421875,338.05999755859375,1.1911070003335407,135.5311173169328
456,278.8800048828125,340.2799987792969,1.2201663540643048,125.03892458528257
457,280.2749938964844,340.1000061035156,1.2134511230392775,127.55487081850298
458,280.385009765625,339.5307922363281,1.2109448808270575,128.30830976443667
459,278.20001220703125,338.79998779296875,1.2178288027566302,125.38026616672214
460,276.1700134277344,337.1000061035156,1.2206249401212592,123.68095021037242
461,276.9200134277344,338.3599853515625,1.2218690197336048,123.67686986253828
462,279.3900146484375,340.82000732421875,1.2198718259601364,125.35294364535558
463,280.92999267578125,343.3399963378906,1.2221550040551783,125.41169691287415
464,277.8796081542969,341.6700134277344,1.229561304253808,121.9737137353528
465,276.6700134277344,341.17999267578125,1.2331657791490176,120.43822957158197
466,278.4642028808594,340.6700134277344,1.223388894886032,123.95263623423283
467,277.2300109863281,339.9200134277344,1.2261299280635887,122.63594257690845
468,272.739990234375,337.2300109863281,1.2364523834459868,117.80726218590097
469,267.36981201171875,337.6650085449219,1.262913737359856,108.37973006226672
470,266.75,338.19500732421875,1.2678350790036317,106.81183631782817
471,266.09991455078125,337.5799865722656,1.2686211761554078,106.3382682688238
472,263.3100891113281,338.8999938964844,1.2870756112698616,100.3466093430121
473,264.5299987792969,339.5299987792969,1.2835217190719233,101.75938207401406
474,263.9731140136719,338.45001220703125,1.2821381960493978,101.9068473600215
475,267.1499938964844,340.739990234375,1.2754632154938599,104.93665593392068
476,272.2267150878906,340.69000244140625,1.2514936395254657,113.48777514152117
477,273.135009765625,342.3800048828125,1.2535192950058145,113.31874108256248
478,274.2300109863281,342.8949890136719,1.2503919165534625,114.63737139011998
