,nke,bkng,Ratio,Spread
903,104.52989959716797,1777.3399658203125,17.003172993274987,55.436114605264166
904,104.1050033569336,1788.3499755859375,17.17832878266585,36.90422305674964
905,103.44000244140625,1790.93994140625,17.31380412931381,22.541834234174654
906,103.4000015258789,1795.0,17.359767635503836,17.773644738541076
907,103.69000244140625,1804.3900146484375,17.40177425174691,13.517477832138763
908,103.74500274658203,1811.199951171875,17.45818982333148,7.681204416020943
909,103.2699966430664,1810.0999755859375,17.527839977009126,0.37220995594283224
910,101.52999877929688,1718.0,16.92110726539593,61.66923415182954
911,102.52999877929688,1750.0,17.068175371453965,47.3721015124362
912,103.0,1770.6700439453125,17.190971300439926,35.02242683655426
913,102.55000305175781,1777.6800537109375,17.334763537878473,20.046180783520082
914,102.70500183105469,1769.469970703125,17.22866402956525,31.000186622280932
915,102.30000305175781,1754.02001953125,17.14584523173297,39.28049812305598
916,102.19999694824219,1748.97998046875,17.113307560610764,42.550142399767665
917,100.31999969482422,1740.0,17.34449766041787,18.248780852954848
918,100.37999725341797,1749.989990234375,17.433652501666984,9.320919440325167
919,100.58000183105469,1757.0799560546875,17.469476278257318,5.771608129429648
920,100.61000061035156,1750.0899658203125,17.39479132495154,13.292662774677307
921,100.81639862060547,1755.8699951171875,17.416511789167522,11.166470076820257
922,100.7300033569336,1757.062744140625,17.44329083276736,8.444277160015087
923,101.19000244140625,1767.219970703125,17.46437323910955,6.430353375934953
924,102.42500305175781,1727.35498046875,16.864583148666114,68.15839560563167
925,102.55999755859375,1743.550048828125,17.00029339247999,54.35311709518386
926,103.62000274658203,1775.800048828125,17.137618237389024,40.86824833969503
927,103.4800033569336,1788.8900146484375,17.287301474836823,25.299891893870505
928,102.9800033569336,1784.8399658203125,17.331908211674573,20.49850704169229
929,103.73999786376953,1793.6199951171875,17.28957038800554,25.17255969412339
930,104.3499984741211,1786.010009765625,17.115572936098868,43.5813049406287
931,103.9000015258789,1770.5799560546875,17.041192782020126,51.045122364157024
932,103.97000122070312,1769.6300048828125,17.020582707566934,53.234268848788034
933,103.56999969482422,1750.550048828125,16.90209572256672,65.23305094680099
934,103.80370330810547,1762.3199462890625,16.97742845511228,57.600377553476065
935,104.66000366210938,1765.06005859375,16.864704728008377,70.01923683656004
936,105.17900085449219,1772.8299560546875,16.855360306258035,71.43707783290269
937,104.23999786376953,1753.25,16.819359515829127,74.39398849161411
938,106.62000274658203,1771.7305908203125,16.61724390526814,98.04630842932728
939,106.65499877929688,1779.0,16.67994956037004,91.39642937493808
940,106.87000274658203,1783.5699462890625,16.68915411669254,90.63266980072889
941,106.94000244140625,1777.9599609375,16.625770715796143,97.4818504650474
942,107.76000213623047,1792.56494140625,16.63478940117396,97.39321582950846
943,107.71499633789062,1794.1700439453125,16.656641182228608,94.99138161197756
944,108.11000061035156,1785.1199951171875,16.512070900370173,111.03413868235124
945,107.45500183105469,1761.60498046875,16.39388535154855,122.95379681953717
946,108.19000244140625,1778.7449951171875,16.44093682390407,118.82540048611817
947,107.44999694824219,1767.219970703125,16.446905731922737,117.2502058085769
948,107.99500274658203,1762.760009765625,16.322607203428355,131.35833210484873
949,108.3228988647461,1776.050048828125,16.395887364921176,123.87299453026493
950,108.11399841308594,1772.31005859375,16.39297486549376,123.91484777732934
951,107.93000030517578,1769.47998046875,16.394700041373895,123.48763180339337
952,105.98999786376953,1732.8199462890625,16.3489006624595,125.8040600836131
953,106.18000030517578,1733.43994140625,16.325484426672702,128.54765298483187
954,105.62000274658203,1727.1800537109375,16.352774179101512,124.89397817809562
955,106.18000030517578,1725.5,16.25070630100469,136.48759439108187
956,105.76000213623047,1733.9000244140625,16.394667070643678,120.65239810048287
957,105.2300033569336,1728.5999755859375,16.426873709417592,116.569948837432
958,105.12999725341797,1724.02001953125,16.398935266548758,119.37951010633118
959,104.33000183105469,1730.760009765625,16.589283805135043,98.47730702076673
960,104.74500274658203,1752.1527099609375,16.727792868553937,84.43131298756488
961,104.95999908447266,1759.989990234375,16.768197461757985,80.40008436682128
962,104.41000366210938,1750.469970703125,16.765347278101615,80.18360788703343
963,104.19999694824219,1758.93994140625,16.880422196940597,67.99591618348076
964,103.47000122070312,1738.3900146484375,16.800908419247282,75.62282540285982
965,103.80999755859375,1738.260009765625,16.744630099663517,81.7717403584419
966,103.33999633789062,1709.125,16.538852918202906,102.58638085463635
967,104.44000244140625,1716.199951171875,16.43240052713242,114.98469182915609
968,104.68000030517578,1726.06494140625,16.488965765898136,109.36835194392201
969,104.9800033569336,1735.4000244140625,16.530767469245323,105.34418316915539
970,105.41500091552734,1741.260009765625,16.518142528509358,107.1849018995655
971,105.41999816894531,1738.1800537109375,16.48814346330516,110.35332366867864
972,105.11000061035156,1737.4000244140625,16.52935034083672,105.64550730365671
973,102.1500015258789,1685.9749755859375,16.50489427705793,104.67008495184554
974,102.75,1688.89501953125,16.4369344966545,112.37173441046515
975,102.95999908447266,1681.9200439453125,16.335664907741457,123.06429593467068
976,102.94999694824219,1685.02001953125,16.36736347236988,119.78725385772249
977,103.5199966430664,1688.280029296875,16.308733423920113,126.61787308515694
978,103.51000213623047,1685.3599853515625,16.282097870440044,129.36098560161815
979,103.22000122070312,1674.25,16.220209069947103,135.3371232111457
980,104.76100158691406,1699.739990234375,16.224930694502767,137.12725806244896
981,105.25,1701.030029296875,16.161805504008314,144.49389304635645
982,104.69499969482422,1706.6650390625,16.301304207815686,129.03378649310832
983,105.04019927978516,1705.949951171875,16.24092454954227,135.85989684923322
984,104.9000015258789,1700.944091796875,16.214910076786328,138.38385398257594
985,104.80999755859375,1698.739990234375,16.20780488316202,138.99462725029855
986,104.6500015258789,1698.489990234375,16.230195561099492,136.41223870492433
987,105.78990173339844,1775.77001953125,16.78581783738088,79.3117115860954
988,105.66500091552734,1782.8800048828125,16.872947422847375,69.99062362252984
989,105.53500366210938,1782.75244140625,16.89252266588321,67.81686296459078
990,105.27999877929688,1772.3299560546875,16.834441267140413,73.72503069941662
991,104.55000305175781,1744.4000244140625,16.68483953606861,88.73194480160818
992,104.08999633789062,1737.3199462890625,16.690556320604337,87.66858508602867
993,103.94000244140625,1738.780029296875,16.728689517561552,83.55318002385287
994,107.44999694824219,1821.550048828125,16.95253699919183,62.920127683576894
995,108.41130065917969,1813.219970703125,16.725377886604953,88.26803789656232
996,108.91000366210938,1815.405029296875,16.668854726413606,94.91145241601284
997,108.80999755859375,1820.0699462890625,16.727047028090983,88.47614063803725
998,109.44000244140625,1830.425048828125,16.725374707553826,89.27393097593871
999,109.125,1837.864990234375,16.841832671105383,76.25754313120673
1000,109.13999938964844,1833.9549560546875,16.80369219636107,80.43310951633056
1001,110.62999725341797,1833.3199462890625,16.571635106249822,107.44535383185475
1002,111.51000213623047,1836.405029296875,16.46852294965756,119.93888054115804
1003,111.38999938964844,1832.4200439453125,16.450489756584027,121.79947318707026
1004,110.73999786376953,1815.5799560546875,16.39497915006449,127.1326702808691
1005,111.0,1819.85498046875,16.395089914132882,127.4604291979689
