,adi,avgo,Ratio,Spread
991,164.1999969482422,530.9199829101562,3.233373890241354,29.329384617484127
992,163.3300018310547,529.4299926757812,3.241474234619878,27.832768091621208
993,163.83999633789062,528.739990234375,3.22717286409079,30.273530981803763
994,165.25999450683594,534.8300170898438,3.2362945350801198,29.05821669323743
995,165.06500244140625,533.4099731445312,3.231514647291014,29.80887226004072
996,164.72999572753906,531.5,3.2264919188069,30.56880065536072
997,165.30999755859375,533.3499755859375,3.226362491457256,30.709913703550658
998,165.38999938964844,533.0399780273438,3.222927504652413,31.294549596014324
999,165.14999389648438,531.4000244140625,3.2176811629017847,32.11058820768571
1000,164.41000366210938,529.7999877929688,3.2224315795393945,31.170311908818437
1001,156.10499572753906,516.75,3.3102720229525504,15.71003297592026
1002,155.18499755859375,514.0900268554688,3.3127559683168597,15.211743853806613
1003,153.3300018310547,508.885009765625,3.31888739117303,14.0487449966291
1004,152.32000732421875,504.8500061035156,3.3144037672537907,14.61653790970465
1005,152.9199981689453,505.1400146484375,3.3032959763075667,16.386238295948008
1006,152.06500244140625,502.17999267578125,3.302403476232353,16.411144922097808
1007,152.0,502.1700134277344,3.3037500883403577,16.197977250006236
1008,152.5500030517578,505.6199951171875,3.314454178972639,14.636101367217496
1009,152.74000549316406,506.5799865722656,3.316616265245177,14.32836940734214
1010,151.4499969482422,501.19000244140625,3.309277071908342,15.289882429669976
1011,151.0500030517578,498.9700012207031,3.3033432051618647,16.13674436292965
1012,151.47999572753906,500.43499755859375,3.3036375209483495,16.147870139945415
1013,150.64500427246094,498.30999755859375,3.3078428319955155,15.406427472383005
1014,151.24000549316406,499.5350036621094,3.3029290235293467,16.22400141672617
1015,151.6699981689453,500.95001220703125,3.3028945622391497,16.285114986710685
1016,151.52999877929688,499.0199890136719,3.293209219518925,17.734534191274268
1017,148.63999938964844,485.4949951171875,3.2662472894964116,21.338447447547
1018,147.58999633789062,481.44000244140625,3.2620097187292,21.78888401640646
1019,147.27499389648438,483.55999755859375,3.283381548794869,18.587516828951753
1020,147.9949951171875,488.2099914550781,3.29882771419734,16.40921555539055
1021,148.55999755859375,489.1300048828125,3.2924745080848163,17.428799348052085
1022,149.72000122070312,489.4599914550781,3.2691690319556055,21.08099004404116
1023,150.6999969482422,492.1099853515625,3.2654943285803606,21.79522406912756
1024,152.30999755859375,511.69500732421875,3.3595628358366256,7.737174158576497
1025,152.27999877929688,514.010009765625,3.375426936472414,5.319188889707309
1026,151.05999755859375,507.9100036621094,3.362306446914242,7.231052070042299
1027,148.5,500.9200134277344,3.373198743621107,5.432825148204277
1028,148.7899932861328,503.20001220703125,3.381947946185769,4.148344495017998
1029,148.9199981689453,501.3299865722656,3.3664383073891906,6.464663970060517
1030,148.63999938964844,500.1300048828125,3.3647067205090586,6.703437681922001
1031,147.5399932861328,494.07501220703125,3.3487531156982167,8.982218744374482
1032,149.0500030517578,499.42999267578125,3.3507546625299534,8.810951706821786
1033,149.07000732421875,498.80859375,3.346136507963804,9.501023311547076
1034,148.22999572753906,496.30999755859375,3.34824267600236,9.115943188272158
1035,148.4199981689453,499.69500732421875,3.3667633303392166,6.3831929178499855
1036,148.3800048828125,499.8500061035156,3.3687153905830303,6.0909011625712175
1037,148.22999572753906,498.19000244140625,3.3609257019552725,7.235938305459658
1038,148.86000061035156,500.57000732421875,3.362689811042562,7.018677563181516
1039,149.64999389648438,502.67999267578125,3.3590378428180503,7.620660637987019
1040,149.1199951171875,500.7349853515625,3.357933219874737,7.746234834485367
1041,149.55999755859375,501.6700134277344,3.354306108698571,8.32169140364508
1042,150.6999969482422,505.5400085449219,3.354611936180392,8.365200875768185
1043,151.7100067138672,509.1199951171875,3.355876162324703,8.252477434442515
1044,150.6999969482422,505.1000061035156,3.351692211891629,8.805203317174435
1045,150.38999938964844,503.6700134277344,3.3490924627425906,9.171005187901049
1046,152.63999938964844,512.0599975585938,3.354690773100986,8.50504740820006
1047,150.2899932861328,505.19000244140625,3.3614347262601143,7.3077051614152175
1048,151.4250030517578,509.9287109375,3.367533106558392,6.465372371325746
1049,151.1699981689453,510.3599853515625,3.3760666238891655,5.158691541922028
1050,151.35499572753906,509.05999755859375,3.363351140883222,7.093757564881091
