,gs,spgi,Ratio,Spread
238,310.3999938964844,338.5799865722656,1.0907860606633228,-10.924345761358438
239,309.44000244140625,338.4360046386719,1.0937047633418246,-11.7937227890136
240,310.54998779296875,338.6050109863281,1.0903397980877156,-10.791037871179014
241,311.34228515625,338.5899963378906,1.0875168985413148,-9.939680744058023
242,310.79998779296875,337.6400146484375,1.0863578761571495,-9.562143621518317
243,313.1499938964844,339.1400146484375,1.0829954375172188,-8.581496808059455
244,313.010009765625,339.4200134277344,1.0843743102077936,-9.00926166661526
245,309.45001220703125,333.4700012207031,1.0776215481213225,-6.817153146061855
246,308.75,332.3399963378906,1.076404846438512,-6.426075301845799
247,308.82000732421875,331.0299987792969,1.071918887793305,-5.042178596572342
248,309.0899963378906,330.42999267578125,1.0690413685034381,-4.157174345421197
249,308.6499938964844,331.2919921875,1.0733581686011935,-5.483636758983323
250,305.1099853515625,329.5899963378906,1.080233398320678,-7.518444359986404
251,306.8800048828125,330.7300109863281,1.0777176933134602,-6.790041176067405
252,306.5199890136719,329.04998779296875,1.073502543347318,-5.490047726989246
253,305.74200439453125,330.635009765625,1.081418336418609,-7.896303765167261
254,307.67999267578125,333.010009765625,1.0823258505356743,-8.22557952334023
255,307.3800048828125,331.8599853515625,1.0796407706418083,-7.392219717761634
256,308.5400085449219,332.0899963378906,1.0763271768352856,-6.397740527784549
257,307.2001037597656,332.32000732421875,1.0817704917967645,-8.042143813206508
258,307.9599914550781,331.8900146484375,1.0777049742088007,-6.810020033534272
259,309.8900146484375,338.9700012207031,1.0938397018221324,-11.85269024421848
260,306.7737121582031,337.80999755859375,1.1011699639517523,-13.982229460576093
261,304.8251953125,336.2099914550781,1.1029599804255128,-14.439061463579947
262,299.4599914550781,334.69000244140625,1.1176451345475076,-18.58253682668567
263,300.2900085449219,337.0400085449219,1.1223816942097904,-20.056383823228316
264,302.6199951171875,339.3263854980469,1.121295324080106,-19.883246412860444
265,306.79998779296875,342.4700012207031,1.1162647159288832,-18.614496782105164
266,316.2300109863281,348.7850036621094,1.1029471952211036,-14.975245508827697
267,318.9100036621094,349.69000244140625,1.096516253569483,-13.051266405333479
268,320.3450012207031,349.79998779296875,1.0919477015718204,-11.646480320463752
269,318.79998779296875,349.25,1.0955144710570244,-12.727395796438316
270,319.55999755859375,351.67999267578125,1.1005131911458914,-14.355128511926353
271,317.6455078125,351.239990234375,1.1057609240351831,-15.936045454917576
272,316.79998779296875,350.6199951171875,1.106755077737946,-16.208574207786455
273,308.5,347.9800109863281,1.1279741036833975,-22.329987862053372
274,309.0199890136719,347.010009765625,1.1229370982544187,-20.81109058194471
275,311.6000061035156,348.05499267578125,1.116992894281764,-19.132629002737474
276,310.7349853515625,349.1400146484375,1.123594159355516,-21.130759655706527
277,311.8599853515625,349.94500732421875,1.1221221822662586,-20.74821172852245
278,314.0,350.0050048828125,1.1146656206458996,-18.549227699596088
279,314.4200134277344,350.92999267578125,1.1161184965614102,-19.03085282658685
280,313.95001220703125,350.739990234375,1.1171841904662292,-19.336979747872363
281,312.99749755859375,348.6300048828125,1.1138427866106126,-18.232460902922128
282,311.0450134277344,346.1099853515625,1.112732789178679,-17.77346731126414
283,311.1300048828125,348.1400146484375,1.118953521630178,-19.713780338085485
284,313.3599853515625,348.5899963378906,1.1124266423066211,-17.809813271573887
285,316.6700134277344,349.7550048828125,1.1044778161877593,-15.48078382768739
286,315.04998779296875,347.7699890136719,1.1038565386081038,-15.20585348666134
287,323.3999938964844,352.8900146484375,1.0911874499335719,-11.511682425486299
288,324.54998779296875,352.05999755859375,1.0847635519961063,-9.467741384320334
289,324.8299865722656,352.32000732421875,1.084628950184183,-9.432186777326876
290,324.0823974609375,353.3299865722656,1.0902473856663364,-11.231314846739906
291,324.6050109863281,353.32000732421875,1.088461346455,-10.669669126639462
292,324.5299987792969,353.760009765625,1.0900687489485574,-11.188853827216974
293,323.6300048828125,352.29998779296875,1.088588766423366,-10.678857894112866
294,326.010009765625,359.8550109863281,1.103815834504698,-15.721567813165052
295,325.2049865722656,356.6000061035156,1.0965391701466838,-13.316338688968585
296,324.5299987792969,357.70001220703125,1.1022093906649668,-15.128856268623224
297,324.5849914550781,358.6400146484375,1.1049186625687606,-16.010808900824202
298,325.635009765625,358.9200134277344,1.1022156791005555,-15.182417122226411
299,327.0799865722656,360.3500061035156,1.101718297961038,-15.08710435069304
300,328.489990234375,360.6099853515625,1.0977807424033534,-13.858695510664631
301,327.05718994140625,354.6499938964844,1.0843669083074476,-9.411156076778525
302,327.1700134277344,354.6099853515625,1.083870681289956,-9.252052002094217
303,328.17999267578125,356.92999267578125,1.0876043654142042,-10.505933668350224
304,327.0799865722656,356.0799865722656,1.0886633275973694,-10.81708481944304
305,328.25,355.489990234375,1.0829854995715917,-8.99203208026421
306,328.1400146484375,355.05999755859375,1.0820380987030727,-8.678139022893504
307,327.0899963378906,350.1000061035156,1.0703476413930286,-4.826538125710044
308,320.4800109863281,339.8599853515625,1.0604717102498513,-1.5639626981894708
309,317.94500732421875,339.4700012207031,1.0677003676756422,-3.849907258370763
310,316.60198974609375,337.2200012207031,1.0651228107920119,-3.0175853957215395
311,319.5899963378906,336.3500061035156,1.052442222715586,1.0065245211876572
312,321.4549865722656,333.9049987792969,1.0387301884465632,5.420199958698959
313,321.1000061035156,331.260009765625,1.0316412440641125,7.690474554681714
314,321.8500061035156,332.1000061035156,1.0318471331540175,7.642171952101307
315,320.2200012207031,338.0799865722656,1.0557741093107202,-0.058428055645663335
316,322.8500061035156,340.57000732421875,1.0548861727914032,0.2277623784784737
317,324.0069885253906,342.20001220703125,1.0561500965285968,-0.18094152398401775
318,324.3815002441406,341.0799865722656,1.0514779243438888,1.3344155528278066
319,324.4599914550781,341.1499938964844,1.0514393234326305,1.3472628952438868
