,cmcsa,chtr,Ratio,Spread
797,38.20000076293945,452.0,11.832460496663588,-39.647831820992025
798,38.189998626708984,451.75,11.829013255948615,-39.50870285530564
799,38.150001525878906,452.67999267578125,11.865792256094865,-40.88205281361118
800,38.834999084472656,459.54998779296875,11.833397672892183,-40.15903119180811
801,38.72999954223633,458.739990234375,11.844564824590407,-40.51292578404704
802,38.875,466.1600036621094,11.991254113494774,-46.32564749351437
803,38.880001068115234,465.2200012207031,11.965534682102193,-45.33020953495131
804,39.06999969482422,464.8900146484375,11.898899879183352,-42.89413844473759
805,38.93410110473633,461.82000732421875,11.86158134438189,-41.33053104325862
806,38.95000076293945,462.6700134277344,11.878562371376393,-42.004293641427495
807,39.630001068115234,471.7950134277344,11.904996232950454,-43.59167013468365
808,39.349998474121094,462.55999755859375,11.755019453502667,-37.460408952673475
809,39.3849983215332,466.0,11.83191620818785,-40.51244734380222
810,39.505001068115234,469.6700134277344,11.888874844425922,-42.85226206923349
811,39.39500045776367,467.1600036621094,11.858357614767966,-41.56157997159792
812,39.380001068115234,466.3999938964844,11.843574942767434,-40.96783447253327
813,39.38999938964844,466.5199890136719,11.84361503535011,-40.97700084031723
814,39.76499938964844,474.8999938964844,11.942663175800515,-45.20022991948028
815,39.849998474121094,477.2900085449219,11.977165039413434,-46.64805220080237
816,39.9900016784668,476.8800048828125,11.924980866894925,-44.68615005267267
817,39.95000076293945,476.3800048828125,11.924405401382057,-44.62954962010704
818,39.900001525878906,474.260009765625,11.886215329040095,-43.06378281975745
819,40.040000915527344,478.75,11.956792933397331,-46.001916853022266
820,39.9900016784668,477.9100036621094,11.950737274398442,-45.71614883196955
821,39.685001373291016,477.5299987792969,12.033009506223335,-48.71699165225144
822,40.04499816894531,478.1300048828125,11.93981837296224,-45.326528503588094
823,40.334999084472656,479.2200012207031,11.880996952970886,-43.20194140494468
824,40.459999084472656,478.8900146484375,11.83613508365652,-41.48636289812927
825,40.46500015258789,480.989990234375,11.886568353407355,-43.530902966909906
826,40.595001220703125,482.1000061035156,11.875846572401345,-43.199891384343886
827,40.56999969482422,481.0400085449219,11.857037519433142,-42.41702912662416
828,40.09550094604492,478.94000244140625,11.944981136060592,-45.576716137209104
829,40.22999954223633,480.1000061035156,11.933880476420894,-45.2458384385898
830,40.41999816894531,480.4200134277344,11.885701019077262,-43.459761244860516
831,40.400001525878906,479.8699951171875,11.877969727545645,-43.13140043312066
832,40.53499984741211,483.45001220703125,11.926730332475783,-45.21499683901109
833,40.334999084472656,482.8299865722656,11.970497025699343,-46.81192675650718
834,40.349998474121094,482.6199951171875,11.960842958314386,-46.435671034868705
835,39.6505012512207,473.010009765625,11.929483735115774,-44.57942736563243
836,39.70000076293945,470.4049987792969,11.848992184867337,-41.42572738569109
837,39.6775016784668,470.1050109863281,11.848150490822277,-41.37513599256286
838,39.63999938964844,470.69000244140625,11.874117297900916,-42.37583039895199
839,39.650001525878906,470.2200012207031,11.859268174650593,-41.79495814393525
840,39.32500076293945,465.79998779296875,11.844881850121833,-40.97749220301242
841,39.26499938964844,465.2799987792969,11.849739106374727,-41.12260254049207
842,38.7400016784668,458.5899963378906,11.837634911430394,-40.25206085324899
843,38.83000183105469,461.3299865722656,11.880761391139371,-41.994423203351715
844,38.66999816894531,459.7799987792969,11.889837614435992,-42.21803368012044
845,38.619998931884766,460.7650146484375,11.930736079540095,-43.757277866098974
846,38.540000915527344,459.3599853515625,11.9190444846744,-43.239005419182575
847,38.474998474121094,459.44000244140625,11.941261095836898,-44.03955737733472
848,38.630001068115234,458.04998779296875,11.85736409857462,-40.931379976316606
849,38.43790054321289,453.4700012207031,11.797470590541238,-38.480776907470755
