,pg,cost,Ratio,Spread
1168,137.67999267578125,529.6300048828125,3.8468189501580183,-55.63704679454169
1169,137.4600067138672,528.0250244140625,3.841299277055793,-54.79495630540181
1170,138.3699951171875,531.510009765625,3.84122301453781,-55.12419013348439
1171,136.6199951171875,523.2999877929688,3.83033235613939,-52.982998429367186
1172,137.4499969482422,528.614990234375,3.845871240240397,-55.419635022060575
1173,137.6300048828125,529.0999755859375,3.8443650135480922,-55.280370315395956
1174,137.33999633789062,526.8400268554688,3.8360276751377724,-54.02614309095965
1175,137.77499389648438,529.3200073242188,3.8419163910246086,-54.99759421666148
1176,138.9199981689453,532.1900024414062,3.830909944255772,-53.89682557023902
1177,139.1999969482422,532.469970703125,3.8252153906376147,-53.20578522227153
1178,139.02999877929688,531.5700073242188,3.823419492134639,-52.89535900524619
1179,139.75,534.9099731445312,3.8276205591737478,-53.738430424651156
1180,140.33999633789062,535.8400268554688,3.818156198075918,-52.622434059178445
1181,140.24000549316406,536.8131103515625,3.827817237056007,-53.942276106731256
1182,139.97000122070312,536.5700073242188,3.8334643326762654,-54.63552170872795
1183,140.77000427246094,541.905029296875,3.8495774159956375,-57.19621068970913
1184,141.3000030517578,540.3499755859375,3.8241327948733925,-53.80317261643701
1185,141.0399932861328,540.239990234375,3.830402835728807,-54.59487591386922
1186,141.55999755859375,540.3800048828125,3.8173213775250407,-52.93156618031783
1187,141.25,538.0900268554688,3.809486915790929,-51.716629619698054
1188,140.9600067138672,539.5433959960938,3.827634579298124,-54.17566735035497
1189,141.2100067138672,539.5800170898438,3.8211174239456756,-53.345312691456584
1190,139.94000244140625,526.1900024414062,3.7601114281938455,-44.359549682953244
1191,139.31500244140625,522.4000244140625,3.749775797719818,-42.73701103723057
1192,139.4499969482422,522.8699951171875,3.7495160025801524,-42.73883388368564
1193,139.94000244140625,523.2125244140625,3.738834609733088,-41.382071655609494
1194,139.4600067138672,517.510009765625,3.71081302776222,-37.34413563577682
1195,138.80819702148438,511.9100036621094,3.6878946247164155,-34.00454232680973
1196,138.16000366210938,510.29998779296875,3.693543531172614,-34.642398160092526
1197,138.6750030517578,508.19000244140625,3.6646114386724333,-30.74644487471427
1198,138.2899932861328,509.2699890136719,3.6826235717573033,-33.16160797229885
1199,138.22000122070312,508.0299987792969,3.6755172499825024,-32.16434343234512
1200,138.9600067138672,508.67999267578125,3.6606215320873234,-30.24807005122996
1201,138.57000732421875,505.93499755859375,3.6511147493471214,-28.855554991533964
1202,138.08999633789062,504.6000061035156,3.6541387463637585,-29.185195081061252
1203,138.52999877929688,508.04998779296875,3.6674366005184442,-31.10929097929302
1204,137.1999969482422,505.9700012207031,3.6878280792642952,-33.64162176103714
1205,137.88999938964844,504.7200012207031,3.6603089669648154,-29.9987602171674
1206,136.9499969482422,501.1449890136719,3.659328223300879,-29.683585306654336
1207,137.77000427246094,505.81048583984375,3.6714122824553836,-31.505376264459088
1208,137.5800018310547,504.2799987792969,3.665358279312585,-30.633799242485125
1209,137.2899932861328,500.875,3.648299399039971,-28.234521969220694
1210,137.4499969482422,503.5,3.6631503177813576,-30.304644787685575
1211,137.82249450683594,502.9670104980469,3.6493825793662436,-28.47986988084638
1212,137.6999969482422,501.1199951171875,3.6392157314683553,-27.057664152224632
1213,138.1199951171875,500.32000732421875,3.62235755148792,-24.801163444726583
1214,138.44000244140625,501.1499938964844,3.619979666705023,-24.52139565392197
1215,138.85000610351562,502.9949951171875,3.622578127524129,-24.944543940441534
1216,138.7100067138672,504.2099914550781,3.6349936345628553,-26.645044583175277
1217,138.19000244140625,503.989990234375,3.647079971997765,-28.22836774446104
1218,138.25,502.75,3.636528028933092,-26.78031179601051
