,tsm,avgo,Ratio,Spread
389,88.38999938964844,574.8900146484375,6.50401650207234,-22.032381813319695
390,88.49500274658203,576.6849975585938,6.516582627948076,-23.163079247340285
391,88.81999969482422,579.8099975585938,6.527921634212535,-24.232042575653374
392,89.37000274658203,587.8150024414062,6.5773188360329025,-28.757548804493673
393,89.28500366210938,588.1900024414062,6.587780459385492,-29.670280729918865
394,88.87000274658203,581.3499755859375,6.541577108348817,-25.455684992258604
395,90.37999725341797,582.8400268554688,6.448772345292665,-17.393018622771002
396,89.66999816894531,578.1300048828125,6.447306977675746,-17.174682379582215
397,89.30000305175781,577.2000122070312,6.463605738876505,-18.585399465529896
398,88.7134017944336,573.760009765625,6.467568576562308,-18.85642786068852
399,88.55999755859375,571.7955932617188,6.456589984472425,-17.86249657575045
400,88.2300033569336,570.4500122070312,6.465487821634569,-18.604566447408594
401,87.83000183105469,567.1099853515625,6.456905084010203,-17.795079679734478
402,87.04000091552734,570.52001953125,6.554687655448693,-26.202917259655898
403,87.56999969482422,570.5349731445312,6.515187565750927,-22.864925769675303
404,87.12000274658203,567.9849853515625,6.519570333391044,-23.16176540920194
405,86.80000305175781,564.9249877929688,6.508352165104311,-22.126190267636254
406,86.33999633789062,561.4500122070312,6.502780125329202,-21.56136715558703
407,86.48999786376953,564.530029296875,6.527113460981543,-23.6924256792531
408,87.6500015258789,571.8800048828125,6.524586365397419,-23.703839837190095
409,90.44999694824219,582.8400268554688,6.44378160884831,-16.95017772735978
410,90.69000244140625,583.969970703125,6.439187947761068,-16.561768562716658
411,90.95999908447266,586.3284912109375,6.446003706161282,-17.2122022642395
412,90.85009765625,586.47998046875,6.4554689053589955,-18.058963794357034
413,90.0999984741211,581.010009765625,6.448501882411299,-17.334365114572144
414,91.27999877929688,591.1500244140625,6.4762273479361685,-20.009313050336438
415,90.95999908447266,588.5,6.469876934073761,-19.383711053302
416,90.7300033569336,585.489990234375,6.453102265752664,-17.828729258583486
417,90.0873031616211,578.8400268554688,6.4253230648607715,-15.244696891060451
418,90.52999877929688,582.669921875,6.4362082153065225,-16.273955076124572
419,91.05000305175781,586.219970703125,6.4384398797865545,-16.53428731030531
420,91.30999755859375,588.260009765625,6.442449079994091,-16.929516341870887
421,90.76499938964844,584.1500244140625,6.435851135814403,-16.2673671235842
422,90.44999694824219,582.6099853515625,6.4412383085534755,-16.72013622345353
423,93.05999755859375,599.3099975585938,6.440038827437618,-16.908433483521414
424,92.88999938964844,601.114990234375,6.4712562620746725,-19.788890010153047
425,92.97000122070312,605.030029296875,6.5077984441517165,-23.197811401886703
426,93.08999633789062,605.3649291992188,6.503007337135491,-22.773583064118363
427,92.58740234375,600.0,6.480363254737131,-20.588227360933367
428,93.38500213623047,608.1376953125,6.51215592869341,-23.6800462997031
429,93.31999969482422,608.2000122070312,6.517359774924685,-24.15358983498684
430,92.31999969482422,598.155029296875,6.479148952276368,-20.434933011298064
431,91.76000213623047,590.0999755859375,6.430906297384912,-15.922606463650348
432,91.63999938964844,584.7999877929688,6.381492707201253,-11.381795176831341
433,91.59500122070312,580.1400146484375,6.333751917864586,-7.006495122342111
434,91.25,576.7999877929688,6.321095756635274,-5.849058489270627
435,90.7300033569336,569.3699951171875,6.275432316223718,-1.708734141395988
436,90.54000091552734,570.6300048828125,6.30251821418914,-4.17076130858184
437,91.36000061035156,545.7999877929688,5.974167952568148,25.84684124152377
438,91.55999755859375,549.5999755859375,6.002621125390719,23.312099359433454
439,91.375,553.719970703125,6.0598628804719565,18.0217493613816
440,90.45999908447266,548.7899780273438,6.066659115427107,17.163147876120455
441,90.61000061035156,550.4299926757812,6.074715693279649,16.472091793860635
442,90.37999725341797,549.1699829101562,6.076233675581218,16.277025322541498
443,90.20999908447266,546.2100219726562,6.054872270436286,18.161522409191114
444,91.56999969482422,545.739990234375,5.959812078772145,27.235361486351188
445,90.5199966430664,533.8150024414062,5.897205283229483,32.51768758211394
446,89.72000122070312,524.3200073242188,5.843958985627282,36.95165078974994
447,88.87000274658203,512.5,5.766850277493785,43.394290593678896
448,89.16000366210938,523.7050170898438,5.87376621331841,34.02391386083516
449,89.98999786376953,531.4099731445312,5.905211531941594,31.56977177572721
450,90.79000091552734,543.3300170898438,5.984469783135786,24.710808006003752
451,91.30000305175781,521.5800170898438,5.71281489217652,49.68724782459278
452,91.5999984741211,533.8079223632812,5.827597502789185,39.35721141747299
453,91.55000305175781,527.4299926757812,5.761113873230552,45.418853760272235
454,91.33000183105469,520.9299926757812,5.70382111279725,50.52705429868333
455,91.44999694824219,526.0,5.751777119223956,46.21617521457656
456,91.33000183105469,524.8599853515625,5.746851799285696,46.59706162290208
457,91.55000305175781,526.4000244140625,5.749863537595538,46.448822021990985
458,89.19000244140625,521.5800170898438,5.847965050034593,36.33869592086321
459,88.80999755859375,519.8900146484375,5.853958213493161,35.62466355914764
460,89.29000091552734,524.2000122070312,5.870758280123099,34.35132375911498
461,89.0999984741211,523.3099975585938,5.873288513137158,34.03932100599152
462,89.0999984741211,523.6199951171875,5.876767722608568,33.72932344739777
463,88.93000030517578,524.7899780273438,5.901157946997113,31.483876686391135
464,88.80000305175781,524.7899780273438,5.909796846757602,30.661471670923923
465,90.55000305175781,531.4400024414062,5.869022468587201,35.082517908179646
466,90.08999633789062,529.3300170898438,5.875569304105019,34.28235078585387
467,89.55999755859375,526.6699829101562,5.8806386474674435,33.58943986227964
468,89.72000122070312,527.6199951171875,5.8807399458153125,33.65166299678119
469,90.06999969482422,533.7100219726562,5.925502651060022,29.77584061836867
470,90.83999633789062,534.2520751953125,5.881242808598271,34.10503724523587
471,90.44999694824219,531.75,5.878938838486429,34.13984912810897
472,90.62000274658203,549.842529296875,6.067562487660747,17.12283194812212
473,90.7300033569336,548.52001953125,6.045629882469656,19.141241444541514
474,90.91500091552734,553.4199829101562,6.087224081143224,15.411632946499727
475,90.91999816894531,551.93310546875,6.070535818128389,16.930124642564827
476,91.12000274658203,551.4299926757812,6.051689816223867,18.698531612449663
