,abbv,jnj,Ratio,Spread
863,147.9600067138672,178.19500732421875,1.2043457639794624,-6.799563113470917
864,147.78500366210938,178.36500549316406,1.2069222253495475,-7.173662564560765
865,148.41000366210938,179.22999572753906,1.2076678883156604,-7.309732359783304
866,148.86000061035156,178.74000549316406,1.2007255458840478,-6.294922968400378
867,149.52000427246094,179.66000366210938,1.2015783743205772,-6.445176882582523
868,151.97999572753906,181.3300018310547,1.193117561051473,-5.246154168732964
869,152.05999755859375,181.54539489746094,1.1939063383682187,-5.3682432834186145
870,151.69000244140625,181.74000549316406,1.1981014079247927,-5.994369084409037
871,152.2899932861328,181.88999938964844,1.1943660608606181,-5.444610036852588
872,152.02999877929688,181.86500549316406,1.1962442080735585,-5.722840636528325
873,152.28500366210938,182.02000427246094,1.1952588888944555,-5.580434181960065
874,152.5,182.5,1.1967213114754098,-5.809685549448879
875,155.0,182.94000244140625,1.1802580802671372,-3.3340062342454004
876,155.05999755859375,182.6300048828125,1.1778021911408882,-2.9540351608384796
877,153.97500610351562,182.52499389648438,1.185419624362768,-4.1144200911698405
878,154.14999389648438,182.5,1.183911821122441,-3.8853427084501035
879,153.8699951171875,182.3699951171875,1.185221296577636,-4.081892758705173
880,153.56500244140625,182.6300048828125,1.1892684008682004,-4.697607156600178
881,153.22999572753906,182.19000244140625,1.1889969818008836,-4.648313900779662
882,154.4499969482422,180.55999755859375,1.1690514802606393,-1.5954548970688551
883,153.18499755859375,179.13499450683594,1.1694029922108804,-1.645786102319214
884,153.5,178.00999450683594,1.159674231314892,-0.15340735364093683
885,152.5800018310547,176.94000244140625,1.1596539541094275,-0.1563840391345297
886,151.80999755859375,177.0800018310547,1.1664581034111903,-1.194418392673349
887,152.57000732421875,177.0,1.1601231664351062,-0.22803791822743613
888,152.5,176.9499969482422,1.1603278488409323,-0.259682497691067
889,155.97909545898438,177.5399932861328,1.1382294067272496,3.207895228124137
890,154.97500610351562,177.57139587402344,1.1458066712732669,2.005450633934977
891,155.26499938964844,177.36500549316406,1.1423373341731327,2.5500522683610782
892,155.80999755859375,177.5800018310547,1.1397214852293038,2.9706724179022572
893,155.6999969482422,177.3000030517578,1.1387283656190172,3.122380488071947
894,154.9600067138672,176.875,1.1414235437315043,2.684353129255136
895,154.0800018310547,176.97000122070312,1.1485591843044423,1.563026235534444
896,152.69000244140625,175.66000366210938,1.1504355285442982,1.2519054492895305
897,152.6750030517578,175.42999267578125,1.1490420119153975,1.464423056914377
898,153.25999450683594,176.0,1.1483753510910493,1.5766752980331729
899,153.8135986328125,177.2899932861328,1.1526288628703352,0.9323353920978616
900,153.2550048828125,178.02000427246094,1.1615934135957593,-0.4491482367227422
901,153.07000732421875,177.61500549316406,1.1603514535473718,-0.2599070600695301
902,153.47000122070312,177.83999633789062,1.1587932164158996,-0.01839594210220974
903,152.47999572753906,177.38999938964844,1.1633657158977113,-0.7230153760047744
904,152.32000732421875,177.30999755859375,1.1640624279985943,-0.829603652482142
905,152.1999969482422,177.1300048828125,1.1637976901080236,-0.7895758022364066
906,151.7100067138672,177.4499969482422,1.1696657378898014,-1.6810301025797332
907,152.58999633789062,178.11000061035156,1.1672455920108302,-1.3147258875807142
908,153.38499450683594,178.8800048828125,1.1662158052549287,-1.157545496948835
909,153.85000610351562,179.52000427246094,1.1668508102084418,-1.2552145549768954
910,151.33999633789062,175.97999572753906,1.162812210822549,-0.6425618830730786
911,150.66000366210938,175.5800018310547,1.1654055327440074,-1.0356248823501562
912,152.10499572753906,175.92999267578125,1.1566352034282894,0.29963907437096515
913,152.0050048828125,175.7100067138672,1.1559488245096268,0.403008443566115
914,153.1300048828125,176.75,1.154247987749125,0.6750719479077032
915,153.9499969482422,178.11000061035156,1.1569340964016515,0.27140569985136387
916,153.94000244140625,178.1999969482422,1.1575938295575248,0.16975304146161085
917,154.42999267578125,179.2550048828125,1.160752531143029,-0.3137926581950625
918,153.0,177.92999267578125,1.1629411285998774,-0.6565418739081894
919,151.97999572753906,177.60000610351562,1.1685748854862887,-1.516158441193902
920,151.7899932861328,177.5399932861328,1.169642276427668,-1.677740284658903
921,152.91000366210938,178.1800994873047,1.1652612335360055,-1.0116089576513831
922,153.4149932861328,178.97999572753906,1.1666395304253294,-1.222549584268812
923,152.60000610351562,178.32000732421875,1.1685452175097297,-1.5130584850396007
924,150.9949951171875,178.39999389648438,1.1814960738137565,-3.464925558103282
925,151.55499267578125,177.99000549316406,1.1744252191937665,-2.40182728864783
926,152.1649932861328,178.06570434570312,1.170214649902204,-1.7660990807377674
927,152.0449981689453,178.02999877929688,1.1709033570540626,-1.8703405439578307
928,152.25999450683594,177.77999877929688,1.167608072988044,-1.3695961839076107
929,151.625,178.22999572753906,1.1754657591263913,-2.5601698918013582
930,152.00999450683594,178.42999267578125,1.1738043492117698,-2.3111582560529413
931,154.80999755859375,179.89999389648438,1.1620696126449739,-0.5155923501713107
932,154.02499389648438,179.5,1.1653952742282634,-1.031126796280596
933,153.6999969482422,179.39500427246094,1.1671763684736536,-1.305166137918967
934,153.1300048828125,179.02000427246094,1.169072020924061,-1.5949323245532343
935,153.0500030517578,179.02999877929688,1.1697484169193597,-1.6982307831098
936,153.19000244140625,178.80999755859375,1.1672432581035235,-1.314952095872876
937,152.8699951171875,178.2899932861328,1.1662850721585931,-1.1681636302943945
938,153.5399932861328,178.30999755859375,1.161326073697947,-0.4067673274930075
939,154.30999755859375,178.81500244140625,1.1588037409793075,-0.01373724641515417
940,154.08999633789062,178.4600067138672,1.1581543964900725,0.08467706286953791
941,154.1833038330078,178.39999389648438,1.1570642829764828,0.25351186475959486
942,153.57000732421875,178.24000549316406,1.16064333523708,-0.30177070874759004
943,153.0399932861328,177.86000061035156,1.1621798772417204,-0.5399067305727885
944,153.25999450683594,178.3800048828125,1.1639045496302436,-0.8033295847793271
945,152.7899932861328,176.80999755859375,1.1572092763135227,0.21852814552406818
946,153.30929565429688,177.5019989013672,1.1578032378520828,0.13217497915869791
947,153.0500030517578,177.0500030517578,1.1568114963832035,0.2817649444292625
948,153.36000061035156,176.8699951171875,1.153299389757886,0.82331456947373
949,152.86000061035156,176.64999389648438,1.1556325604549407,0.46017943885491497
950,152.1999969482422,175.80999755859375,1.155124842863042,0.5304315219823434
951,152.47000122070312,175.8800048828125,1.1535384237862172,0.7753228103320351
952,152.17999267578125,174.88999938964844,1.1492312249104306,1.427099254020227
953,153.0,174.97000122070312,1.1435947792202819,2.303449581169936
954,153.4499969482422,175.77000427246094,1.145454596077621,2.028265686420049
