,ups,ba,Ratio,Spread
187,175.07229614257812,144.2899932861328,0.8241737640124607,10.143567934827828
188,178.3615264892578,144.8800048828125,0.8122828265407237,12.471697635587773
189,174.0518341064453,145.94000244140625,0.8384858636545787,7.588224675144672
190,172.218994140625,143.2899932861328,0.8320220077997303,8.612173800521717
191,166.3043212890625,138.7100067138672,0.8340733760776297,7.944777462553488
192,162.80703735351562,131.25999450683594,0.8062304716092884,12.292067267824834
193,160.25094604492188,127.33999633789062,0.794628671347715,13.94435085874936
194,163.24295043945312,127.51000213623047,0.7811057187644007,16.428793264262467
195,165.5711669921875,133.44000244140625,0.805937439866584,12.564341478294224
196,163.78785705566406,125.33000183105469,0.7651971524876884,19.092224139029824
197,160.04287719726562,121.08000183105469,0.7565472700282307,20.01975072396364
198,161.57852172851562,126.05000305175781,0.780116080425263,16.412143514172996
199,167.32476806640625,133.50999450683594,0.7979093355375205,14.050110236693072
200,166.3736572265625,132.11000061035156,0.7940559990843277,14.606297063541163
201,164.0652618408203,132.1999969482422,0.8057768930787158,12.468337160936002
202,157.66513061523438,129.7899932861328,0.8232003663693529,9.200268669397573
203,158.25958251953125,131.89999389648438,0.8334408052681817,7.617654246219373
204,157.93263244628906,131.57000732421875,0.8330767700523455,7.657577061809504
205,158.00196838378906,130.4199981689453,0.8254327430412338,8.869099714554991
206,162.14324951171875,132.39999389648438,0.8165618630143174,10.563168193530984
207,160.18157958984375,133.14999389648438,0.8312441058292991,8.07281272808082
208,163.19342041015625,136.08999633789062,0.8339184018317269,7.804856982321879
209,165.4423828125,137.33999633789062,0.8301379247755485,8.550092758160204
210,164.2534942626953,138.38999938964844,0.8425391496896703,6.445330869357021
211,159.48806762695312,139.1300048828125,0.872353693620775,1.4775313940184698
212,164.01573181152344,141.32000732421875,0.861624709796831,3.3043847046790087
213,165.9971923828125,142.0500030517578,0.8557373833418269,4.3323023224803725
214,165.45228576660156,146.64999389648438,0.8863582223539601,-0.7511190918377372
215,167.42384338378906,133.7899932861328,0.7991095568117099,13.858009155258443
216,164.947021484375,139.75999450683594,0.8473023231891158,5.690619637205102
217,165.62071228027344,143.83999633789062,0.868490386000006,2.208303199391636
218,166.21514892578125,142.50999450683594,0.8573827080615246,4.06567768031833
219,165.84857177734375,143.3800048828125,0.8645236033464556,2.8704471759816523
220,163.05471801757812,147.41000366210938,0.9040523663118895,-3.6382044114437098
221,162.489990234375,156.75,0.9646748071921497,-13.479216273418885
222,164.15443420410156,160.00999450683594,0.9747528008161349,-15.26254840839134
223,167.5625457763672,164.91000366210938,0.9841698387789002,-17.13894715117128
224,167.22569274902344,169.6199951171875,1.0143177901003375,-22.147788071520708
225,162.489990234375,168.74000549316406,1.038464001688806,-25.469221766582947
226,172.32000732421875,177.5800018310547,1.0305245722102327,-25.588217809262616
227,178.19000244140625,177.49000549316406,0.9960716261369805,-20.290475779579637
228,177.7899932861328,173.5500030517578,0.9761516936020622,-16.705353693857703
229,181.47000122070312,175.35000610351562,0.9662754445582199,-15.240525159826646
230,177.05999755859375,172.69000244140625,0.9753191281066106,-16.492991118840635
231,176.05999755859375,172.77999877929688,0.981369994179369,-17.470168039990014
232,178.97000122070312,173.88999938964844,0.9716153444912251,-15.998469904106301
233,180.61000061035156,172.94000244140625,0.9575328157741797,-13.593497340811822
234,182.74000549316406,172.5,0.9439640736272873,-11.263795925128036
235,182.83999633789062,174.85000610351562,0.9563006432158891,-13.525092092698614
236,182.52000427246094,178.36000061035156,0.9772079576773435,-17.318977346780613
237,179.91000366210938,171.8300018310547,0.9550886461753966,-13.104520431281102
238,184.88999938964844,175.32000732421875,0.9482395364972591,-12.176370410261043
239,189.72999572753906,178.8800048828125,0.9428135187421411,-11.442417194834817
240,190.19000244140625,175.77999877929688,0.9242336427933492,-7.9343020666075725
241,189.38999938964844,182.8699951171875,0.9655736612626162,-15.734045578565443
242,181.16000366210938,185.10000610351562,1.021748743440936,-25.26554897466862
243,175.10000610351562,178.42999267578125,1.0190176268200528,-23.971847715513988
244,174.6699981689453,176.5,1.0104769098885813,-22.423349729930734
245,179.6300048828125,179.0800018310547,0.9969381337370857,-20.60292991160945
246,177.63999938964844,179.5399932861328,1.0106957549145044,-22.828415600800966
247,182.52999877929688,186.27000427246094,1.0204898127331181,-25.2201140764859
248,183.85000610351562,187.1300048828125,1.0178406237171953,-24.90902981903126
249,184.30999755859375,188.25,1.021377041362901,-25.620929448808525
250,181.2100067138672,183.72000122070312,1.0138513018809123,-23.841182355232903
251,178.1999969482422,184.6999969482422,1.0364758704338695,-27.491600302253673
