,wmt,cost,Ratio,Spread
1363,131.11000061035156,478.010009765625,3.64586993776495,6.633627768335069
1364,130.99000549316406,478.32000732421875,3.651576359000769,5.876663260181241
1365,131.74000549316406,482.4849853515625,3.6624029545573267,4.505342341786539
1366,131.75,484.25,3.6755218216318783,2.7775559934459384
1367,132.55999755859375,486.25,3.668150339132809,3.794696577174969
1368,132.88999938964844,488.55999755859375,3.676424108680149,2.7139149669707
1369,132.49000549316406,485.8630065917969,3.667167231092502,3.920978210501156
1370,133.1649932861328,489.07000732421875,3.6726619756090826,3.2282234064539157
1371,133.11000061035156,488.1300048828125,3.6671174415489567,3.9633849416782514
1372,132.55999755859375,483.8409118652344,3.6499767710946776,6.203784711940594
1373,132.57000732421875,481.0199890136719,3.6284224367376647,9.061992700699344
1374,132.44000244140625,479.9599914550781,3.623980539168449,9.637738172536766
1375,132.4600067138672,477.635009765625,3.605880911642907,12.03723329928304
1376,132.0800018310547,476.0150146484375,3.6039900669998075,12.241757293397919
1377,132.14999389648438,477.4700012207031,3.6130913603727786,11.047482496009176
1378,132.2899932861328,479.2200012207031,3.622496224519326,9.818962882862346
1379,130.85000610351562,478.84991455078125,3.659532993616847,4.82527564676557
1380,131.72999572753906,483.20001220703125,3.6681092224921024,3.7530303491215395
1381,131.3300018310547,480.260009765625,3.6568948684203955,5.203105067261371
1382,131.43179321289062,480.489990234375,3.6558124825709926,5.352284888505645
1383,130.6999969482422,476.67999267578125,3.6471308630905996,6.43643199771615
1384,130.44000244140625,475.510009765625,3.6454308560690536,6.637967571459209
1385,129.80999755859375,472.20001220703125,3.637624382466298,7.601274970663988
1386,131.6199951171875,473.70001220703125,3.5989973391601615,12.84329169965836
1387,132.05999755859375,475.1050109863281,3.5976451595459755,13.077247518214145
1388,131.80999755859375,472.57000732421875,3.5852364469860967,14.68103214400717
1389,132.17379760742188,475.5299987792969,3.5977630013453945,13.076150812455333
1390,132.69000244140625,479.05499267578125,3.610332231980508,11.47395598814999
1391,132.67999267578125,479.4549865722656,3.6136193325233954,11.036676954469366
1392,132.5399932861328,477.6300048828125,3.6036670369500103,12.34017825706932
1393,134.44000244140625,484.54998779296875,3.6042099002798884,12.49749412517688
1394,134.67999267578125,486.6499938964844,3.6133800145654145,11.291421920781355
1395,134.5207977294922,486.1000061035156,3.6135676736099493,11.248428255871184
1396,133.8350067138672,482.70001220703125,3.606679777279951,12.093935557616684
1397,133.63999938964844,481.9519958496094,3.6063453909813523,12.115573784904067
1398,133.91000366210938,484.75,3.619968536653568,10.32330210812294
1399,134.27000427246094,486.0799865722656,3.620168102370141,10.334273221636844
1400,132.71890258789062,476.32000732421875,3.588938712093288,14.316590805946854
1401,133.00999450683594,476.8699951171875,3.5852192678098276,14.850884357936971
1402,133.24000549316406,479.0299987792969,3.595241511783589,13.547643131950204
1403,133.31239318847656,481.05999755859375,3.60851670315807,11.787279552133592
1404,133.17999267578125,481.0299987792969,3.6118788499285754,11.324102820070815
1405,133.28880310058594,482.1099853515625,3.6170328950117425,10.649421603516354
1406,132.89999389648438,480.1600036621094,3.612942255182535,11.151137163551974
1407,133.59869384765625,489.7149963378906,3.6655672464606344,4.198715268588879
1408,133.4600067138672,491.5899963378906,3.683425532802793,1.807122872282756
1409,133.19000244140625,488.18499755859375,3.665327641790224,4.206389177970189
1410,133.02000427246094,486.239990234375,3.655389976070246,5.518174377945721
1411,132.22000122070312,485.07000732421875,3.6686583183018913,3.7082450044698394
1412,132.07000732421875,484.0799865722656,3.6653286872612747,4.139557069472895
1413,131.64999389648438,482.7099914550781,3.666616132429373,3.9450541890014765
1414,130.1699981689453,473.75,3.639471511593081,7.39224486347471
1415,129.7100067138672,473.94000244140625,3.653843018348543,5.488831224022059
1416,128.97999572753906,470.9371032714844,3.65124142402908,5.772529885188684
1417,128.9600067138672,471.4599914550781,3.655862026288043,5.175185101401135
1418,128.94000244140625,470.5899963378906,3.6496819251398662,5.970666781295543
1419,128.2449951171875,466.9800109863281,3.6413117764136675,6.991835930090909
1420,128.61000061035156,468.1499938964844,3.640074579540931,7.181453274312256
1421,129.53500366210938,467.70001220703125,3.610607163967985,11.076956765555716
1422,129.0800018310547,464.6831970214844,3.5999627396169487,12.398946484554964
1423,128.7899932861328,463.55999755859375,3.599347944127167,12.441900036542942
1424,128.69000244140625,464.0950012207031,3.606301907034386,11.534442862166694
1425,129.61000061035156,467.3999938964844,3.606203160986287,11.656329419577654
1426,129.64500427246094,466.9700012207031,3.601912806754378,12.21670640134702
1427,129.32000732421875,466.260009765625,3.605474662529693,11.716124476633789
1428,131.22000122070312,468.8900146484375,3.573312073513826,16.163361534985746
1429,132.16000366210938,472.1000061035156,3.572185177222933,16.454762750392923
1430,132.27999877929688,474.6099853515625,3.5879194869318645,14.391750451906129
1431,133.22500610351562,474.2641906738281,3.559873664447991,18.25758036872393
1432,133.55999755859375,475.54998779296875,3.560572001241176,18.21958492947156
1433,132.7899932861328,471.0400085449219,3.5472553080858718,19.861393631276293
1434,132.72000122070312,472.1600036621094,3.557564792942879,18.48068673921191
1435,134.2100067138672,477.80999755859375,3.5601667063267066,18.380778760528678
1436,132.85000610351562,473.2650146484375,3.5624011509617346,17.859927839640058
1437,132.58999633789062,471.3500061035156,3.5549439559703537,18.806432211049334
1438,132.07000732421875,469.8039855957031,3.557234493387897,18.415558046035393
1439,132.08990478515625,470.8879089355469,3.5649045981329484,17.40575028378911
1440,131.00149536132812,466.5539855957031,3.5614401523345562,17.68548332453347
1441,131.11000061035156,466.3699951171875,3.5570894130585953,18.273642416772567
1442,129.0,451.9100036621094,3.5031783229620883,24.874142931856774
1443,130.74000549316406,459.7398986816406,3.5164439296713876,23.52555286644307
1444,130.85000610351562,463.3800048828125,3.5413067120243915,20.29518531473432
1445,131.3603973388672,466.44000244140625,3.5508418967258635,19.136331893454134
1446,131.47000122070312,464.80999755859375,3.5354833288416994,21.17459766114579
1447,132.41000366210938,468.79998779296875,3.5405178976452305,20.686000097256148
1448,132.25999450683594,467.75,3.536594733306329,21.177222366175478
1449,131.88999938964844,461.6600036621094,3.5003412373837905,25.889032718189732
1450,131.47000122070312,460.32000732421875,3.5013311253528023,25.66458789552079
1451,130.3800048828125,456.2200012207031,3.49915619063491,25.704492641601043
1452,130.90499877929688,456.489990234375,3.4871853213490165,27.390040869353733
1453,130.4600067138672,455.510009765625,3.491568191964586,26.7124810087523
1454,130.83999633789062,456.7950134277344,3.4912490539060705,26.842891632616194
1455,130.49000549316406,454.7200012207031,3.4847113348042917,27.614231291064222
1456,132.32000732421875,465.04998779296875,3.514585565684517,24.100774885086118
1457,132.47000122070312,465.2099914550781,3.5118138987559138,24.499479909926812
1458,132.32000732421875,464.56500244140625,3.5109203198810293,24.585760236648618
1459,132.36000061035156,464.0799865722656,3.506195107526851,25.219746143276133
1460,131.92999267578125,463.75750732421875,3.5151787544164095,23.940499093567247
