,intc,avgo,Ratio,Spread
391,42.0099983215332,526.4000244140625,12.530350998472759,134.60025236492152
392,41.33539962768555,521.5800170898438,12.618240582836917,128.54705945509124
393,41.27000045776367,519.8900146484375,12.597286379497394,129.18295628350666
394,41.560001373291016,524.2000122070312,12.613089386082505,129.54720142852898
395,41.46500015258789,523.3099975585938,12.620523227610146,128.9059837982727
396,41.650001525878906,523.6199951171875,12.571908185689747,131.57784344413642
397,41.6349983215332,524.7899780273438,12.604539430374556,130.16603847519036
398,41.689998626708984,524.7899780273438,12.58791065757276,131.0525349012346
399,41.970001220703125,531.4400024414062,12.662377578851617,128.91559997032334
400,41.760799407958984,529.3300170898438,12.6752845873195,127.65366477113731
401,41.59000015258789,526.6699829101562,12.663380162968929,127.56075187219359
402,41.619998931884766,527.6199951171875,12.677078535746473,127.09426081195183
403,42.18000030517578,533.7100219726562,12.653153582532486,130.03035143739044
404,42.3650016784668,534.2520751953125,12.610694064172813,132.47015541919166
405,42.209999084472656,531.75,12.59772593066957,132.47389455683629
406,43.209999084472656,549.842529296875,12.724891019367291,130.49939266382762
407,43.189998626708984,548.52001953125,12.700162930592027,131.49953450312785
408,43.38999938964844,553.4199829101562,12.75455152558001,129.82318890207387
409,43.494998931884766,551.93310546875,12.689576250665127,133.00245184263872
410,43.47999954223633,551.4299926757812,12.682382669763461,133.26380406221267
411,43.48500061035156,547.9550170898438,12.601012059303125,136.81938700108014
412,43.459999084472656,550.7100219726562,12.671652866403612,133.6614068390129
413,44.03499984741211,572.0250244140625,12.990235639746,121.61428245190884
414,44.150001525878906,573.8400268554688,12.997508652839059,121.65288021552102
