,de,noc,Ratio,Spread
728,331.1199951171875,458.3299865722656,1.3841809414440736,-41.639285824963295
729,327.79730224609375,454.07000732421875,1.385215815422806,-41.57334281011289
730,328.5899963378906,453.92999267578125,1.3814479982190417,-40.432757879733416
731,329.6449890136719,451.739990234375,1.3703833071633293,-36.91110136145575
732,328.1600036621094,450.69500732421875,1.3734001776410198,-37.740526532889376
733,333.6199951171875,457.510009765625,1.3713506877935173,-37.663708729711075
734,330.3999938964844,458.7300109863281,1.3884080492145834,-42.94812466296641
735,320.75,457.2049865722656,1.4254247437950605,-53.60370965884239
736,318.82000732421875,451.7096862792969,1.4168172508067793,-50.54452354375907
737,317.6600036621094,451.8999938964844,1.4225901551558384,-52.19903431732372
738,317.8999938964844,454.75,1.4304813108869614,-54.746115119696256
739,315.3800048828125,451.4649963378906,1.4314953051815824,-54.6419426811233
740,317.8500061035156,449.95001220703125,1.4156048562745474,-50.00922392429517
741,317.5799865722656,449.42999267578125,1.4151710173131864,-49.8300338773425
742,317.67010498046875,444.30999755859375,1.3986522200000884,-44.596287690181
743,321.3900146484375,442.1600036621094,1.3757739304557421,-37.750874584956094
744,323.5199890136719,440.2300109863281,1.3607505747279316,-33.132342820507304
745,324.3324890136719,442.2349853515625,1.3635235455333017,-34.11174709194292
746,324.8599853515625,443.1600036621094,1.3641569403585454,-34.37093836405411
747,325.2799987792969,442.4599914550781,1.3602434613733754,-33.14076835951114
748,322.4800109863281,443.8599853515625,1.3763953430601328,-38.07501917103595
749,331.0679931640625,454.9800109863281,1.374279665750897,-38.35494919034166
750,332.1199951171875,456.6199951171875,1.3748645123160097,-38.667054254440544
751,330.74249267578125,459.8800048828125,1.3904472968147505,-43.665802860731404
752,330.6300048828125,462.010009765625,1.397362619673246,-45.93779434832693
753,329.8299865722656,463.5799865722656,1.4055119468972097,-48.51758635963007
754,331.6449890136719,463.9100036621094,1.398815055345175,-46.55663455830087
755,329.30999755859375,463.8299865722656,1.4084904497615105,-49.42393735227718
756,322.2749938964844,459.9599914550781,1.427228299328798,-54.43380606970409
757,322.30999755859375,461.9700012207031,1.4333095613539575,-56.39963280882718
758,319.8999938964844,461.93499755859375,1.4439981443327883,-59.406632447400696
759,320.8399963378906,462.135009765625,1.4403908958998068,-58.42013586427312
760,319.6575012207031,461.44000244140625,1.4435450464302144,-59.21772131328579
761,318.57000732421875,460.5299987792969,1.4456163109874967,-59.68039607262024
762,317.79998779296875,458.1300048828125,1.441567094021608,-58.25235171815548
763,304.2300109863281,456.7449951171875,1.501314724462582,-73.99591104352562
764,302.6199951171875,454.101806640625,1.5005677548331768,-73.3849491834949
765,296.7049865722656,450.32000732421875,1.51773656562573,-77.06931093568683
766,298.50970458984375,450.8299865722656,1.5102691123282306,-75.30130270488088
767,297.260009765625,452.0,1.5205543468708755,-78.04873107180767
768,298.1300048828125,456.2300109863281,1.5303055831822792,-81.18059932098079
769,297.5,456.2200012207031,1.5335126091452207,-81.96580699136776
770,309.7900085449219,458.6600036621094,1.4805513122144487,-68.89286762821622
771,313.3500061035156,462.9949951171875,1.4775649787740437,-68.73428735395233
772,312.2300109863281,463.8299865722656,1.485539410856235,-70.98298157504662
773,312.3500061035156,462.9049987792969,1.4820073306670145,-69.90653113150633
774,309.3999938964844,462.68499755859375,1.4954266538007552,-73.41015365956942
775,310.2749938964844,463.6650085449219,1.49436795638005,-73.28570454488347
776,310.8699951171875,463.7099914550781,1.4916524551694836,-72.57965304552972
777,312.80999755859375,466.6366882324219,1.4917575904683615,-73.05760091726997
778,317.8800048828125,467.3299865722656,1.4701459022078107,-67.3513326268867
779,314.6099853515625,467.5799865722656,1.4862210620866532,-71.72888245751791
780,313.67999267578125,464.801513671875,1.4817697160312437,-70.12428361956809
781,315.3999938964844,465.1499938964844,1.4747939216801271,-68.30170930479223
782,316.0,466.4100036621094,1.4759810242471816,-68.80436729704816
