,sbux,tsla,Ratio,Spread
978,77.62999725341797,231.10667419433594,2.9770279836530658,6.244931249005905
979,77.7699966430664,233.1199951171875,2.9975569651509217,4.665240511266521
980,77.16999816894531,234.7899932861328,3.0425035487511103,1.136823887401508
981,77.98999786376953,238.0800018310547,3.0526991710773648,0.3866594114535107
982,77.94400024414062,239.06666564941406,3.067159305406393,-0.7424761445647872
983,78.23500061035156,241.13026428222656,3.0821277228995347,-1.9047384002356833
984,78.0999984741211,241.15167236328125,3.0877295400100206,-2.344298313745949
985,78.08000183105469,238.1199951171875,3.0496924888964365,0.6254418906486623
986,77.9000015258789,236.86167907714844,3.0405863214066997,1.326230031104561
987,77.34349822998047,232.2133331298828,3.002363979443983,4.25087826924474
988,77.70500183105469,234.29833984375,3.015228548004654,3.285582675877268
989,77.62999725341797,233.2566680908203,3.0047233845618906,4.09493735252153
990,77.69999694824219,233.5433349609375,3.005705844705583,4.025085574960432
991,78.02420043945312,235.5724639892578,3.0192230444202033,3.0001353524252212
992,78.17900085449219,237.74267578125,3.041004274584423,1.309398026696019
993,78.19999694824219,238.2433319091797,3.046590041005558,0.873774610996779
994,79.6500015258789,239.40000915527344,3.0056497748777886,4.20830089795442
995,79.83000183105469,239.41200256347656,2.9990228870362228,4.753835389334487
996,80.18000030517578,238.9033660888672,2.9795879917631467,6.346547326724281
997,79.98999786376953,240.4586639404297,3.0061091431700415,4.202741239192651
998,79.5,239.26966857910156,3.0096813657748624,3.874030952628178
999,79.43000030517578,239.30332946777344,3.0127575040709154,3.6235549714002135
1000,79.62999725341797,240.06333923339844,3.014734993264039,3.4830101470575445
1001,80.95999908447266,247.35166931152344,3.0552331041091016,0.31419045857089456
1002,81.08999633789062,249.55950927734375,3.077562221577423,-1.4909996585231764
1003,81.61000061035156,248.25,3.0419066063395115,1.4291562758709833
1004,81.41999816894531,249.0,3.0582167231609194,0.09064803990185366
1005,80.59500122070312,243.6666717529297,3.023347205934863,2.8686538653416878
1006,80.47200012207031,240.80999755859375,2.9924693954829267,5.344347904670631
1007,80.22000122070312,240.6300048828125,2.999626043644473,4.743806247249982
1008,81.43000030517578,241.32342529296875,2.963569008824257,7.798203083319041
1009,81.6500015258789,242.4683380126953,2.969606043863271,7.334715977646685
1010,81.4800033569336,243.0,2.9823268285288034,6.276506427144742
1011,81.7699966430664,243.84999084472656,2.9821450514319365,6.32473265795571
1012,82.11000061035156,245.24879455566406,2.9868322096291116,5.979047704485456
1013,82.3949966430664,245.40333557128906,2.9783766681170185,6.707245411741386
1014,82.55000305175781,245.5,2.973955068736637,7.090693488257902
1015,82.69000244140625,247.4666748046875,2.9927036824075706,5.5576488686825805
1016,82.80500030517578,247.8683319091797,2.993398116003467,5.5121829238740965
1017,82.83999633789062,248.13417053222656,2.9953426062469677,5.354740031568841
1018,82.55500030517578,246.42333984375,2.9849595897621297,6.182831997164502
1019,82.77999877929688,247.28236389160156,2.9872235749953457,6.020711916023746
1020,83.44999694824219,248.70973205566406,2.980344411635152,6.668577299437008
1021,83.26000213623047,247.42669677734375,2.9717354123112183,7.3631279728609265
1022,82.94000244140625,260.7733459472656,3.144120307103818,-6.974679281756263
1023,83.26000213623047,265.4599914550781,3.1883255422061008,-10.670166704873449
1024,83.56999969482422,270.8033142089844,3.240436941460898,-15.053311710470265
