,bac,schw,Ratio,Spread
634,35.900001525878906,67.37000274658203,1.8766016680533462,3.5702798132234497
635,35.7318000793457,66.69999694824219,1.866684488330529,3.898387112355919
636,35.66429901123047,66.3499984741211,1.860403829982131,4.111178003788722
637,36.09000015258789,68.4000015258789,1.895261879653225,2.9264860676059063
638,35.939998626708984,68.06999969482422,1.8939900471848563,2.951583882471339
639,36.02750015258789,68.0199966430664,1.8880021193527208,3.1794489026780886
640,35.70500183105469,67.16000366210938,1.8809690580577556,3.3839083290688157
641,35.525001525878906,66.62999725341797,1.8755804191839371,3.5480330199456196
642,36.03499984741211,67.61000061035156,1.8762314665364719,3.604689360799269
643,36.125,67.9000015258789,1.8795848173253678,3.4976293041792266
644,36.60499954223633,69.2750015258789,1.892501089801862,3.0983113003411082
645,37.18009948730469,69.55000305175781,1.8706244472397384,3.9922997692914626
646,37.40999984741211,69.6500015258789,1.8618017056927907,4.359613495558903
647,37.494998931884766,69.63999938964844,1.857314345205339,4.5423909557487
648,37.1349983215332,69.37000274658203,1.8680491687637144,4.080624163185887
649,37.34000015258789,69.87000274658203,1.8711837831028935,3.997325801709109
650,37.130001068115234,69.4800033569336,1.8712631661246673,3.9604657719175824
651,37.71929931640625,69.93000030517578,1.8539580949946035,4.708319322758157
652,37.435001373291016,69.62999725341797,1.8600239000684882,4.4304376887284596
653,37.45000076293945,70.1500015258789,1.8731642215425373,3.9409222670801958
654,37.49760055541992,70.20999908447266,1.8723864472529421,3.9776795102261664
655,37.7599983215332,69.6500015258789,1.8445446139270603,5.071045861292176
656,38.6150016784668,71.08000183105469,1.8407354329002041,5.378987592751414
657,38.630001068115234,71.33999633789062,1.8467510837522045,5.149481936728164
658,37.619998931884766,69.13999938964844,1.8378522422298356,5.2964750512293355
659,37.2047004699707,68.83999633789062,1.8503037376541693,4.752312230587676
660,37.154998779296875,69.30999755859375,1.8654286054562852,4.181283736934815
661,37.47999954223633,69.7300033569336,1.8604590237082217,4.42189813765087
662,37.32500076293945,69.37000274658203,1.8585398882418922,4.466836950896435
663,37.14500045776367,69.0,1.857585116426572,4.47095797966385
664,37.560001373291016,69.86000061035156,1.8599573497361248,4.454518427275487
665,37.02000045776367,67.87999725341797,1.8336033607255797,5.33687663076526
666,37.290000915527344,68.23999786376953,1.8299811259954886,5.525698597135615
667,37.154998779296875,68.02999877929688,1.8309783613074386,5.46128251623169
668,37.33190155029297,67.72000122070312,1.813998173371152,6.130865519277918
669,37.04999923706055,67.13999938964844,1.8121457698301198,6.137852196160138
670,37.20500183105469,66.91999816894531,1.7986828349807467,6.672922968000491
671,37.47999954223633,67.41000366210938,1.7985593512653284,6.741897832475089
672,36.4900016784668,65.125,1.7847354618904026,7.0145598006353245
673,36.130001068115234,64.83999633789062,1.7946303465546254,6.567800027115481
