,wfc,spgi,Ratio,Spread
1548,45.97999954223633,307.5,6.687690366711216,50.6157115810994
1549,45.904998779296875,308.92498779296875,6.72965899156703,48.593592799635026
1550,45.8849983215332,309.6400146484375,6.748175350877754,47.71932898914452
1551,45.994998931884766,310.44000244140625,6.749429495609843,47.795129263123506
1552,45.880001068115234,310.6719970703125,6.771403440228276,46.647560107021896
1553,45.529998779296875,309.1700134277344,6.790468300392714,45.36294259373506
1554,46.744998931884766,316.82000732421875,6.777623586768676,47.38637352257968
1555,46.43119812011719,314.80999755859375,6.780139438663255,46.89800618405753
1556,46.3849983215332,313.70001220703125,6.76296267238201,47.64016419206326
1557,46.483001708984375,312.2049865722656,6.716540995499473,49.91546001783855
1558,46.650001525878906,313.2799987792969,6.715541018910922,50.17004449532795
1559,46.529998779296875,314.9100036621094,6.767891939043547,47.58461788238498
1560,46.79999923706055,316.4800109863281,6.762393507385148,48.164263893944174
1561,47.025001525878906,317.69000244140625,6.755768041104142,48.74566540435291
1562,47.04249954223633,317.1300048828125,6.741351075490421,49.44497631650086
1563,47.12969970703125,315.7076110839844,6.698697701162822,51.56162866097879
1564,46.900001525878906,317.6400146484375,6.772707981110986,47.80044500694351
1565,47.040000915527344,319.44000244140625,6.790816246263357,47.11508552778327
1566,47.14500045776367,319.7950134277344,6.783222193713473,47.59604577681154
1567,47.130001068115234,319.44000244140625,6.7778484023314896,47.83163663970925
1568,47.07500076293945,321.8599853515625,6.837174299207913,44.973759696079135
1569,47.2400016784668,325.1000061035156,6.881879647597568,43.04742104454761
1570,47.275001525878906,323.2349853515625,6.8373342129797665,45.19109887495291
1571,46.97999954223633,320.7200012207031,6.826734873259564,45.35737588342119
1572,46.775001525878906,317.04998779296875,6.778192997333341,47.39526367203417
1573,47.29999923706055,320.3699951171875,6.773150111727081,48.25511252459729
1574,47.18000030517578,319.8500061035156,6.7793557446931,47.819710179482406
1575,46.470001220703125,318.3399963378906,6.850440886067054,43.67694471288218
1576,46.525001525878906,316.69000244140625,6.806877851798709,45.764832642840425
1577,46.47999954223633,316.3599853515625,6.80636808234231,45.73655899104933
1578,46.436500549316406,315.2900085449219,6.789702169957406,46.460211365473135
