,mrk,tmo,Ratio,Spread
1348,86.47000122070312,516.7899780273438,5.976523311342467,25.069876867847398
1349,86.94000244140625,519.0800170898438,5.970554434245397,25.759535823522498
1350,86.77999877929688,517.6300048828125,5.964853793087442,26.19516216539617
1351,86.31999969482422,514.9199829101562,5.965245420882816,25.988897328594618
1352,86.52999877929688,514.030029296875,5.940483491834529,28.210196113460057
1353,86.9000015258789,515.22998046875,5.92899852038914,29.355975978326825
1354,86.64990234375,514.6599731445312,5.939533216123161,28.340412873128713
1355,86.55999755859375,513.3850708007812,5.930973720895304,29.04533986712582
1356,86.47000122070312,514.9000244140625,5.954666556553515,26.959830481128648
1357,86.70999908447266,516.97998046875,5.9621725974775925,26.401404855597235
1358,86.68000030517578,518.52001953125,5.982002973069769,24.671180535525338
1359,87.06999969482422,521.2999877929688,5.987136667280325,24.363717359402955
1360,86.83499908447266,516.9099731445312,5.952783769153769,27.263882998752848
1361,86.83499908447266,516.2254028320312,5.944900193179593,27.948453311252848
1362,86.4000015258789,512.4000244140625,5.93055573338834,29.016048757267214
1363,86.47000122070312,510.3699951171875,5.902278106999632,31.489859778003648
1364,86.16999816894531,507.45001220703125,5.888940733317904,32.50789337527945
1365,86.75,521.0499877929688,6.00633991692183,22.584993997667908
1366,86.86000061035156,520.0150146484375,5.986817994409092,24.317345332350015
1367,86.36000061035156,517.489990234375,5.99224162317046,23.67248647066529
1368,86.45999908447266,520.4199829101562,6.019199495962272,21.376460776317487
1369,87.19999694824219,525.322509765625,6.024340919156588,21.165347625752048
1370,87.79000091552734,526.0800170898438,5.992482191634155,24.148327718576667
1371,87.56999969482422,523.2999877929688,5.975790677362514,25.533600635150066
1372,88.2300033569336,539.5250244140625,6.114983609729895,13.49283315496112
1373,88.37000274658203,538.6900024414062,6.095846845068042,15.215418575340125
1374,88.52999877929688,539.6099853515625,6.095221877239568,15.30977316176123
1375,88.18000030517578,537.52001953125,6.095713514073326,15.180830362766786
1376,88.05000305175781,536.2000122070312,6.089721676577803,15.676685447980079
1377,88.12999725341797,538.8599853515625,6.114376513618509,13.523856867447451
1378,88.4000015258789,540.27001953125,6.11165169915848,13.825586743068387
1379,88.23210144042969,538.6500244140625,6.104921175177206,14.381134514531853
1380,88.33999633789062,537.9550170898438,6.089597457444144,15.76017030075039
1381,88.48999786376953,540.989990234375,6.113572192274542,13.676171812659307
1382,88.58000183105469,544.97998046875,6.152404258335531,10.256785719580565
1383,88.48400115966797,546.530029296875,6.176597149022118,8.098115046076972
1384,88.56500244140625,548.0399780273438,6.187997097272387,7.101695532200809
1385,88.4000015258789,546.27001953125,6.179525001154334,7.825586743068387
1386,87.5999984741211,541.5900268554688,6.182534660836392,7.433746830222079
1387,87.7699966430664,544.8800048828125,6.20804404378266,5.221517508173095
1388,87.87000274658203,544.27001953125,6.1940366737091175,6.465518209749151
1389,87.87000274658203,543.3900146484375,6.184021823870653,7.345523092561651
1390,87.7300033569336,541.4149780273438,6.171377605271161,8.432996265932646
1391,87.5999984741211,540.7000122070312,6.172374676088214,8.323761478659579
1392,87.41999816894531,540.2999877929688,6.180507882747846,7.582625978709901
1393,87.63999938964844,530.6599731445312,6.054997453676499,18.617397007448886
1394,88.08999633789062,530.75,6.025088228681259,21.380245752720526
1395,88.18000030517578,529.3800048828125,6.003402166599224,23.320845011204284
1396,87.9800033569336,527.2349853515625,5.9926683932095095,24.197930579587506
1397,87.3499984741211,524.02001953125,5.9990844726402575,23.418812516567215
1398,87.21499633789062,521.8499755859375,5.983489050027275,24.732974434225554
1399,87.6500015258789,523.6799926757812,5.97467180329898,25.66078868491641
1400,91.0999984741211,515.1799926757812,5.6551042953324435,56.03296394013958
1401,90.18000030517578,512.0700073242188,5.678310108575472,53.31037567278659
1402,90.16500091552734,511.57501220703125,5.67376484237281,53.710278161188086
1403,90.2125015258789,512.4000244140625,5.679922579988233,53.18640873483926
1404,90.45999908447266,511.3800048828125,5.653106456537542,55.775505009638465
1405,90.87000274658203,511.32000732421875,5.6269394945457005,58.434830071263406
1406,90.47989654541016,510.57000732421875,5.642911042321686,56.71164782554345
1407,90.36000061035156,497.989990234375,5.511177366872723,68.53155267664252
1408,91.18000030517578,500.4800109863281,5.4889231115512365,71.24013856217155
1409,91.3949966430664,503.625,5.51042199790055,69.45817614015246
1410,91.83000183105469,504.0044860839844,5.488451225463683,71.8365213967027
1411,91.58000183105469,505.4100036621094,5.518781322962644,68.84606218070408
1412,91.1500015258789,499.80999755859375,5.483378926951415,71.71996673233392
1413,91.08000183105469,500.5199890136719,5.495388438200649,70.56619355339436
1414,91.36000061035156,503.04901123046875,5.506228194721254,69.8122982320431
1415,91.08000183105469,501.4599914550781,5.5057090620753595,69.6261911119881
1416,90.9386978149414,501.010009765625,5.509315855667642,69.18033832649454
1417,90.68000030517578,502.6549987792969,5.543173765854152,65.89526749345569
1418,90.56999969482422,503.51251220703125,5.559374118401431,64.34037587557046
1419,90.6500015258789,502.94500732421875,5.548207378470228,65.4150736909618
1420,90.41000366210938,500.6600036621094,5.537661579278697,66.17854692391498
1421,90.22000122070312,496.7349853515625,5.505818871986169,68.89899411173226
1422,91.33000183105469,506.9599914550781,5.550859315571566,65.71113274986172
1423,91.625,507.1400146484375,5.534952410896999,67.40132908073397
1424,92.11000061035156,511.54998779296875,5.553685641116796,66.06614658316383
1425,92.1500015258789,510.6499938964844,5.541508252206335,67.21973694593763
1426,92.20999908447266,513.114990234375,5.564635021461344,65.13511112319091
1427,92.4800033569336,510.6099853515625,5.521301544300604,69.35188006131185
1428,92.36900329589844,505.79998779296875,5.47586278670421,73.45816314574111
