,aapl,ma,Ratio,Spread
925,138.38999938964844,313.1400146484375,2.262735862630984,-11.56988818580908
926,139.85000610351562,316.8699951171875,2.26578463559482,-12.095163717567974
927,139.83999633789062,317.54998779296875,2.270809468742287,-12.797127761707888
928,140.60000610351562,318.760009765625,2.2671407960746497,-12.338933400201828
929,141.22999572753906,319.6499938964844,2.2633293462187254,-11.846094534985074
930,141.61000061035156,319.3999938964844,2.2554903786444624,-10.76198636790389
931,142.75999450683594,319.69000244140625,2.239352863144711,-8.52776602910274
932,141.53500366210938,317.8699951171875,2.2458754858695436,-9.39660538659945
933,141.92999267578125,317.7799987792969,2.2389911588681595,-8.439610814968777
934,142.1840057373047,318.739990234375,2.241742934316187,-8.842045305005119
935,143.0500030517578,319.94000244140625,2.2365606124849,-8.141199219612478
936,143.88009643554688,321.7850036621094,2.2364803168328256,-8.164151034702744
937,142.9600067138672,320.1400146484375,2.2393676525854818,-8.538752784234706
938,145.92059326171875,320.80999755859375,2.1985244877890446,-2.710268094088865
939,145.1199951171875,322.4100036621094,2.2216787107921028,-6.067581751026187
940,145.75999450683594,321.7650146484375,2.2074988115710115,-4.017798372919462
941,145.7602996826172,321.0150146484375,2.2023487557820967,-3.267128514128051
942,146.26010131835938,323.1499938964844,2.209420005754644,-4.305046526520305
943,146.17919921875,324.010009765625,2.216526096033403,-5.3426419612674225
944,146.35000610351562,323.8999938964844,2.2131874300530257,-4.8577061265667725
945,146.92999267578125,322.8699951171875,2.1974410345860362,-2.5546407141685608
946,147.35000610351562,324.6400146484375,2.203189692577094,-3.4027335907817404
947,146.10699462890625,322.5799865722656,2.207833973942035,-4.07110735795897
948,146.58030700683594,322.4100036621094,2.1995451520446974,-2.8622069552436686
949,147.27000427246094,323.7300109863281,2.1982073850381814,-2.6683334108441885
950,147.35499572753906,323.9700012207031,2.198568155909197,-2.7217679718075987
951,147.02999877929688,323.05999755859375,2.1972386604146763,-2.525130429625169
952,144.99000549316406,323.1000061035156,2.2284295045340143,-7.042910544639487
953,145.38999938964844,324.04998779296875,2.2288327199486915,-7.114908316173175
954,145.37069702148438,323.4200134277344,2.2247950931949925,-6.5273025194964065
955,146.10499572753906,325.1000061035156,2.225112183773454,-6.5955144642927666
956,145.80419921875,325.19000244140625,2.230319868589819,-7.345757119950467
957,145.0,323.69000244140625,2.2323448444234915,-7.610969007111014
958,144.91000366210938,324.30999755859375,2.238009725779845,-8.428505481889434
959,146.7899932861328,322.989990234375,2.2003542816762818,-2.9819335519218315
960,148.0500030517578,323.9700012207031,2.1882471769179515,-1.1962315602185685
961,147.75,323.1700134277344,2.187275894603955,-1.0547484521591786
962,147.55499267578125,323.6499938964844,2.193419470445382,-1.9627686886291302
963,147.50999450683594,324.3800048828125,2.199037468391879,-2.791550353752716
964,145.75999450683594,322.1300048828125,2.210002861023057,-4.382788607294462
965,145.8800048828125,323.0299987792969,2.214354181292985,-5.019360534051377
966,144.4698944091797,318.0,2.2011506362656696,-3.0845447793478273
967,145.32000732421875,320.69000244140625,2.2067849317260575,-3.9085550784237784
968,145.75999450683594,321.760009765625,2.207464475106953,-4.012793490106962
969,145.7899932861328,322.54998779296875,2.2124288541527006,-4.736924398253739
970,146.0301055908203,323.0791931152344,2.2124149798296364,-4.739084823426997
971,145.92999267578125,324.2149963378906,2.2217159775935342,-6.0946352226099
