,jnj,unh,Ratio,Spread
1028,173.1199951171875,534.6099853515625,3.0880891891758493,-25.464128447615305
1029,173.50999450683594,533.5684814453125,3.0751455151725624,-23.268972559796477
1030,174.6999969482422,538.947509765625,3.0849886615928064,-25.12787056442394
1031,174.97999572753906,542.6400146484375,3.1011545770830913,-27.992114800818765
1032,175.64999389648438,542.1699829101562,3.086649597207915,-25.540170434551012
1033,175.9550018310547,543.9400024414062,3.0913585677074233,-26.4079500714553
1034,174.92999267578125,543.5999755859375,3.107528716321715,-29.099989097354776
1035,174.1999969482422,541.4000244140625,3.107922123413824,-29.059428529581535
1036,173.6300048828125,539.9500122070312,3.1097736394781412,-29.29550223246488
1037,173.4586944580078,537.8900146484375,3.100968886737782,-27.742255751654763
1038,173.81129455566406,539.6099853515625,3.104573766227541,-28.419204818953087
1039,173.7100067138672,540.0900268554688,3.109147464055412,-29.198864533808685
1040,173.92999267578125,540.3900146484375,3.1069397884456054,-28.848114793294965
1041,174.4199981689453,542.8350219726562,3.1122292608148046,-29.843643417872865
1042,174.55999755859375,542.469970703125,3.1076419471250083,-29.064461825132778
1043,173.75,538.9000244140625,3.1015828743255396,-27.89055848726562
1044,174.86000061035156,540.1400146484375,3.0889855470837833,-25.847070753049163
1045,174.67999267578125,538.6300048828125,3.083524315704254,-24.86954005258988
1046,174.5800018310547,535.3900146484375,3.06673163611573,-21.925331399466838
1047,173.8800048828125,532.0399780273438,3.0598111518682978,-20.645946394417276
1048,174.0800018310547,534.1599731445312,3.0684740781593947,-22.174333212280683
1049,173.8800048828125,534.9600219726562,3.076604594836513,-23.565990339729776
1050,175.24380493164062,538.9567260742188,3.075468067384498,-23.5284557461687
1051,174.58999633789062,538.1300048828125,3.0822499351071015,-24.635757016762707
1052,174.69000244140625,538.6099853515625,3.08323302893204,-24.819910767440685
1053,174.02000427246094,536.72998046875,3.084300467137092,-24.92181851261469
1054,174.00999450683594,536.280029296875,3.0818921109488766,-24.501477094638883
1055,173.61000061035156,535.8599853515625,3.0865732588426225,-25.264649747974456
1056,172.97000122070312,535.6699829101562,3.0968952947318407,-26.967820946497138
1057,172.9199981689453,537.5499877929688,3.108662927857394,-28.99573918834565
1058,174.05389404296875,540.5,3.1053599976715636,-28.591589166715178
1059,174.85000610351562,539.7100219726562,3.086702906107617,-25.446642694347158
1060,174.7899932861328,541.97998046875,3.1007494781553304,-27.894124303376113
1061,174.60000610351562,542.3800048828125,3.1064145814591213,-28.856147262863512
1062,174.84979248046875,542.9199829101562,3.105065068754955,-28.657235547326675
1063,174.57000732421875,540.6900024414062,3.097267455784739,-27.254883809514833
1064,173.2899932861328,534.2761840820312,3.083133503270703,-24.627457866817647
1065,172.94000244140625,533.3499755859375,3.0840173936428714,-24.736552610336016
1066,172.77999877929688,535.6199951171875,3.1000115690553383,-27.479876835773236
1067,172.35000610351562,534.47998046875,3.1011311954798217,-27.611817774041437
1068,172.17999267578125,534.1900024414062,3.1025091483613774,-27.824754194784102
1069,172.1300048828125,535.239990234375,3.1095101089363864,-29.022610209968914
1070,171.8000030517578,533.9299926757812,3.107857876550359,-28.688786656828793
1071,170.18499755859375,528.8499755859375,3.1075005621682803,-28.38609572924619
1072,170.96499633789062,529.8099975585938,3.098938431300238,-27.03881373876467
1073,171.0399932861328,530.8699951171875,3.1037769875791277,-27.87696382721438
1074,171.0050048828125,531.760009765625,3.109616646191339,-28.870477203839155
1075,171.02999877929688,531.280029296875,3.1063558035947683,-28.316562623981124
1076,170.9499969482422,532.7899780273438,3.116642220173039,-30.063163701543456
1077,171.1199951171875,534.7999877929688,3.1252922104557306,-31.570304155902047
1078,171.11500549316406,538.1699829101562,3.145077670769533,-34.955059013219135
1079,171.1999969482422,540.4749755859375,3.1569800538567527,-37.008639601777155
1080,170.02000427246094,534.219970703125,3.1421006780297764,-34.244155280750554
1081,169.59500122070312,533.8599853515625,3.1478521271792776,-35.14136577576411
1082,170.1199951171875,536.1500244140625,3.151599105353456,-35.87842741043598
1083,170.25999450683594,535.8049926757812,3.146981146262569,-35.119265348945895
1084,170.27000427246094,536.6300048828125,3.15164146013712,-35.91466780207801
1085,170.44000244140625,543.64501953125,3.1896562528984,-42.42681313924904
1086,170.30099487304688,543.5078735351562,3.1914544829307743,-42.70086357306618
1087,170.3300018310547,544.1599731445312,3.194739431073731,-43.2671580876815
1088,170.6300048828125,542.3200073242188,3.178339048262235,-40.53975724997294
1089,169.9600067138672,540.5399780273438,3.1803951322346036,-40.7416405810845
1090,170.5157012939453,540.22998046875,3.1682125245315023,-38.78785031288648
