,ibm,v,Ratio,Spread
614,138.8800048828125,209.75,1.5102966058864116,5.287571000734833
615,139.11000061035156,210.25999450683594,1.5114657004119796,5.136277689424536
616,138.05999755859375,205.3800048828125,1.4876141425082063,8.378683198294656
617,137.22999572753906,202.83999633789062,1.4781024750639489,9.62422139686095
618,137.60000610351562,204.3300018310547,1.4849563427877939,8.71128385900116
619,137.0500030517578,203.39999389648438,1.4841298020232008,8.783507371577063
620,137.38999938964844,203.5,1.481184954538493,9.21375934798596
621,136.50999450683594,202.25,1.481576500905009,9.091304272794876
622,136.1699981689453,201.35000610351562,1.478666437622345,9.461040089354729
623,135.2949981689453,215.25999450683594,1.5910417784849435,-5.813597776993698
624,136.19000244140625,217.8800048828125,1.5998237827813548,-7.037760038888332
625,136.8699951171875,218.625,1.5973186804954163,-6.72223899622676
626,136.6300048828125,217.39999389648438,1.5911585019919179,-5.871521514964679
627,135.8300018310547,216.83380126953125,1.596361616332959,-6.5530131565854175
628,135.30999755859375,214.39999389648438,1.5845096280017448,-4.930204127751291
629,135.0500030517578,214.05999755859375,1.5850425229280107,-4.995695063167996
630,135.47500610351562,220.74659729003906,1.629426738105241,-11.019460295908626
631,135.6199951171875,219.9499969482422,1.6218109782277033,-9.996735177366272
632,136.38900756835938,220.52499389648438,1.6168824586978192,-9.372380778690026
633,135.77000427246094,222.58999633789062,1.6394637205078142,-12.402780380508172
634,135.8699951171875,222.49000549316406,1.6375212592100783,-12.146843875708665
635,136.00999450683594,222.14999389648438,1.6333358052251006,-11.588489316848406
636,135.77000427246094,220.6699981689453,1.6253221715019506,-10.48278221156286
637,134.07000732421875,217.27499389648438,1.6206085032206548,-9.73909213632265
638,134.1300048828125,215.97000122070312,1.6101542783763638,-8.340527304978021
639,133.52000427246094,215.8350067138672,1.6164993993966197,-9.156889375699873
640,133.5500030517578,216.22000122070312,1.6190190661164285,-9.49509780475412
641,133.32000732421875,215.38999938964844,1.6155864653220804,-9.023797169225102
642,132.6999969482422,214.00999450683594,1.6127354892879733,-8.610760088296328
643,132.25999450683594,212.9499969482422,1.6100862376584761,-8.236990067298105
644,133.45120239257812,210.32000732421875,1.5760068366076834,-3.7491933556941843
645,132.47999572753906,207.47000122070312,1.5660477650330693,-2.413880570961278
646,132.7449951171875,208.8300018310547,1.5731666692721575,-3.3605882958425424
647,132.1199951171875,209.0,1.5818953052081302,-4.505336081236488
648,131.22999572753906,207.16000366210938,1.5786025330079023,-4.053382245264824
649,132.83999633789062,210.78500366210938,1.5867585777852518,-5.167426281389193
650,133.1300048828125,211.52999877929688,1.5888980021107628,-5.4601242498896125
651,133.22999572753906,207.40499877929688,1.5567440173416263,-1.1791785898166678
652,133.1510009765625,209.73500061035156,1.575166533275026,-3.632380586016718
653,133.2899932861328,208.52999877929688,1.564483526768936,-2.2106064342532603
654,132.8800048828125,208.5399932861328,1.5693858039066542,-2.8600186033050035
655,132.07000732421875,207.6199951171875,1.5720450034314077,-3.2032921296614587
656,132.3699951171875,208.64999389648438,1.5762635158501441,-3.76543013114141
657,132.52000427246094,208.55999755859375,1.5738001119423048,-3.4414796067442763
658,134.14999389648438,206.96499633789062,1.5427879668603883,0.6956524312902319
659,133.4149932861328,205.6199951171875,1.5412060522777817,0.8943471511458414
660,134.14999389648438,206.4600067138672,1.5390236012472738,1.2006420553136694
661,134.88499450683594,208.08999633789062,1.5427216133173707,0.7169589321377758
662,135.44500732421875,208.63499450683594,1.5403668147576686,1.0453564095128103
663,137.39999389648438,213.63999938964844,1.5548763382813717,-0.9106526149346008
664,137.4499969482422,214.69000244140625,1.5619498523688535,-1.8826709378569104
