,csco,adbe,Ratio,Spread
1240,43.5099983215332,309.4800109863281,7.112848148127042,36.68237372715414
1241,43.470001220703125,307.1127014160156,7.064934271723678,38.72398364205283
1242,43.790000915527344,313.5000915527344,7.15917070103489,34.942377128991055
1243,43.65999984741211,308.8699035644531,7.074436661564968,38.51395581285193
1244,43.125,307.3599853515625,7.127188066123188,35.66732661774809
1245,43.29999923706055,309.0,7.136258786247884,35.45234503484319
1246,43.0099983215332,295.510009765625,6.870728232920581,46.580834152969274
1247,42.86000061035156,295.125,6.885790849212477,45.74440031816256
1248,42.82500076293945,292.3500061035156,6.8266199858778265,48.234387601540405
1249,42.90999984741211,294.2900085449219,6.858308310217121,46.98653964005128
1250,43.119998931884766,294.95001220703125,6.840213810602222,48.03657565658098
1251,43.21500015258789,296.2200927734375,6.854566509950565,47.54009778148857
1252,43.290000915527344,299.5,6.918456772140533,44.87092788683749
1253,43.25,295.98541259765625,6.843593354859104,48.05978457037635
1254,43.060001373291016,295.739990234375,6.868090589932371,46.75803261442094
1255,42.849998474121094,294.75,6.878646686020581,46.037952106765786
1256,43.10499954223633,296.8800048828125,6.887368241169225,45.98444172709567
1257,42.997501373291016,295.04010009765625,6.861796399195602,46.94898015177871
1258,43.27000045776367,296.0150146484375,6.841114201914119,48.19304787899752
1259,43.31999969482422,296.0400085449219,6.833795259243552,48.57520184932373
1260,42.560001373291016,290.5,6.825657674492144,47.926482053908
1261,42.47090148925781,292.4599914550781,6.886126293529469,45.24094297350793
1262,42.494998931884766,291.6600036621094,6.863395952300439,46.237158207892904
1263,42.3849983215332,290.5400085449219,6.854784004965182,46.46140938006245
1264,42.44499969482422,290.75,6.850041279078023,46.74001400319169
1265,42.525001525878906,290.9150085449219,6.841034640948417,47.2264668958796
1266,42.584999084472656,291.1199951171875,6.836209965385104,47.51004533843026
1267,42.77000045776367,292.94000244140625,6.849193343607537,47.19651929114083
1268,42.5099983215332,293.29998779296875,6.899553031607608,44.71931533073759
1269,42.654998779296875,294.3800048828125,6.901418668559274,44.82004879901827
1270,42.540000915527344,293.1099853515625,6.890220475866884,45.15363134294303
1271,41.9995002746582,290.70001220703125,6.921511215752126,43.16226366955068
1272,41.97999954223633,289.8299865722656,6.904001661092586,43.8734932491446
1273,41.58000183105469,286.260009765625,6.8845598162486645,44.186256057909546
1274,41.470001220703125,285.1000061035156,6.8748492334546825,44.450515775000966
1275,41.275001525878906,283.7200012207031,6.873894384784317,44.242622232878446
1276,41.30500030517578,286.760009765625,6.942501093013965,41.44689619536469
1277,41.33000183105469,286.0199890136719,6.920396233778077,42.390506412418645
1278,41.290000915527344,285.4100036621094,6.912327375482796,42.674761045176254
1279,41.27000045776367,288.17999267578125,6.98279596509113,39.74190667210196
1280,41.14500045776367,286.9700012207031,6.9746019693275905,39.934012928458074
1281,40.970001220703125,287.2900085449219,7.012204051381559,38.18897253870678
1282,40.709999084472656,285.82000732421875,7.020879728617689,37.54175515056916
1283,40.470001220703125,283.0806884765625,6.994827772126374,38.32675181217816
1284,40.435001373291016,283.6734924316406,7.015543039378222,37.44894124399356
1285,40.30379867553711,282.7200012207031,7.014723438272421,37.33403818232229
1286,40.41999816894531,283.1499938964844,7.005195614136087,37.850267462054674
1287,40.66999816894531,284.69000244140625,7.0000003751853885,38.34602931457677
1288,41.125,284.8699951171875,6.926929972454407,41.87115367257128
1289,40.81990051269531,280.6099853515625,6.874342706060506,43.646713420075415
1290,40.68000030517578,279.5,6.870698080217044,43.61747996737974
1291,40.44499969482422,278.87359619140625,6.895131618139039,42.330254632233576
1292,40.439998626708984,278.9700012207031,6.8983682169676115,42.19312549723834
