,cat,noc,Ratio,Spread
732,204.60000610351562,450.69500732421875,2.2028103317660386,19.73595755240857
733,207.42999267578125,457.510009765625,2.205611656558874,19.45982187853057
734,205.9499969482422,458.7300109863281,2.2273853740411207,14.82019493460664
735,198.9409942626953,457.2049865722656,2.298193935677937,0.15046592362123246
736,197.5500030517578,451.7096862792969,2.286558741084654,2.431791177888136
737,196.83999633789062,451.8999938964844,2.2957732285300603,0.600967188104824
738,196.57000732421875,454.75,2.3134251567175466,-2.8728659704216506
739,194.6199951171875,451.4649963378906,2.319725658538054,-4.093491466341413
740,194.4499969482422,449.95001220703125,2.3139625573087406,-2.9712990852206866
741,194.94000244140625,449.42999267578125,2.3054785423575024,-1.3190902119585184
742,192.80999755859375,444.30999755859375,2.3043929421946636,-1.120608956140722
743,193.5800018310547,442.1600036621094,2.2841202576700086,2.8085295473863203
744,193.2100067138672,440.2300109863281,2.2785052310374545,3.883624606466788
745,193.72999572753906,442.2349853515625,2.282738838096707,3.080118444050334
746,194.02999877929688,443.1600036621094,2.2839767378764466,2.848276562155468
747,194.13999938964844,442.4599914550781,2.2790769179258077,3.8024522844785116
748,192.52999877929688,443.8599853515625,2.3054068880994123,-1.317552014139971
749,197.36000061035156,454.9800109863281,2.3053304092990783,-1.2775464425032732
750,196.9499969482422,456.6199951171875,2.3184564721632657,-3.864870517306451
751,196.82000732421875,459.8800048828125,2.3365511013586073,-7.425229705427079
752,196.5,462.010009765625,2.3511959784510177,-10.294632180513098
753,195.72999572753906,463.5799865722656,2.368466748538534,-13.64375359419639
754,197.0612030029297,463.9100036621094,2.3541417417167216,-10.897930289937243
755,196.4600067138672,463.8299865722656,2.3609384644265416,-12.207016057979068
756,191.88999938964844,459.9599914550781,2.3969982433586416,-18.896318045784902
757,190.72999572753906,461.9700012207031,2.4221150923771573,-23.58659119877486
758,189.30999755859375,461.93499755859375,2.440098270117083,-26.832585025439435
759,189.58999633789062,462.135009765625,2.437549547403334,-26.385641967440186
760,188.92820739746094,461.44000244140625,2.442409255864287,-27.219740735844674
761,188.6699981689453,460.5299987792969,2.440928622720998,-26.906346174271867
762,187.8300018310547,458.1300048828125,2.4390672438734335,-26.447218072878933
763,183.25,456.7449951171875,2.492469277583561,-35.644598365849184
764,181.39999389648438,454.101806640625,2.503317651155807,-37.275968485625945
765,178.07000732421875,450.32000732421875,2.5288930690293294,-41.18831823236197
766,177.9499969482422,450.8299865722656,2.5334644242977546,-41.97558920572029
767,176.89999389648438,452.0,2.555115972838837,-45.571702505527774
768,178.61000061035156,456.2300109863281,2.5543363161485075,-45.850632528031916
