,txn,avgo,Ratio,Spread
1276,160.52499389648438,470.6000061035156,2.9316307366252587,38.80550267301814
1277,161.26499938964844,472.3299865722656,2.9289057660368205,39.438555516698756
1278,161.33999633789062,472.8599853515625,2.930829280306061,39.14804183401802
1279,159.9199981689453,467.3699951171875,2.922523764810457,40.10360224617526
1280,160.7100067138672,470.5400085449219,2.9278824521654405,39.45629510373223
1281,160.88999938964844,471.010009765625,2.9275281966091518,39.561058114908036
1282,161.3699951171875,472.55999755859375,2.9284254313536966,39.54382366563331
1283,160.9600067138672,470.739990234375,2.924577352131903,40.0546295532333
1284,160.77999877929688,469.6099853515625,2.920823416575574,40.609821478816656
1285,160.58999633789062,470.20001220703125,2.9279533154587245,39.41306656168669
1286,161.66000366210938,466.8299865722656,2.8877271804843057,46.19990865934446
1287,161.85000610351562,465.4800109863281,2.875996252286933,48.156612306943174
1288,161.6999969482422,465.4200134277344,2.8782932727989383,47.737590946954214
1289,162.36000061035156,465.8299865722656,2.8691179158727214,49.43518410334613
1290,162.59500122070312,467.7900085449219,2.877025769752622,48.2255812503208
1291,162.9199981689453,468.5299987792969,2.875828652375991,48.52339225151624
1292,162.8800048828125,467.8500061035156,2.8723599710112993,49.07567578421899
1293,163.27000427246094,467.7699890136719,2.8650087387335943,50.40106410181724
1294,162.69000244140625,469.29998779296875,2.884627086793424,47.01896603310453
1295,165.88499450683594,479.6700134277344,2.891581694014932,46.851395316991415
1296,160.14500427246094,459.30999755859375,2.8680882032208244,48.88210381996785
1297,158.39999389648438,455.95001220703125,2.8784724102009633,46.66980938839188
1298,157.77499389648438,448.3599853515625,2.841768358081699,52.26404589647515
1299,156.9600067138672,447.0400085449219,2.848114101828887,50.981553019419295
1300,158.1199951171875,447.55999755859375,2.8305085465433613,54.1657138592287
1301,157.22000122070312,446.55999755859375,2.8403510627869757,52.291795249133685
1302,157.65499877929688,446.3800048828125,2.8313723531703885,53.8608502106392
1303,157.52999877929688,446.44000244140625,2.833999910498818,53.401694582568354
1304,156.52000427246094,444.1600036621094,2.8377203650527725,52.45651370161639
1305,161.25999450683594,466.25,2.891293661678968,45.50256017407318
1306,160.94500732421875,463.5849914550781,2.8803937392180203,47.161731313207014
1307,159.7899932861328,461.0199890136719,2.8851618272999886,46.038468365322586
1308,159.57000732421875,459.2489929199219,2.878040808676577,47.10699108411515
1309,159.83999633789062,460.218994140625,2.8792480273069705,46.999136211230365
1310,162.14999389648438,464.4512939453125,2.8643312453148506,50.14326973442357
