,cb,blk,Ratio,Spread
634,194.17999267578125,609.4199829101562,3.138428292804056,30.06435209579262
635,195.52999877929688,613.75,3.13890453552739,30.203264440114246
636,195.72999572753906,611.530029296875,3.1243551966768535,33.08528566761492
637,196.83999633789062,611.4600219726562,3.106380986326779,36.82973149001804
638,195.99000549316406,610.1099853515625,3.1129647852009605,35.3660407547112
639,196.85000610351562,609.3200073242188,3.0953517319364545,39.00288149696552
640,195.2899932861328,608.4000244140625,3.1153671223832435,34.758749090070744
641,195.97000122070312,609.5599975585938,3.110476061446272,35.84980834187717
642,196.86500549316406,610.5850219726562,3.1015416906782765,37.787519375075696
643,196.75999450683594,610.780029296875,3.1041880786170433,37.244893853805586
644,197.83999633789062,615.239990234375,3.109785693604682,36.360066361394495
645,198.41000366210938,617.1199951171875,3.110327018430673,36.3669585098305
646,198.10000610351562,616.1799926757812,3.110449135240315,36.280775061772026
647,192.0399932861328,602.4854125976562,3.1372913646168183,29.914875723917582
648,190.63999938964844,604.6917114257812,3.1719036580033446,23.074172713946147
649,190.22999572753906,609.0,3.201387865624794,17.408647732466186
650,189.91000366210938,610.52001953125,3.2147859920928443,14.829357464458658
651,191.2550048828125,614.5599975585938,3.2133015182277322,15.241741192025406
652,192.6199951171875,617.02001953125,3.2033020204151863,17.30025066886514
653,193.2899932861328,620.739990234375,3.2114440053576674,15.798177003567835
654,194.24000549316406,617.3200073242188,3.178130096098789,22.362988299138344
655,192.72999572753906,614.8099975585938,3.190006803236513,19.874408006610444
656,192.22999572753906,613.0800170898438,3.189304638797395,19.949236908812843
657,192.77999877929688,611.8599853515625,3.173876902302749,22.989945472539937
658,194.3800048828125,613.8099975585938,3.157783630721928,26.336438482947976
659,195.52999877929688,618.010009765625,3.160691523673559,25.943254674489246
660,193.85000610351562,614.7000122070312,3.17100847486578,23.69196721486741
661,195.85000610351562,619.9550170898438,3.1654582474823583,25.057568598245318
662,196.25,619.8300170898438,3.1583695138335988,26.506669646996436
663,195.50999450683594,619.4299926757812,3.1682778890064522,24.45705155853033
664,194.63999938964844,619.8099975585938,3.184391694935225,21.19709911351446
665,194.72000122070312,623.35498046875,3.2012889100294095,17.916946515351917
666,194.47500610351562,623.2999877929688,3.2050390447664885,17.160931087114356
667,194.63999938964844,623.6400146484375,3.204069135861314,17.36708202367071
668,195.05999755859375,618.955810546875,3.1731560458004613,23.441607379787108
669,194.7100067138672,622.6799926757812,3.1979866016379432,18.558849461027982
670,193.66000366210938,619.3209838867188,3.197980853946933,18.442029858097037
671,193.89999389648438,616.6599731445312,3.180299084866098,21.897481025048357
672,193.97999572753906,620.239990234375,3.1974430554455386,18.582294247198313
673,194.3000030517578,620.8599853515625,3.1953678620693444,19.02162037798552
674,193.11000061035156,619.4099731445312,3.207549951772555,16.532363774838693
675,193.2899932861328,610.0900268554688,3.156345636332734,26.448140382474087
676,193.1199951171875,607.2999877929688,3.1446769011383413,28.67543397369399
677,193.16000366210938,607.2999877929688,3.144025555390367,28.807874385299435
678,193.6999969482422,610.8300170898438,3.1534849081750953,27.065386555360185
679,193.52999877929688,608.3499755859375,3.143440187170696,28.98268258798634
680,193.36000061035156,604.780029296875,3.1277411428829813,31.989883405768744
681,193.55999755859375,604.5999755859375,3.1235791651780493,32.8319876410818
682,194.14999389648438,609.9600219726562,3.1416947779965976,29.425007980197158
683,195.14500427246094,614.9299926757812,3.151143914589879,27.748823242129554
684,194.85000610351562,614.77001953125,3.1550936631977753,26.932263023743864
685,195.07000732421875,612.2576293945312,3.1386558999658014,30.172923890640952
686,194.39999389648438,610.9849853515625,3.1429269780579547,29.22762038456471
687,192.47000122070312,603.655029296875,3.1363590454009027,30.16871563776271
688,191.89999389648438,602.9299926757812,3.141896883024481,29.00685522760795
689,190.4550018310547,588.010009765625,3.0873959943946554,39.14347637627451
690,190.52999877929688,594.344970703125,3.1194298772425486,33.05677807151323
691,191.02000427246094,596.4000244140625,3.1221862164937906,32.623791079830646
692,191.33999633789062,597.364990234375,3.122007952688981,32.71809599627556
693,190.85000610351562,595.5,3.120251406630845,32.96107002261294
694,190.9600067138672,597.85498046875,3.130786339804495,30.970224918952105
695,190.02999877929688,596.22998046875,3.1375571451811597,29.516616739340627
696,184.52999877929688,582.3200073242188,3.155692901839175,25.219922651848258
697,184.19000244140625,584.7899780273438,3.1749279020362393,21.624461006162953
698,183.7100067138672,586.5700073242188,3.192912666090181,18.25550034854313
699,182.86500549316406,586.5650024414062,3.2076394324847106,15.463295042992732
700,184.5050048828125,589.5800170898438,3.1954689655400554,17.87717551238267
701,183.94000244140625,590.7050170898438,3.2114005069561298,14.88184616038915
702,183.3300018310547,587.77001953125,3.2060765486322396,15.79755678734613
703,186.22999572753906,592.5700073242188,3.181925688228921,20.59742787586662
704,186.1345977783203,594.1500244140625,3.19204506580595,18.70161465583316
705,185.50999450683594,597.989990234375,3.2234920378499576,12.79402266898443
706,184.4600067138672,601.289306640625,3.259727229509104,6.018928381958281
707,183.95399475097656,601.4400024414062,3.2695131369970607,4.193179595036545
708,183.52999877929688,599.0800170898438,3.264207601342953,5.149609753127939
709,184.1699981689453,600.3599853515625,3.2598142548757165,5.988233476141536
710,185.25999450683594,603.9699096679688,3.2601205202220966,5.98652745211688
711,184.3000030517578,606.135009765625,3.288849700102291,0.64356463297087
712,183.19000244140625,607.405029296875,3.315710580282103,-4.300893396463502
713,182.13499450683594,606.4600219726562,3.329728170112276,-6.848282143493188
714,182.2449951171875,600.5499877929688,3.295289329656499,-0.5741125987165194
715,182.0,598.6199951171875,3.289120852292239,0.5448719730459199
716,181.11520385742188,598.0,3.301765877539246,-1.7640763526934595
717,185.33999633789062,622.8599853515625,3.360634496916875,-12.638717919483165
718,184.36000061035156,621.0648193359375,3.3687612132773315,-14.087634831150703
719,184.8000030517578,618.2000122070312,3.3452381060507292,-9.766286241887778
720,184.92999267578125,620.010009765625,3.352674170341989,-11.145978740806877
721,185.52220153808594,625.1799926757812,3.369839229443586,-14.355570798629183
