,amzn,tgt,Ratio,Spread
79,159.19923400878906,214.17210388183594,1.345308633017744,18.835490199238343
80,159.1068115234375,213.8699951171875,1.3441913207196854,19.00147225577917
81,159.05250549316406,213.8300018310547,1.3443988270920064,18.961479582830755
82,156.864501953125,214.13999938964844,1.3651272067509497,15.42882773074624
83,156.71499633789062,214.0850067138672,1.366078624998223,15.263617420554516
84,156.19749450683594,213.77999877929688,1.3686519073450365,14.806410181694195
85,155.25152587890625,212.7100067138672,1.3700992986038518,14.483109318424715
86,153.5762481689453,211.5399932861328,1.3774264953615944,13.185649176761364
87,153.65074157714844,211.77000427246094,1.3782556601988847,13.065357620676172
88,153.17250061035156,211.57000732421875,1.3812532045972266,12.56096571544163
89,155.21749877929688,208.0,1.34005509453386,19.142998390046564
90,157.97824096679688,208.5,1.3198020102263421,22.709224747070273
91,158.0124969482422,207.92379760742188,1.315869324408742,23.335881896079208
92,157.0,208.1699981689453,1.325923555216212,21.59840054926932
93,155.6645050048828,206.75,1.3281769019437974,21.051382394341154
94,155.55300903320312,208.64999389648438,1.3413433477969403,18.98716894095694
95,155.1269989013672,208.6199951171875,1.344833566011499,18.38970832390971
96,156.093994140625,206.94000244140625,1.3257396838405846,21.49396348489868
97,155.88198852539062,208.0399932861328,1.3345993033200658,20.08171500727679
98,155.39450073242188,207.8000030517578,1.3372416789032608,19.603696975080602
99,155.53976440429688,207.47500610351562,1.333903306965431,20.14264905972437
100,156.0915069580078,207.67999267578125,1.3305015546531427,20.75030994304118
101,156.1175079345703,206.73500061035156,1.3242268810554887,21.733598179944444
102,156.510498046875,207.1649932861328,1.3236491856545416,21.882430560678166
103,156.12350463867188,205.95260620117188,1.319164636214279,22.524824980784395
104,157.41549682617188,205.2100067138672,1.3036201063512383,25.170366622437264
105,157.14950561523438,206.94000244140625,1.3168352113564976,23.04859926278136
106,156.6685028076172,206.8699951171875,1.3204313018246927,22.410149889018278
107,157.87924194335938,207.82000732421875,1.3163225561899776,23.243404300480343
108,158.80848693847656,208.82000732421875,1.3149171769712595,23.612065419358494
109,158.10800170898438,207.8300018310547,1.3144812380437851,23.570344184918845
110,158.35000610351562,206.2100067138672,1.3022418614816145,25.546781367582078
111,158.37249755859375,205.96499633789062,1.300509870798046,25.824918830854422
112,156.91259765625,206.1699981689453,1.3139161625544176,23.46966787896384
113,156.51223754882812,205.77999877929688,1.3147853612092049,23.269987135323966
114,156.3282470703125,204.94000244140625,1.3109595116820405,23.83898861662528
115,155.33045959472656,204.1699981689453,1.314423447285524,23.13937730878832
116,154.62550354003906,204.07000732421875,1.3197693954243221,22.201056462154277
117,153.63241577148438,206.3300018310547,1.3430108535034275,18.478368452962833
118,152.29000854492188,205.3800048828125,1.348611158704022,17.451168228929227
119,152.13101196289062,204.3699951171875,1.3433815530461308,18.226996007022258
120,151.38900756835938,204.22999572753906,1.3490411160487954,17.274116155816053
121,153.09625244140625,205.5050048828125,1.3423255083364263,18.51366418451608
122,152.65451049804688,204.6300048828125,1.3404779473281965,18.738033806488154
123,152.67098999023438,204.39999389648438,1.3388266749927988,18.992317014172762
124,152.9824981689453,202.77000427246094,1.325445764707889,21.081119044670807
125,149.77999877929688,198.9949951171875,1.3285818983775644,20.139248990613602
126,150.03524780273438,197.22000122070312,1.3144911219795967,22.29019262677506
127,149.65174865722656,195.47000122070312,1.3061658348438152,23.475346571819053
128,149.68051147460938,195.42999267578125,1.305647547235516,23.557719132719605
129,151.27549743652344,196.94000244140625,1.3018631951552104,24.396923280216562
130,150.26600646972656,196.33999633789062,1.3066161865255026,23.5100760314154
131,148.80599975585938,194.9199981689453,1.3098934081202607,22.779667759571574
132,147.75650024414062,193.7899932861328,1.311549698090644,22.36389173044069
133,148.89999389648438,195.4149932861328,1.3123908750593085,22.42311420123216
134,146.73324584960938,193.3249969482422,1.3175268892121823,21.321762916326044
135,146.09249877929688,191.8300018310547,1.313072220914325,21.87301810832708
136,146.00650024414062,190.91000366210938,1.3075445500226677,22.666351240638
137,144.82699584960938,190.00999450683594,1.311979119584482,21.82909862660029
138,144.13198852539062,189.31500244140625,1.31348359499013,21.500432230599365
139,146.04550170898438,188.63999938964844,1.2916522397625052,24.993799770309302
140,145.64599609375,187.94000244140625,1.290389076816312,25.10537514488906
141,146.6540069580078,187.52999877929688,1.2787240026315358,27.000052154248955
142,148.7926483154297,188.19500732421875,1.264813883312695,29.48499361014357
143,150.04275512695312,190.1199951171875,1.2671054657475764,29.401256075575283
144,151.34849548339844,191.55999755859375,1.2656881520147398,29.884445113926667
145,151.124755859375,192.99000549316406,1.2770244318723374,28.124896825884043
146,153.2425079345703,195.1300048828125,1.2733412387516316,29.10408014905486
147,153.22000122070312,197.00999450683594,1.2857981525731506,27.190940963456605
148,153.00799560546875,198.08999633789062,1.294638202101973,25.798681499506564
149,153.68194580078125,199.16000366210938,1.2959232304377613,25.721318131651806
150,153.35299682617188,198.96499633789062,1.29743141937696,25.43182494846034
151,153.8354949951172,199.3000030517578,1.295539778112221,25.80747741192028
152,151.65451049804688,198.63999938964844,1.309819264440583,23.255164948894425
153,154.33499145507812,200.6649932861328,1.3001911711288094,25.17818270171606
154,152.85400390625,199.24000549316406,1.3034660551997317,24.421861920224224
155,152.14649963378906,198.08399963378906,1.301929391149779,24.53580288363998
156,151.12245178222656,197.7899932861328,1.3088061433198293,23.32151541678119
157,152.05050659179688,199.0800018310547,1.3093017990759859,23.39841499697284
158,153.60000610351562,199.6699981689453,1.2999348322576352,25.090636746404478
159,153.4510040283203,223.05999755859375,1.4536235782297435,1.481176021991166
160,152.94949340820312,223.6199951171875,1.4620512309927933,0.18251633439419934
161,152.41299438476562,220.75999450683594,1.448432893782854,2.2523212939180492
162,151.36349487304688,219.27220153808594,1.4486465294818685,2.194333350724696
163,151.947998046875,221.89999389648438,1.4603679992416196,0.42744072499420427
164,150.9250030517578,220.40499877929688,1.4603610688926856,0.4156927529200287
165,151.20350646972656,219.5500030517578,1.4520166111075958,1.6808890213836263
166,150.43299865722656,220.94000244140625,1.4686937335127876,-0.8439715623545341
167,151.6219940185547,223.77999877929688,1.475907240422599,-1.9327271293749904
168,151.37899780273438,224.7913055419922,1.4849570204905382,-3.3019367856832336
169,151.96624755859375,225.14999389648438,1.4815789526531087,-2.7956800372813806
170,152.04275512695312,223.97000122070312,1.4730724988092458,-1.5030013264247601
171,152.5602569580078,225.4199981689453,1.4775800897542546,-2.190783101236315
172,152.0050048828125,224.8300018310547,1.4790960468991547,-2.4186033031058916
173,150.1999969482422,226.19500732421875,1.5059588010655145,-6.442158686012869
174,149.75100708007812,224.97999572753906,1.5023604856776211,-5.888452749902138
175,149.30300903320312,225.77999877929688,1.5122267142592298,-7.348300634091737
176,150.63299560546875,227.25,1.5086336103625204,-6.85939874565255
177,149.91824340820312,225.63999938964844,1.5050870011548043,-6.302138313801288
178,147.68075561523438,223.7100067138672,1.5148216555494778,-7.667684018417356
179,147.89849853515625,223.82000732421875,1.5133352234202402,-7.4569766669568995
180,144.5675048828125,223.5,1.5459905749993457,-12.04310445581225
181,144.65451049804688,222.72000122070312,1.5396685554696914,-11.13495733746475
182,145.21600341796875,223.6999969482422,1.5404638034581937,-11.287944545118785
183,145.76824951171875,224.0399932861328,1.5369601681889002,-10.814551776218872
184,145.09324645996094,223.36749267578125,1.5394754623360116,-11.136245847484611
185,145.17575073242188,223.39500427246094,1.5387900744126854,-11.042239017428665
186,145.55250549316406,224.0399932861328,1.5392383149093571,-11.132315607477489
187,140.61099243164062,219.82000732421875,1.5633202178776053,-14.190557487815875
188,140.76800537109375,218.6699981689453,1.5534069520448606,-12.809288001284836
189,140.1468505859375,214.7100067138672,1.5320359024565298,-9.76417949711381
190,138.54623413085938,212.59500122070312,1.5344697209157152,-10.006680926035182
191,138.1114959716797,212.44000244140625,1.5381775495717454,-10.49199683068971
192,138.14549255371094,211.8300018310547,1.5333833765781046,-9.831923526650906
193,137.45350646972656,211.0399932861328,1.5353554718708708,-10.061123535910918
194,134.9029998779297,211.38999938964844,1.56697775128003,-14.16770537992283
195,135.946044921875,208.16079711914062,1.531201567789381,-9.402228817502925
196,138.50137329101562,211.03500366210938,1.5237033297762896,-8.512757747800743
197,138.99050903320312,212.47999572753906,1.5287374454955065,-9.23731432452359
198,137.26150512695312,210.84500122070312,1.536082538405015,-10.148925323563299
199,136.32749938964844,209.73500061035156,1.5384643710869466,-10.41459780714842
200,136.0155029296875,208.72999572753906,1.534604447519787,-9.869124507739622
201,139.0605010986328,215.80999755859375,1.5519144246828513,-12.464226637650336
202,137.77975463867188,215.32000732421875,1.562784081659142,-13.860615013975627
203,137.9499969482422,217.00999450683594,1.5731061928783983,-15.299856665412927
204,139.21701049804688,218.4199981689453,1.5689174576264127,-14.8437085679524
205,138.78399658203125,216.72999572753906,1.5616353546890125,-13.791481216966753
206,139.6957550048828,216.92149353027344,1.5528137810822622,-12.640073424595693
207,139.23699951171875,216.0,1.551311797564415,-12.394269093472838
208,146.29624938964844,211.75999450683594,1.4474738442735466,2.243124480483891
209,146.093505859375,210.44500732421875,1.4404816017406445,3.2594959175792493
210,146.4625244140625,212.88999938964844,1.4535458830942283,1.358021816302488
211,146.18051147460938,213.00999450683594,1.45717094815224,0.8226570740126589
212,148.2584991455078,214.00999450683594,1.4434922499572624,2.883271815669877
213,148.02186584472656,214.2899932861328,1.4476914749265548,2.2547419171171494
214,146.81100463867188,214.9199981689453,1.4639229443181174,-0.15870937842091748
215,147.5,211.88999938964844,1.4365423687433791,3.8860929963672444
216,147.63116455078125,212.27999877929688,1.4379077712028623,3.6892825092931556
217,147.23550415039062,211.25259399414062,1.4347938373502704,4.133929239103514
218,148.0082550048828,211.0,1.4255961601130902,5.5246881463518545
219,148.34849548339844,209.3300018310547,1.4110692605876858,7.695817789192381
220,146.75250244140625,207.02000427246094,1.4106744404928813,7.6551181322479405
221,145.5364990234375,207.0399932861328,1.4225984180971034,5.844108873816088
222,145.687744140625,209.22999572753906,1.4361537201480719,3.876871486192675
223,143.98947143554688,209.89500427246094,1.4577107769050666,0.7105206333691625
224,142.98849487304688,208.66000366210938,1.459278271635556,0.4712085391047991
225,141.40574645996094,208.2899932861328,1.4729952530260866,-1.4899706262555072
226,141.82550048828125,208.4199981689453,1.4695523544876659,-1.0017305671277599
227,142.50601196289062,208.72999572753906,1.4647101048753897,-0.30942022937301217
228,141.85299682617188,208.75999450683594,1.4716643227682569,-1.3012282541995093
229,145.72349548339844,214.41000366210938,1.4713482060724796,-1.2504792126014992
230,146.83499145507812,213.69000244140625,1.4553070785363948,1.1066159157592266
231,146.4322509765625,214.33999633789062,1.4637485588621952,-0.1365641015427117
232,145.6645050048828,213.02000427246094,1.4624015937535386,0.05263461430235439
233,145.74600219726562,213.84500122070312,1.4672443703208151,-0.6523272096204324
234,147.35000610351562,215.64500427246094,1.4634882615543772,-0.08983404934732575
235,147.3665008544922,215.5,1.462340482745003,0.07946491874913009
236,150.14999389648438,218.14999389648438,1.4528804712897971,1.529206529327814
237,150.60000610351562,217.01499938964844,1.4410025935887556,3.327012473427976
238,150.04049682617188,217.55999755859375,1.4500085121062083,1.9579274408720322
239,149.34449768066406,215.80999755859375,1.4450482000351266,2.6828081513042488
240,147.79360961914062,212.69000244140625,1.4391014807034048,3.5185400217774028
241,151.78823852539062,215.40179443359375,1.4190941045643801,6.690334486401161
242,153.14999389648438,215.60000610351562,1.4077702559312006,8.497817374569939
243,154.29100036621094,219.5850067138672,1.4231873939029522,6.193375927527319
244,154.375,218.57000732421875,1.4158381041244938,7.3320962232566895
245,155.14549255371094,218.67999267578125,1.4095156042001984,8.356949591504906
246,155.75,219.42999267578125,1.4088603061045346,8.497313103986164
247,156.2884979248047,219.27000427246094,1.402982351125792,9.45044128868759
248,156.50100708007812,219.8000030517578,1.4044638252026773,9.23344179349417
249,157.36949157714844,220.7100067138672,1.4024955186797872,9.602606671150431
250,157.27099609375,219.75999450683594,1.3973332652883812,10.407547407018631
251,158.19749450683594,219.6699981689453,1.3885807664258112,11.862159493561313
252,159.03941345214844,221.7899932861328,1.3945599299689613,10.982205196341658
253,159.61575317382812,223.33999633789062,1.399235300382063,10.28107813796874
254,159.49826049804688,223.30499267578125,1.4000465709061178,10.143029851518014
255,160.416748046875,225.1300048828125,1.4034071106903863,9.670834396646091
256,161.25250244140625,225.83999633789062,1.4005363818769467,10.191804152806162
257,159.8249969482422,224.13999938964844,1.4024089076769015,9.78926487460115
258,162.9010009765625,224.0800018310547,1.3755593918253108,14.379829869335515
259,162.5,223.5377960205078,1.375617206280048,14.33141162687466
260,160.239501953125,221.80999755859375,1.3842404329456792,12.729780495608457
261,161.79849243164062,222.5,1.375167324837749,14.335975143083465
262,161.2864990234375,222.25,1.3779826665324513,13.831873184384028
263,161.54049682617188,222.99000549316406,1.380396927546384,13.465974540016282
264,164.88475036621094,223.07000732421875,1.352884404584279,18.311637970516053
265,165.76947021484375,223.23500061035156,1.3466593113981133,19.449725857040825
266,164.54598999023438,222.30999755859375,1.3510508373481942,18.572696267312104
267,165.11949157714844,222.42999267578125,1.3470850143204065,19.29739692760922
268,165.24349975585938,222.13999938964844,1.344319139438776,19.770038679449563
269,165.02650451660156,222.5500030517578,1.348571271649091,19.040428295200805
270,164.8939971923828,222.77999877929688,1.351049780904869,18.615265928532388
271,164.77349853515625,218.91000366210938,1.3285510449691793,22.307781664190124
272,165.77999877929688,219.0800018310547,1.3215104562928377,23.620231888870997
273,165.79449462890625,217.74000549316406,1.31331264032938,24.98157879184371
274,164.1999969482422,216.64500427246094,1.3193971272773535,23.728085276353973
275,164.82974243164062,217.2100067138672,1.3177840571094144,24.09061880495083
276,164.42349243164062,216.67999267578125,1.3178165082819073,24.02227763804141
277,163.40798950195312,216.72000122070312,1.326250949425657,22.48656087486345
278,160.25050354003906,217.49000549316406,1.3571876573780846,17.065976516221504
279,162.031494140625,217.0800018310547,1.3397395548463795,20.099155552874613
280,162.14549255371094,216.52999877929688,1.3354056000512686,20.817063943293796
281,163.0865020751953,216.75,1.3290492912777154,21.98305151060385
282,162.63650512695312,216.3300018310547,1.330144186646096,21.740260716563974
283,163.3859405517578,217.55999755859375,1.3315711059586215,21.614089203769005
284,163.65699768066406,217.02000427246094,1.3260661465629566,22.553315582657866
285,164.2623748779297,218.9600067138672,1.3329894132882567,21.50495768763779
286,162.8730010986328,218.27000427246094,1.3401239174090047,20.14858712590229
287,163.53900146484375,218.5800018310547,1.336561920234319,20.819524424295913
288,163.4189910888672,218.35499572753906,1.3361665879383486,20.86777032321084
289,164.12399291992188,219.25,1.3358802457784145,21.011145164947642
290,163.8622589111328,217.4949951171875,1.3273037767356866,22.38064873949373
291,164.80775451660156,218.6999969482422,1.3270006474495828,22.56824313448815
292,166.51499938964844,216.90499877929688,1.3026153774395712,26.877798487406956
293,166.8885040283203,217.74000549316406,1.304703441144241,26.592917175728623
294,166.02499389648438,217.77000427246094,1.3116700031818058,25.291076471631108
295,167.0906524658203,218.02000427246094,1.3048007237691446,26.610657645071264
296,167.42214965820312,217.41000366210938,1.2985737198211695,27.708911967431682
297,168.5074920654297,218.80999755859375,1.2985179167798198,27.90749106434101
298,169.01950073242188,219.5,1.2986667162595327,27.97161305591326
299,169.22000122070312,221.07000732421875,1.3064058960494327,26.696917758198374
300,169.58248901367188,222.64999389648438,1.3129303337358975,25.65083015865921
301,169.00050354003906,222.35499572753906,1.3157061137090602,25.088636850977117
302,169.02499389648438,221.95700073242188,1.3131608267849104,25.522703063943545
303,169.34100341796875,222.58140563964844,1.314397583261458,25.363740475506553
304,170.03500366210938,223.2100067138672,1.312729743326417,25.757314560302156
305,169.3155059814453,223.08999633789062,1.3175993246734192,24.81759525699892
306,168.18099975585938,223.07000732421875,1.326368660241283,23.166599150230248
307,166.46249389648438,222.47000122070312,1.3364572163567807,21.235462051845452
