,acn,ma,Ratio,Spread
675,274.8999938964844,323.1000061035156,1.1753365342931994,-1.4278909182024824
676,276.3599853515625,324.04998779296875,1.1725647885700201,-0.6632375219573452
677,276.0050048828125,323.4200134277344,1.171790394036708,-0.45015735452068717
678,276.5,325.1000061035156,1.1757685573364036,-1.5488206038680266
679,275.69000244140625,325.19000244140625,1.1795494924068581,-2.590089792338805
680,274.2900085449219,323.69000244140625,1.1801013247203056,-2.7342628772744924
681,274.739990234375,324.30999755859375,1.1804251622850084,-2.825792988742595
682,274.3450012207031,322.989990234375,1.1773131961480074,-1.9696664762583997
683,278.29998779296875,323.9700012207031,1.1641035408945435,1.6951159823925048
684,278.4949951171875,323.1700134277344,1.1604158749486615,2.7241231979822906
685,278.45001220703125,323.6499938964844,1.1623270953777023,2.19131414880297
686,277.760009765625,324.3800048828125,1.1678427184551357,0.6509543134198987
687,273.8900146484375,322.1300048828125,1.1761290578493537,-1.6440239371930863
688,273.75,323.0299987792969,1.1800182603809932,-2.7084530623135983
689,270.20001220703125,318.0,1.176905942388869,-1.8476113027057328
690,273.239990234375,320.69000244140625,1.1736569093211078,-0.967419571190195
691,273.3299865722656,321.760009765625,1.1771851811822884,-1.9317338942650542
692,273.9849853515625,322.54998779296875,1.1772542476336443,-1.952471879712906
693,273.2300109863281,323.0791931152344,1.1824440219760508,-3.3683300182885922
694,273.1300048828125,324.2149963378906,1.1870354429825325,-4.621581855644255
695,272.04998779296875,323.3699951171875,1.1886418291746939,-5.044968329238149
696,262.5199890136719,317.25,1.2084794045282312,-10.117141643454264
697,265.6400146484375,322.07501220703125,1.2124491584345187,-11.277950609404915
698,265.8999938964844,324.3299865722656,1.2197442422602245,-13.22760158476314
699,267.0199890136719,324.8900146484375,1.2167254438460882,-12.472291192986464
700,269.0400085449219,327.1099853515625,1.2158414174929102,-12.31992173615362
701,269.3900146484375,326.7799987792969,1.213036790564621,-11.578882932582761
702,268.6000061035156,325.17999267578125,1.2106477486469613,-10.906674292821496
703,271.2300109863281,332.3299865722656,1.2252699668585618,-14.967952408166642
704,271.3500061035156,334.05999755859375,1.2311037038678203,-16.557039392969617
705,271.2218933105469,332.0119934082031,1.2241341926923726,-14.659492759975425
706,271.5,331.8699951171875,1.222357256416897,-14.190881949656902
707,270.8999938964844,331.8699951171875,1.2250646090601274,-14.895537797568014
708,270.80999755859375,331.67999267578125,1.2247701180382655,-14.811228357305598
709,271.42999267578125,332.4800109863281,1.2249199423715498,-14.883115433115623
710,274.7200012207031,333.6499938964844,1.2145092909650883,-12.189264713459014
711,273.9200134277344,333.9200134277344,1.2190420453371846,-13.398801481733646
712,274.07000732421875,335.67999267578125,1.224796525358863,-14.982625727874055
713,272.3599853515625,335.0899963378906,1.2303202172130983,-16.40090393257282
714,270.5350036621094,332.1199951171875,1.2276414904593864,-15.574187608921253
715,269.92999267578125,331.5,1.2280962064047911,-15.664726146422598
716,268.6600036621094,331.010009765625,1.2320777386050084,-16.66622938190267
717,276.4100036621094,336.75,1.2182988876612866,-13.304507501496293
718,277.44000244140625,336.9049987792969,1.2143346158254498,-12.249860813988452
719,277.3299865722656,338.989990234375,1.2223344270275736,-14.464056497321454
720,278.1000061035156,339.6700134277344,1.221395203066989,-14.239757613752264
721,279.2449951171875,340.67999267578125,1.2200039342972362,-13.905045200247063
722,279.6600036621094,340.2200012207031,1.2165486546719906,-12.95766170632334
723,279.8900146484375,340.1700134277344,1.2153703084228031,-12.637545683574505
724,280.8299865722656,339.0849914550781,1.2074386912660475,-10.44860708554268
725,282.42999267578125,340.989990234375,1.2073434092597184,-10.474535550505042
726,282.44000244140625,342.739990234375,1.2134966267941394,-12.212779936949577
727,280.6400146484375,340.75,1.214188933202784,-12.336721406022608
728,280.7200012207031,340.97320556640625,1.2146380880724343,-12.46598958484049
729,282.1700134277344,341.4649963378906,1.2101392071746209,-11.254865043896817
730,281.7300109863281,341.1000061035156,1.210733655634822,-11.406620041970942
731,283.05999755859375,340.90399169921875,1.2043524151753418,-9.64865016705642
732,284.9549865722656,344.0150146484375,1.2072609038592628,-10.534170604905515
733,287.6499938964844,345.6700134277344,1.201703531244049,-9.024113795522855
734,287.20001220703125,344.4549865722656,1.199355751851297,-8.337551945773502
735,287.3599853515625,344.2650146484375,1.19802697730255,-7.959705246768639
736,287.1099853515625,345.3399963378906,1.2028143009900063,-9.328290552827642
737,288.0299987792969,346.7900085449219,1.2040065618673625,-9.697825681023861
738,289.0899963378906,345.70001220703125,1.1958214278814905,-7.3629528759472045
739,288.7099914550781,343.5400085449219,1.189913819100975,-5.64923244552438
740,287.489990234375,342.29998779296875,1.1906501075529974,-5.841998776219217
741,286.6600036621094,341.1000061035156,1.1899113993788109,-5.616765324171983
742,286.8399963378906,341.614990234375,1.1909600982980098,-5.920363452743633
743,288.0950012207031,343.8550109863281,1.1935473004715846,-6.686488314889747
744,288.2200012207031,343.8800048828125,1.1931163813280536,-6.564680403071183
745,286.95001220703125,343.1000061035156,1.195678660072587,-7.27617509362938
746,287.75,344.04998779296875,1.1956559089243048,-7.286639546057874
747,288.3800048828125,342.92999267578125,1.1891600903992492,-5.426757580577945
748,288.0400085449219,343.25,1.191674732041496,-6.146061522546464
749,287.5299987792969,342.3299865722656,1.1905887664787016,-5.825010941579311
750,287.42999267578125,342.30499267578125,1.190916053989879,-5.917465659794292
751,289.1199951171875,344.20001220703125,1.1905091934838974,-5.8277218755659455
752,284.7099914550781,340.8699951171875,1.1972533642921708,-7.6768768834836045
753,284.29998779296875,340.1099853515625,1.196306718096785,-7.398381349926414
754,284.7950134277344,341.1549987792969,1.1978966719719748,-7.862029510941628
755,285.9599914550781,340.80499267578125,1.191792568399621,-6.143856359048133
756,285.04998779296875,339.760009765625,1.1919313254361268,-6.167594914171392
757,284.3299865722656,340.3900146484375,1.1971653737687058,-7.643179646420155
758,285.1000061035156,341.2900085449219,1.197088745136696,-7.638851465975964
759,292.1199951171875,347.5199890136719,1.1896480721022196,-5.6244552829363705
760,292.2799987792969,347.6000061035156,1.1892705883237373,-5.516561757318133
761,293.9549865722656,347.55999755859375,1.1823578895918812,-3.509423317251109
762,293.5050048828125,337.2099914550781,1.1489071254158534,6.312117780545119
763,294.3800048828125,340.07000732421875,1.1552075605800558,4.479714569524955
764,299.114990234375,345.0299987792969,1.1535028669373764,5.080558409624754
765,297.29998779296875,343.20001220703125,1.1543895940084128,4.778979858109036
766,294.9800109863281,345.6600036621094,1.1718082269585723,-0.4056259204546142
767,300.2300109863281,348.6000061035156,1.1611097936488106,2.820047586862014
768,301.4700012207031,347.1050109863281,1.1513749612924706,5.77130517352327
769,303.4425048828125,349.20001220703125,1.1507946533129563,5.992840788674524
770,303.8699951171875,351.489990234375,1.1567117381853476,4.204913476835539
771,304.05999755859375,353.1400146484375,1.1614155675982527,2.778030678616286
772,303.5400085449219,352.45001220703125,1.1611319835449996,2.857350499985042
773,307.3900146484375,352.7099914550781,1.1474347722663443,7.118874115725301
774,303.239990234375,350.9200134277344,1.1572352747950803,4.035003435183793
775,305.2300109863281,352.0199890136719,1.153294159627834,5.2721370088228205
776,304.5799865722656,351.7799987792969,1.1549675431344615,4.748729167794405
777,305.5799865722656,352.5050048828125,1.1535605091056895,5.19813753070218
778,307.1199951171875,354.4049987792969,1.1539626348459235,5.106751947789686
779,306.45001220703125,353.8800048828125,1.1547723634735525,4.844908222330158
780,302.30999755859375,352.5299987792969,1.1661208746858247,1.332821231515933
781,306.19000244140625,353.635009765625,1.1549528297655571,4.784544109356258
782,304.81500244140625,352.989990234375,1.1580466427410485,3.814743749274097
783,303.618408203125,351.0450134277344,1.1562046435368976,4.354422972038318
784,304.0150146484375,350.32000732421875,1.1523115321436617,5.545209422405716
785,304.4200134277344,349.9100036621094,1.1494316675246248,6.430849509805167
786,304.5899963378906,350.3999938964844,1.1503988906706424,6.140489664162427
787,300.6050109863281,345.125,1.1481012870264384,6.7354591152864565
788,303.2799987792969,347.17498779296875,1.144734203344597,7.827015683886199
789,305.4100036621094,349.4599914550781,1.1442323017084388,8.043520569704295
790,304.1700134277344,348.07000732421875,1.1443271590179755,7.977242231089914
791,304.239990234375,348.82501220703125,1.1465455673276534,7.304419122310318
792,303.4159851074219,349.29998779296875,1.1512247374484967,5.861719994871972
793,302.54998779296875,349.1600036621094,1.154057239298371,4.984664351753789
794,304.4700012207031,353.0450134277344,1.159539567156964,3.3545461313872202
795,306.0527038574219,354.389404296875,1.1579358712738945,3.868904134855594
796,307.2300109863281,355.20001220703125,1.1561370943766227,4.4409427483102455
797,308.8500061035156,356.0,1.1526630822881752,5.543500656501745
798,308.7749938964844,355.80999755859375,1.1523277616123204,5.645407676812166
799,308.875,355.8299865722656,1.1520193818608357,5.742867277839647
800,308.05999755859375,354.2099914550781,1.1498084602422505,6.405711737669261
801,307.9825134277344,354.2049865722656,1.1500814855690726,6.319718136282287
802,309.07000732421875,357.1000061035156,1.1554016813055326,4.701867169210683
803,310.19000244140625,357.1300048828125,1.151326612953211,5.987206857862358
804,310.19000244140625,356.9200134277344,1.1506496360892715,6.197198312940483
805,310.1099853515625,355.760009765625,1.14720591586985,7.263228747176296
806,310.3500061035156,356.67498779296875,1.1492668947266,6.630134563168095
807,310.6199951171875,356.07000732421875,1.1463203042994201,7.552194035349768
808,307.3500061035156,355.1199951171875,1.1554253719376304,4.661883839679145
809,304.739990234375,352.1300048828125,1.1555096678056265,4.586633679740768
810,305.7850036621094,354.9100036621094,1.1606520902322692,3.033913787581806
811,307.9100036621094,355.4700012207031,1.1544607092752484,4.969546970137795
812,307.010009765625,355.1300048828125,1.1567375446615662,4.252577456304433
