,amd,asml,Ratio,Spread
851,88.20999908447266,498.6300048828125,5.652760572022099,45.10461463821563
852,86.95999908447266,493.5400085449219,5.675483138695744,42.40114369556026
853,87.0,493.5799865722656,5.673333178991559,42.61056232929983
854,86.3301010131836,491.2200012207031,5.690019998304974,40.79387901284273
855,87.30999755859375,491.260009765625,5.626618067832843,46.863303799900144
856,86.76000213623047,491.5849914550781,5.666032495978871,43.109225047536405
857,87.48500061035156,493.4700012207031,5.640624081590437,45.744416791118205
858,87.2300033569336,490.5799865722656,5.623982204435754,47.044581238642
859,86.50060272216797,487.79998779296875,5.63926692348882,45.276932032774575
860,87.05000305175781,491.3900146484375,5.644916684911188,45.11229197136962
861,87.65399932861328,496.9244079589844,5.669158415647684,43.34367883781844
862,87.83999633789062,499.95001220703125,5.691598736911297,41.477723874637526
863,88.44000244140625,503.3500061035156,5.691429129448496,41.818632326854676
864,88.04000091552734,502.9750061035156,5.713028178930965,39.69971328357011
865,87.29329681396484,498.5400085449219,5.711091535554965,39.47917965514231
866,90.23500061035156,511.0,5.662991040545072,45.36004602902248
867,89.30999755859375,505.760009765625,5.662971935855336,44.83285144877372
868,84.15499877929688,476.6700134277344,5.664191317711728,41.78259633250051
869,83.04000091552734,474.1600036621094,5.71001924896954,37.34084660279226
870,82.08999633789062,470.4100036621094,5.730418134334601,35.167782929047725
871,82.19000244140625,471.6300048828125,5.73828921855843,34.5712971448277
872,80.87999725341797,466.20001220703125,5.764095302158653,31.833703764663234
873,81.9208984375,469.0849914550781,5.726072350304577,35.43850797295628
874,82.06999969482422,468.1499938964844,5.704276783688211,37.303118147905685
875,80.3499984741211,465.45001220703125,5.7927818425154305,29.279281248519602
876,81.67500305175781,471.0,5.766758278558315,31.990397313459233
877,81.51300048828125,467.9700012207031,5.741047420870994,34.010346750500766
878,82.29000091552734,475.8900146484375,5.7830843280333655,30.93475524813656
879,82.37999725341797,474.9599914550781,5.765477146035859,32.42588525327157
880,81.82080078125,475.04998779296875,5.805980670649106,28.8494253879907
881,81.56999969482422,473.3500061035156,5.802991392355621,28.98571902865607
882,84.41000366210938,494.45001220703125,5.857718170304782,25.592495321666583
