,aapl,acn,Ratio,Spread
443,171.65499877929688,343.5,2.0011068855713927,-12.324046042533128
444,170.82000732421875,340.489990234375,1.9932676246062926,-10.934434704495091
445,169.95010375976562,339.7200012207031,1.9989396517281164,-11.852595143634376
446,170.74000549316406,340.7049865722656,1.9954607919109295,-11.304683938037188
447,170.13999938964844,339.2099914550781,1.993711018408033,-10.974070732504488
448,166.47999572753906,327.29998779296875,1.9660018992830073,-6.166731586273018
449,166.44000244140625,327.45001220703125,1.9673756753416725,-6.3943676424301845
450,166.55999755859375,327.5350036621094,1.9664685906763815,-6.246494559762171
451,166.91000366210938,328.7799987792969,1.9698040355021211,-6.812261959907319
452,166.6649932861328,329.2799987792969,1.9756998292615915,-7.787733206421793
453,166.1300048828125,328.1400146484375,1.975200174585598,-7.685956547321981
454,165.77999877929688,327.6300048828125,1.976293927465802,-7.855174498739332
455,169.5749969482422,331.0209045410156,1.9520619814137463,-3.881437036100154
456,169.0800018310547,331.6300048828125,1.9613792364053695,-5.451133207561925
457,167.86000061035156,330.9599914550781,1.9716429777891264,-7.1486746184535
458,168.11000061035156,330.70001220703125,1.9671644221424625,-6.403541175794119
459,166.93080139160156,328.0,1.9648860322101225,-5.991902757804242
460,167.11000061035156,326.4750061035156,1.9536533116575925,-4.119151850728516
461,167.63999938964844,326.7200012207031,1.948938215284184,-3.3356224442544846
462,168.69000244140625,325.2799987792969,1.9282707574343743,0.14203353681668118
463,169.69000244140625,326.3500061035156,1.923212925971899,1.0126429910479524
464,170.44009399414062,324.54998779296875,1.9041880357336936,4.268301554204724
465,170.55999755859375,324.5299987792969,1.9027321964390194,4.5209774368503
466,170.27999877929688,325.1400146484375,1.9094433696223925,3.3675912386606495
467,170.8000030517578,325.95001220703125,1.9083724027115976,3.5667226960702845
468,170.39999389648438,325.5400085449219,1.9104461279657257,3.200461879922413
469,168.47000122070312,321.0299987792969,1.9055618000425691,3.9650954766406965
470,168.25,323.2799987792969,1.921426441481705,1.2881574164647682
471,166.9600067138672,322.56500244140625,1.931989635063994,-0.5002288608017997
472,166.55999755859375,321.2659912109375,1.9288304269932526,0.022517891409703727
473,166.66929626464844,322.1499938964844,1.9328694673610038,-0.6493778913045694
474,165.86500549316406,321.2699890136719,1.9369365349758039,-1.3301931743871214
475,165.27999877929688,319.4200134277344,1.9325993210725096,-0.6154914328862182
476,166.14999389648438,317.5400085449219,1.9111647319274492,2.9528405715099364
477,164.6300048828125,315.7749938964844,1.9180889542052826,1.7681390369561123
478,163.7501983642578,313.07000732421875,1.9118755913064798,2.7657583175248686
479,164.5050048828125,313.0293884277344,1.9028563213060012,4.271167408399917
480,165.47000122070312,314.1000061035156,1.8982293091578,5.0732378170719965
481,164.82000732421875,312.9100036621094,1.8984952660909766,5.001851197070577
482,165.11000061035156,313.6300048828125,1.8995215536517265,4.844615813074624
483,166.27499389648438,316.7300109863281,1.9048565485650268,4.005415227409939
484,167.22999572753906,317.6300048828125,1.8993602403740653,4.958713907720748
485,166.5,317.3699951171875,1.906126096799925,3.802081716286663
486,166.12669372558594,317.1400146484375,1.9090250190153113,3.3076177654080805
487,166.3699951171875,318.20001220703125,1.91260456540194,2.7197749695765463
488,167.49000549316406,320.0199890136719,1.9106811064420985,3.0733090905941065
489,167.4600067138672,320.57000732421875,1.914307861410546,2.465074645610711
490,168.0800018310547,325.4049987792969,1.936012584687958,-1.1667438824963219
491,166.7899932861328,327.30999755859375,1.9624078825705356,-5.575154888412415
492,166.4842071533203,326.7250061035156,1.9624984957439522,-5.58357713328755
493,167.43499755859375,326.6499938964844,1.950906313849788,-3.6634451129934025
494,167.1300048828125,325.9700012207031,1.9503978441768453,-3.5753263411376413
495,167.34500122070312,324.510009765625,1.9391676321281006,-1.6981093854436458
496,167.22999572753906,323.6199951171875,1.9351791149026172,-1.0312763266542524
497,170.69500732421875,330.0899963378906,1.933799948295596,-0.777017905316969
