,unp,de,Ratio,Spread
159,254.30999755859375,390.5899963378906,1.5358814049294212,35.89704882999119
160,253.8000030517578,390.57000732421875,1.5388888992431147,35.05838223445441
161,249.77999877929688,387.7449951171875,1.5523460525748305,31.115087780681495
162,251.2449951171875,388.42999267578125,1.5460208172290435,32.8966409518283
163,252.9550018310547,389.94000244140625,1.5415390074074995,34.26569524859097
164,253.10000610351562,386.4599914550781,1.5269062905396353,37.98984363294771
165,251.83999633789062,383.1600036621094,1.5214422221799444,39.168407688190584
166,250.94000244140625,382.6099853515625,1.5247070280909112,38.20314534941387
167,251.02000427246094,380.67999267578125,1.516532492217574,40.26783363477777
168,253.75,376.9100036621094,1.4853596203432882,48.63419792925457
169,251.1300048828125,372.19000244140625,1.4820610648061958,48.9430271210088
170,251.63999938964844,370.1400146484375,1.4709108867676453,51.8516705231862
171,250.7100067138672,367.4100036621094,1.465478017722008,53.01589321791731
172,252.25,372.1300048828125,1.4752428340250248,50.88871183263829
173,251.6199951171875,369.4200134277344,1.4681663643451055,52.53799141885348
174,251.22999572753906,369.1000061035156,1.4691717246367648,52.20137370295724
175,251.9949951171875,370.05999755859375,1.4685212195841486,52.52937850697241
176,249.7449951171875,367.8190002441406,1.472778263570605,50.982148507555834
177,249.4499969482422,364.9700012207031,1.4630988401913267,53.33447192159768
178,248.5,361.9599914550781,1.4565794424751635,54.74501307058982
179,247.14999389648438,358.010009765625,1.4485535852999978,56.422048095496834
180,247.30999755859375,357.3299865722656,1.444866726374883,57.37146250802151
181,246.3000030517578,353.7699890136719,1.4363377370293016,59.23097616543559
182,245.97999572753906,347.6000061035156,1.4131230674893436,64.86217663726124
183,245.6699981689453,344.0,1.4002523815033936,67.94025331024453
184,247.1300048828125,346.4599914550781,1.4019341423934633,67.93841177156854
185,245.9499969482422,341.1730041503906,1.387164091822238,71.23867094811287
186,245.1999969482422,339.9849853515625,1.386561947728441,71.16394730898439
187,245.6199951171875,340.2900085449219,1.3854328446776756,71.56605679801343
188,244.92999267578125,337.42999267578125,1.3776589342508334,73.26434551374432
189,240.4149932861328,334.7099914550781,1.3922176270292717,68.3826382855713
190,239.08999633789062,336.05999755859375,1.4055795002132236,64.80179234644451
191,237.64999389648438,335.7900085449219,1.4129603078853237,62.6473117687501
192,237.38999938964844,334.239990234375,1.4079783945984954,63.759588616073856
193,238.8300018310547,337.92999267578125,1.4149394551980476,62.49405576603395
194,239.57000732421875,338.9800109863281,1.4149517912214038,62.68995257620604
195,242.08999633789062,342.760009765625,1.41583714713774,63.152749891239566
196,245.6699981689453,341.3399963378906,1.389424833646776,70.6002569723539
197,246.87869262695312,342.5730895996094,1.3876170760400761,71.40219009283435
198,247.4499969482422,344.04998779296875,1.3903818631484237,70.88717218144784
199,247.7899932861328,344.2550048828125,1.3893014819419593,71.25459216440986
200,247.57000732421875,343.7799987792969,1.3886173147342566,71.35921745477405
201,246.63999938964844,344.7650146484375,1.3978471273987012,68.80838760347574
202,246.41000366210938,346.8399963378906,1.407572708831644,66.34617209307292
203,244.39999389648438,357.0400085449219,1.4608838685002021,52.76199371035925
204,245.97000122070312,361.6050109863281,1.470118344480018,50.84034443721116
205,244.1199951171875,359.8999938964844,1.4742749512333793,49.430586570537784
206,243.83999633789062,358.93499755859375,1.472010346740718,49.9241611201695
207,242.63999938964844,357.4649963378906,1.473231937178866,49.37377957825423
208,244.0,358.70001220703125,1.4700820172419313,50.4285376908973
209,245.9499969482422,360.0,1.4637121547749339,52.411675098503494
210,244.25999450683594,357.3949890136719,1.4631744741305548,52.17130234747974
211,245.13999938964844,356.1300048828125,1.4527617107347144,54.917912493187586
