,ko,adm,Ratio,Spread
386,64.80500030517578,85.20999908447266,1.3148676596436524,4.312225577293201
387,64.61000061035156,84.29000091552734,1.3045968134849812,4.958627532688876
388,64.61969757080078,86.48500061035156,1.3383690091646434,2.7772332522948737
389,64.69000244140625,85.44999694824219,1.320915036688081,3.91087884514722
390,64.30999755859375,84.55999755859375,1.3148810568924363,4.267708697471033
391,64.4000015258789,84.40499877929688,1.310636595953791,4.548988416211738
392,64.33280181884766,84.7300033569336,1.3170575656804386,4.1296986377085965
393,63.939998626708984,84.73999786376953,1.3253049684672964,3.5685778014892797
394,64.01000213623047,84.97000122070312,1.3274488108884006,3.436793547706227
395,64.36000061035156,85.7249984741211,1.3319608089054806,3.172865048800926
396,64.93049621582031,86.30999755859375,1.3292674873715862,3.3883053580599345
397,64.7249984741211,85.68000030517578,1.3237543812292727,3.7299770114168886
398,64.66999816894531,84.75,1.3104994958960299,4.582808604848108
399,64.62999725341797,84.72000122070312,1.3108464307759613,4.556683711558389
400,64.5250015258789,84.81999969482422,1.3145292164124265,4.309369963331502
401,64.31999969482422,84.36000061035156,1.3115671798913262,4.481739239983863
402,63.744998931884766,83.5999984741211,1.3114754078739972,4.434980977588079
403,63.525001525878906,84.01000213623047,1.322471469788259,3.716307820748451
404,63.59000015258789,83.80999755859375,1.3179744827407895,4.007509352152379
405,63.66999816894531,83.58999633789062,1.3128631811185,4.339752565780682
406,63.880001068115234,83.44000244140625,1.3061991397344248,4.784393067220673
407,63.970001220703125,83.81999969482422,1.310301674149365,4.530671400998539
408,64.5199966430664,84.44000244140625,1.3087415814439682,4.682345067366139
409,65.0,85.33000183105469,1.312769258939303,4.465819044260808
410,65.13999938964844,85.36000061035156,1.310408372891639,4.632247766769009
411,65.24500274658203,85.61000061035156,1.3121311519116516,4.529573745370822
412,65.19999694824219,85.06999969482422,1.3047546576168625,5.00642883892824
413,65.07499694824219,84.67500305175781,1.301191041454902,5.226043019347539
414,65.61499786376953,85.38999938964844,1.301379290858714,5.268700204631909
415,65.72000122070312,85.37000274658203,1.298995757165153,5.436022826300128
416,65.76000213623047,87.30500030517578,1.3276307401011336,3.557148940292972
417,66.0199966430664,87.05999755859375,1.3186913357369432,4.16693950194384
418,66.06999969482422,87.22000122070312,1.3201150540876383,4.077093106691716
419,66.25499725341797,87.1500015258789,1.3153725022814486,4.406655420794916
420,66.33999633789062,87.18000030517578,1.3141393596276432,4.495915431558554
421,66.04499816894531,87.23999786376953,1.3209175604881795,4.022017830196685
422,66.01000213623047,87.20999908447266,1.3211634034564936,4.002915086290297
423,65.2300033569336,87.80999755859375,1.3461596357446766,2.308531757970666
424,65.4000015258789,88.17500305175781,1.3482416054205564,2.182043844927616
425,65.3550033569336,88.375,1.3522300583069924,1.918911779211509
426,65.30000305175781,88.7300033569336,1.3588055009217197,1.4867397105333529
427,65.20999908447266,88.25,1.3533200619383763,1.8404621280231017
428,65.75,88.55000305175781,1.3467681072510693,2.298112599440284
429,65.79000091552734,88.63999938964844,1.3473171934358217,2.2642399341362527
430,63.79010009765625,86.4000015258789,1.3544421688257138,1.6982575540003315
431,63.04999923706055,85.02999877929688,1.3486122094878086,2.0298546082742597
432,62.30500030517578,84.70999908447266,1.3596019367555585,1.304576324351199
433,61.529998779296875,84.95500183105469,1.3807086545829685,-0.02779983154205845
434,62.05500030517578,84.87999725341797,1.3678188193697975,0.7838132301116862
435,61.33000183105469,84.25499725341797,1.3737974031945182,0.39159708765769685
436,61.20000076293945,84.56999969482422,1.3818627228847489,-0.1058046135309818
437,60.41999816894531,82.9000015258789,1.3720622978848065,0.4698033489677831
438,60.125,82.38999938964844,1.370311840160473,0.5659054424301322
439,60.0099983215332,83.30000305175781,1.3881020726819038,-0.5054524403036889
440,59.86000061035156,83.40499877929688,1.3933344124435856,-0.8209039116704739
441,59.94499969482422,83.95999908447266,1.400617224320746,-1.2566454267857419
442,60.047698974609375,83.91999816894531,1.3975556033284493,-1.0725512904519727
443,59.970001220703125,83.87000274658203,1.3985326169649641,-1.1315704554664914
444,60.127498626708984,83.75,1.3928735090070379,-0.7905894454777675
445,59.90999984741211,83.0999984741211,1.3870805989947053,-0.44575169188545183
446,60.150001525878906,83.01010131835938,1.3800515247309704,-0.019117852852179817
447,59.98500061035156,82.29000091552734,1.3718429620441919,0.4694764147461645
448,60.6150016784668,82.80000305175781,1.3659985277402398,0.8434033888865249
449,60.84000015258789,83.05000305175781,1.3650559310234518,0.9090896807520996
450,60.97999954223633,84.0,1.377500830281565,0.15552023431498774
451,62.380001068115234,86.7699966430664,1.3909906245163215,-0.6501906862046989
452,63.04499816894531,87.02999877929688,1.380442561772745,0.022837811138923803
453,62.959999084472656,86.79530334472656,1.3785785356869902,0.1382744556487372
454,62.82500076293945,86.7426986694336,1.3807035036377304,0.0014684262719517616
455,62.880001068115234,87.12000274658203,1.3854962033510247,-0.29866693913192344
456,62.93000030517578,86.91999816894531,1.381217189693807,-0.028510446885963825
457,62.880001068115234,86.58000183105469,1.3769084026774467,0.2413339763954203
458,63.30500030517578,86.26000213623047,1.362609615676408,1.1576329737701874
459,63.20000076293945,85.94249725341797,1.3598496236698583,1.3278172302288842
460,63.42499923706055,86.37999725341797,1.3619235048085636,1.206003522094459
461,63.400001525878906,86.37000274658203,1.3623028496509912,1.180924747749781
462,63.689998626708984,87.0199966430664,1.3663055192243916,0.9378140968981901
463,63.939998626708984,87.58000183105469,1.3697216720688326,0.7285738342041232
464,64.05000305175781,87.79000091552734,1.3706478802910533,0.6729175254686017
465,64.27999877929688,88.03500366210938,1.3695551545415312,0.7506125156394565
466,64.38500213623047,88.79000091552734,1.3790478833511415,0.14294124082330106
467,63.900001525878906,88.29000091552734,1.3816901221789597,-0.03754357060713098
468,63.970001220703125,88.68499755859375,1.3863529133385715,-0.3343264627709923
469,64.23500061035156,89.11100006103516,1.3872654972260527,-0.38851900076022994
470,64.19499969482422,88.97000122070312,1.3859335095203127,-0.3036438330147926
471,64.06999969482422,88.79000091552734,1.385828021514726,-0.29902599048611855
472,64.97000122070312,88.2300033569336,1.3580114160259322,1.5237274400659648
473,64.79000091552734,88.87000274658203,1.371662316573355,0.6311768760258578
474,64.45500183105469,88.26000213623047,1.3693274319900248,0.771153771022721
475,64.41500091552734,88.52999877929688,1.374369285430788,0.44503345536972083
476,64.38999938964844,88.44599914550781,1.3735983845921065,0.49395445573015784
477,64.44999694824219,88.43000030517578,1.3720714428612184,0.5941334526940769
478,64.29000091552734,88.31999969482422,1.3737750573509968,0.47965007719526986
479,64.51000213623047,87.37000274658203,1.3543636622748274,1.7383218724157208
480,64.52999877929688,87.63839721679688,1.3581031903709544,1.497983886246171
481,64.40499877929688,88.11000061035156,1.368061521315869,0.8509980300443762
482,64.26570129394531,88.25,1.373205274713377,0.515555952223888
483,64.31999969482422,88.34500122070312,1.373523035445726,0.4967386296323004
484,64.57350158691406,88.62000274658203,1.372389611353228,0.5774153927167267
485,64.68000030517578,88.93000030517578,1.3749226945822923,0.4168418939429832
486,63.54499816894531,90.0199966430664,1.416633869494067,-2.2656302020422068
487,63.630001068115234,90.30999755859375,1.419299010570782,-2.436366975261027
488,63.82500076293945,90.88500213623047,1.423971814333352,-2.737775339348108
489,63.88999938964844,91.52010345458984,1.4324636770839927,-3.2816797039402736
490,64.23999786376953,91.33000183105469,1.4216999512474073,-2.6005093258924497
491,63.810001373291016,91.22000122070312,1.4295564842110335,-3.0938194629787468
492,63.41999816894531,90.86000061035156,1.4326711326655748,-3.281016631974456
493,62.402000427246094,87.39689636230469,1.400546388960718,-1.2462239911947572
494,62.41999816894531,86.44000244140625,1.3848126398121423,-0.26407816420594465
495,62.619998931884766,85.93000030517578,1.3722453173250067,0.5265369827094835
496,62.59000015258789,86.44999694824219,1.381211003954084,-0.03554973867287381
497,62.849998474121094,86.58000183105469,1.3775656950366448,0.19923854583147338
498,63.10499954223633,87.02999877929688,1.3791300120531256,0.10702332001882175
499,63.060001373291016,86.66999816894531,1.3744052692909436,0.40388881289646483
500,62.435001373291016,87.11000061035156,1.3952109985476229,-0.9130259417452786
501,62.900001525878906,88.33000183105469,1.4042925228660468,-1.4806041873112756
502,63.30500030517578,89.08499908447266,1.407234794329337,-1.6673639744720001
503,63.125,88.88999938964844,1.4081584061726484,-1.724915454039451
504,63.119998931884766,88.62999725341797,1.4041508040749815,-1.4719301149443036
505,63.42499923706055,88.76000213623047,1.3994482176416985,-1.174001360718041
506,63.709999084472656,89.27999877929688,1.4013498675603673,-1.2941262030389746
507,63.19499969482422,88.1500015258789,1.3948888670237394,-0.8867038393673747
508,63.059898376464844,87.76499938964844,1.3917719763152046,-0.6912569185028057
509,62.95000076293945,87.91000366210938,1.3965052040772115,-0.9904541037567223
510,63.1150016784668,88.05899810791016,1.3952150164950974,-0.9079424143238166
511,63.224998474121094,88.38999938964844,1.398022958052387,-1.0846116248209692
512,63.02000045776367,88.22000122070312,1.3998730653743587,-1.2022379114479416
513,62.970001220703125,87.91000366210938,1.3960616477359467,-0.9623922674634324
514,63.52899932861328,88.61000061035156,1.394796101729905,-0.8780814974627911
515,63.084999084472656,88.08999633789062,1.3963699392296978,-0.9810360748682323
