,googl,meta,Ratio,Spread
773,113.812255859375,191.1699981689453,1.6796960637099803,-14.25237168327993
774,114.92500305175781,193.5800018310547,1.6844028426422897,-14.917311472184279
775,114.51200103759766,191.86000061035156,1.6754575841125883,-13.844999950817508
776,113.8584976196289,188.61000061035156,1.656529855509315,-11.619855563592607
777,114.33915710449219,190.62750244140625,1.6672110173699788,-12.883563983088917
778,115.4844970703125,194.55499267578125,1.684684937038145,-15.014876783296755
779,116.6967544555664,196.60000610351562,1.6847084310161622,-15.158769648774266
780,117.29649353027344,198.0,1.6880300002224493,-15.618223771458359
781,117.50675201416016,199.91830444335938,1.7013346128337221,-17.206790708601375
782,117.1187515258789,197.4199981689453,1.6856395376219735,-15.31696553350656
783,117.635498046875,198.8300018310547,1.6902211078481222,-15.916582351625207
784,114.93949890136719,193.82040405273438,1.6862819649062253,-15.134980602612073
785,113.895751953125,191.1999969482422,1.6787280795769501,-14.151427856965851
786,114.22950744628906,191.83779907226562,1.679406690626484,-14.265818502091603
787,114.38899993896484,191.77000427246094,1.6764724263240758,-13.947899874591682
788,114.59150695800781,191.8300018310547,1.674033328677238,-13.690316148396418
789,114.20625305175781,190.31419372558594,1.6664078247916627,-12.778681819693928
790,114.54100036621094,190.77999877929688,1.665604440063683,-12.719519972474158
791,118.59725189208984,193.98500061035156,1.635661851480809,-9.563312315067774
792,117.5612564086914,191.22000122070312,1.6265562912660916,-8.423011062837956
793,116.59300231933594,188.79420471191406,1.619258454249481,-7.5156773666119525
794,116.77149963378906,189.3699951171875,1.6217141657945386,-7.8115396650804305
795,117.1639633178711,193.47999572753906,1.6513609667045757,-11.306059776964132
796,116.48274993896484,194.1999053955078,1.6671988384311458,-13.0942811563537
797,116.8199462890625,194.24000549316406,1.6627297962672507,-12.605573657136175
798,116.69999694824219,194.3800048828125,1.665638474429629,-12.933683394501626
799,116.70475006103516,194.10000610351562,1.6631714304859373,-12.646230554231122
800,116.15975189208984,193.80999755859375,1.6684780606163783,-13.21091445167144
801,116.92793273925781,194.22000122070312,1.66102313340134,-12.416219819633453
802,117.2762451171875,194.72999572753906,1.6604385272819437,-12.379974038040869
803,117.03425598144531,194.65350341796875,1.663218190141092,-12.68298077495882
804,117.1084976196289,195.64999389648438,1.6706729048131082,-13.563041931910133
805,117.7279052734375,199.74000549316406,1.6966241353674254,-16.681668539396156
