,tsm,asml,Ratio,Spread
460,106.69999694824219,682.0999755859375,6.392689738471212,-21.42722058830217
461,106.73999786376953,684.5599975585938,6.413340933660933,-23.63721875937953
462,105.30999755859375,681.640380859375,6.472703415268005,-29.65575029615892
463,105.38999938964844,679.4400024414062,6.4469115321784685,-26.95532427503239
464,104.7699966430664,675.3009033203125,6.445556217978588,-26.69152254766542
465,104.5250015258789,675.1400146484375,6.459124657188188,-28.06196409061048
466,104.61129760742188,674.5499877929688,6.448156205120156,-26.932547721569485
467,104.51499938964844,671.3699951171875,6.423671234156679,-24.35446243154619
468,104.22000122070312,667.5800170898438,6.405488478896987,-22.40835629278721
469,103.93000030517578,671.4000244140625,6.460117602642077,-28.04100041307985
470,102.92009735107422,670.1799926757812,6.511653310914657,-33.13331859183078
471,102.55000305175781,665.9849853515625,6.494246372820043,-31.251567912813393
472,102.54000091552734,665.5349731445312,6.490491195653492,-30.864073577967964
473,102.73500061035156,666.3599853515625,6.486202184189408,-30.470249556779585
474,102.57990264892578,662.3300170898438,6.456723003107467,-27.409713654835322
475,102.77999877929688,668.22998046875,6.501556610286247,-32.058985779877425
476,105.16999816894531,676.5,6.432442823791524,-25.390428898727954
477,105.30000305175781,679.2899780273438,6.450996755370029,-27.36781764914921
478,105.0,679.9450073242188,6.475666736421131,-29.89800161428392
479,104.5,677.9500122070312,6.487559925426137,-31.02823248608653
480,104.55999755859375,675.3900146484375,6.459353772172381,-28.09322306870653
481,104.98999786376953,678.4349975585938,6.4619012416678165,-28.450509720844742
482,104.79000091552734,680.760009765625,6.496421450691607,-32.02559324860639
483,102.88999938964844,655.6599731445312,6.372436359548622,-18.80142492310771
484,102.47000122070312,651.3099975585938,6.3561041260825375,-17.076627723002424
485,102.17500305175781,647.0499877929688,6.332762108802667,-14.660489845962196
486,102.56999969482422,649.7550048828125,6.334747068499794,-14.896599386856032
487,102.61000061035156,649.3599853515625,6.328427848055712,-14.25155605402714
488,102.3499984741211,647.5900268554688,6.327210908744762,-14.10672842461421
489,102.5,646.4600219726562,6.306927043635671,-12.039146207671855
490,100.05000305175781,623.0999755859375,6.227885622987895,-3.9926880921387147
491,100.41999816894531,624.8699951171875,6.222565290888716,-3.4500709113212134
492,100.22000122070312,625.510009765625,6.241369009646442,-5.3401568804889985
493,100.87000274658203,629.5,6.24070568909874,-5.267343791744147
494,100.86000061035156,627.6099853515625,6.222585579551831,-3.4398470154923553
495,101.06999969482422,630.75,6.240724269362995,-5.267272471013748
496,101.19000244140625,628.2000122070312,6.208123303196761,-1.9672132733083254
497,100.66000366210938,626.9967041015625,6.228856360925981,-4.076637086222754
498,100.01000213623047,617.94873046875,6.178869285764035,0.9085332234697807
499,99.94499969482422,616.4600219726562,6.167992634498757,1.9909470811023402
500,100.40499877929688,623.1452026367188,6.206316520220992,-1.819031395548941
501,100.44000244140625,623.4600219726562,6.207288000977146,-1.9150620224184332
502,100.84500122070312,626.989990234375,6.217363108184049,-2.9136048630014466
503,100.52999877929688,624.6099853515625,6.213170127683266,-2.502507613145249
504,99.98999786376953,617.8599853515625,6.179217907308692,0.8722425962858642
505,99.95999908447266,617.0800170898438,6.1732695352305,1.4647049286114315
506,100.26000213623047,621.5900268554688,6.199780706276764,-1.1701501687538576
507,99.78500366210938,616.4099731445312,6.177380874102188,1.0409483900758323
508,99.36000061035156,612.77001953125,6.167170045965259,2.0244408378499292
509,99.33999633789062,613.4849853515625,6.175609099731412,1.184439273165899
510,99.33000183105469,610.9299926757812,6.150508219207333,3.6769617639254966
511,97.59500122070312,600.8900146484375,6.156975327963507,2.8724017945006244
512,97.41000366210938,599.7473754882812,6.156938229554461,2.858722598623067
513,97.52999877929688,600.39501953125,6.15600355835028,2.96110227322682
514,97.97000122070312,602.6500244140625,6.151373041799145,3.4563115206181783
515,98.01000213623047,603.9896850585938,6.1625310875829715,2.366674677665819
516,97.875,602.1901245117188,6.152644950311303,3.322410855107555
517,97.55000305175781,597.739990234375,6.127524054686372,5.74116731447335
518,99.52999877929688,612.77001953125,6.156636461837389,3.0870062291871454
519,99.12000274658203,610.6900024414062,6.161117690873599,2.6043628053843895
520,99.23999786376953,605.0999755859375,6.097339667586258,8.944413378425757
521,99.12999725341797,606.1300048828125,6.11449633488125,7.226830548999792
522,97.70999908447266,594.8800048828125,6.088220350596098,9.60120018518736
523,97.65070343017578,592.4199829101562,6.0667251960326185,11.690597518158107
524,97.63999938964844,594.2100219726562,6.085723327397449,9.833653364371536
525,101.37999725341797,609.4284057617188,6.011327897734503,17.991946620548866
526,101.94999694824219,615.4000244140625,6.03629272030766,15.583083688167186
527,101.66000366210938,615.4949951171875,6.05444592706221,13.675523876132353
528,101.44000244140625,612.6749877929688,6.039776942502165,15.120424135249287
529,101.26470184326172,611.3400268554688,6.037049591097454,15.35967710233566
530,101.75499725341797,615.1500244140625,6.045403577399237,14.61424745994767
531,101.5,612.6400146484375,6.035862213285099,15.530409138566789
532,99.06999969482422,603.1500244140625,6.088119776642871,9.831799158963427
533,99.87999725341797,605.7899780273438,6.065178160651312,12.25469638795365
534,98.73999786376953,599.219970703125,6.0686650158719075,11.699192272248148
535,98.98999786376953,600.5399780273438,6.0666733103056485,11.941797942524396
536,99.22000122070312,603.9000244140625,6.086474672286674,10.019376493093283
537,98.93000030517578,600.030029296875,6.065197891902593,12.076734814206894
538,98.36000061035156,597.5700073242188,6.075335539000897,10.974001066901074
539,99.33000183105469,612.6400146484375,6.167723782895378,1.9669397912692466
540,98.87999725341797,606.3499755859375,6.132180344139097,5.44424685137968
541,98.61000061035156,601.2750244140625,6.097505533844848,8.831596971552322
542,99.23999786376953,604.9793090820312,6.096123761635999,9.065079882332007
543,99.38020324707031,607.3585815429688,6.111464473794719,7.56215443677032
544,98.9000015258789,604.97998046875,6.1170876757817485,6.93927771293871
545,98.76000213623047,605.6300048828125,6.132340945552034,5.414193836932177
546,98.75,606.4500122070312,6.141265946400316,4.531668640527605
547,99.11000061035156,605.5999755859375,6.110382119427467,7.631871788667431
548,98.83000183105469,607.219970703125,6.144085393635218,4.2617577475917505
549,98.72000122070312,607.5700073242188,6.15447730765224,3.224167593947036
550,98.72000122070312,607.7050170898438,6.15584491060965,3.089157828322036
551,99.02999877929688,613.5150146484375,6.195244089780787,-0.7832148769904643
552,99.33000183105469,617.1699829101562,6.213329019764533,-2.5630284704495034
553,100.61000061035156,645.2960205078125,6.413835767747916,-22.688495166237352
554,99.5199966430664,642.6849975585938,6.457847862109729,-26.890489670342312
555,99.0999984741211,634.9099731445312,6.406760675282262,-21.74064364211214
556,99.58000183105469,635.0449829101562,6.377234095532153,-18.87541547595439
557,99.20999908447266,631.3599853515625,6.363874520490511,-17.503102316592425
558,99.22000122070312,634.4000244140625,6.393872370580957,-20.480623506906717
559,99.01000213623047,633.7789916992188,6.401161276889839,-21.172179984979074
560,100.16999816894531,642.02001953125,6.409304495028821,-22.16270831987871
561,99.95999908447266,637.3599853515625,6.376150372039841,-18.815263333107318
562,98.80500030517578,625.8300170898438,6.3339913481793735,-14.504559476009412
563,99.05999755859375,625.2999877929688,6.312335990348731,-12.38068209212853
564,98.2300033569336,621.2899780273438,6.324849402374471,-13.558511225982251
565,97.72000122070312,622.3300170898438,6.368501937329038,-17.786294149658183
566,97.68000030517578,620.0,6.347256327425994,-15.706300861393323
567,96.66999816894531,611.1099853515625,6.3216095678780935,-13.129256063121638
568,97.05000305175781,618.02001953125,6.368057703219785,-17.664087971391645
569,96.01000213623047,613.6314697265625,6.391328570703173,-19.776013946263255
570,95.86000061035156,613.0599975585938,6.395368179169318,-20.14211911242436
571,95.6500015258789,611.0599975585938,6.388499611192023,-19.454708305340468
572,95.7699966430664,610.72998046875,6.377049199917309,-18.3746674979241
573,95.7699966430664,607.6099853515625,6.34447119817825,-15.2546723807366
574,95.54499816894531,595.489990234375,6.232560590784806,-4.5410194211618
575,95.07499694824219,585.739990234375,6.160820499981142,2.271260519241273
576,95.30000305175781,587.094970703125,6.160492674740749,2.322669895268027
577,95.28500366210938,588.3250122070312,6.174371512785931,0.9988754266651858
578,95.4800033569336,588.97998046875,6.168621279441747,1.5627433931660653
579,95.7699966430664,591.010009765625,6.171139505917621,1.3453032052008984
580,96.2300033569336,599.6400146484375,6.231320728778007,-4.409451803036327
581,93.51000213623047,572.0999755859375,6.118061838480883,6.129350249411423
582,93.06999969482422,564.7000122070312,6.067476244318019,10.77909949811393
583,93.7699966430664,573.97998046875,6.121147499381846,5.874428546115573
584,93.22000122070312,568.7100219726562,6.100729613017341,7.70666706661867
585,93.81999969482422,570.5999755859375,6.081858638264479,9.566975102692787
586,93.18000030517578,565.760009765625,6.071689288610136,10.40665547207103
587,92.88999938964844,560.4199829101562,6.033157353778698,13.934045531465891
588,90.66999816894531,547.1500244140625,6.034521180805126,13.3279930064975
589,90.79000091552734,555.4500122070312,6.117964606298792,5.778076618265422
590,91.47000122070312,563.010009765625,6.155132855056686,2.4683883121847066
591,91.19999694824219,562.5499877929688,6.168311476065367,1.2407615459744283
592,91.05000305175781,562.5700073242188,6.178692899158094,0.28321236775874237
593,90.7750015258789,557.989990234375,6.146956550315215,3.144345626225081
594,90.2699966430664,557.1400146484375,6.171929050262474,0.8378124434975325
595,92.12999725341797,567.4099731445312,6.158797243679291,2.1936984414199605
596,92.87000274658203,577.0800170898438,6.213847313696591,-2.8509767054289705
597,93.55000305175781,578.9600219726562,6.188776088573068,-0.4806723357284364
598,94.62999725341797,586.469970703125,6.197505946582305,-1.2401691722233545
599,95.2699966430664,591.8499755859375,6.212343827441621,-2.6198886041017113
600,95.77999877929688,592.905029296875,6.19028019266412,-0.48719845386339333
