,pfe,tmo,Ratio,Spread
1287,48.86000061035156,547.7100219726562,11.209783363298147,-2.0046114579164946
1288,48.97129821777344,548.22998046875,11.194924382661714,-1.2555414171754915
1289,48.95500183105469,549.3099975585938,11.220712430045054,-2.521371843643861
1290,49.0099983215332,550.0,11.222199935443582,-2.584297769573423
1291,49.119998931884766,551.25,11.222516530678764,-2.580057747357669
1292,49.505001068115234,545.0,11.0089887534821,8.059782330397242
1293,49.19499969482422,542.9500122070312,11.036691037202196,6.575097651270029
1294,49.415000915527344,541.8800048828125,10.965900937837302,10.153585019920174
1295,49.39500045776367,542.0599975585938,10.973985070049642,9.745544749587852
1296,49.334999084472656,541.480712890625,10.975589803163627,9.64068663390316
1297,49.44409942626953,538.5999755859375,10.893109225077334,13.765398991835527
1298,49.58000183105469,540.030029296875,10.89209377476514,13.884920639181304
1299,49.61000061035156,536.3250122070312,10.810824543612732,17.93198737303618
1300,49.290000915527344,531.1099853515625,10.77520745560084,19.49833970694891
1301,49.314998626708984,535.6900024414062,10.862618216748297,15.203349488570725
1302,49.3650016784668,535.955810546875,10.856999743214047,15.507682117295476
1303,49.40380096435547,537.510986328125,10.879952065144456,14.3949004013096
1304,49.42499923706055,538.0,10.885179733024442,14.147591952192615
1305,49.459999084472656,539.1599731445312,10.90092970328812,13.38669122421817
1306,49.29629898071289,540.5700073242188,10.965732083370316,10.110129021457228
1307,49.35499954223633,543.4299926757812,11.010637173863863,7.919454443297981
1308,49.20500183105469,543.3900146484375,11.043389786147483,6.2491407549550235
1309,49.11750030517578,544.814697265625,11.092068893583635,3.826755348560086
1310,49.57500076293945,554.4400024414062,11.183862711221304,-0.5820752778956244
1311,49.770999908447266,559.719970703125,11.245905682681048,-3.6272380068967873
1312,50.084999084472656,560.3400268554688,11.187781513391007,-0.6670382656130283
1313,50.65359878540039,555.6799926757812,10.970197695725064,10.476237227410651
1314,50.5,560.3497924804688,11.096035494662747,4.05508583115301
1315,50.6150016784668,563.010009765625,11.123382220594632,2.7061313407580787
1316,50.747398376464844,562.989990234375,11.09396753815607,4.235753745188903
1317,50.90999984741211,562.97998046875,11.058337893461372,6.099764792092346
1318,50.98500061035156,564.3300170898438,11.068549776093697,5.6048957766575445
1319,51.11000061035156,564.6099853515625,11.046957124027294,6.750192359160055
1320,51.08660125732422,556.47998046875,10.892875367960952,14.613395039993465
1321,51.084999084472656,561.77001953125,10.996770668475957,9.305087812375804
1322,51.275001525878906,562.260009765625,10.96557763107716,10.981527978421186
1323,51.0,561.4500122070312,11.00882376876532,8.655925481475665
1324,50.869998931884766,560.9149780273438,11.02643974454201,7.708672044396225
1325,50.880001068115234,562.1099853515625,11.04775891413685,6.627710265268719
1326,50.900001525878906,563.27001953125,11.066208303449041,5.695723680132405
1327,50.660099029541016,555.864990234375,10.972441840475636,10.365356224436882
1328,50.439998626708984,557.3800048828125,11.050357257299144,6.340730645155817
1329,50.560001373291016,556.97998046875,11.016217668913711,8.109040626525315
1330,50.52000045776367,557.592529296875,11.037065008798645,7.040396609297945
1331,50.619998931884766,556.4099731445312,10.991900136016342,9.363147238766205
1332,50.59000015258789,556.4600219726562,10.999407398582326,8.971048766630078
1333,50.72999954223633,557.3200073242188,10.986004580193427,9.707353081294459
1334,50.17499923706055,551.239990234375,10.986347755182724,9.45919078314529
1335,49.974998474121094,550.6599731445312,11.018709153731809,7.758775423108718
1336,49.625,551.0,11.103274559193954,3.4280244020729373
1337,49.290000915527344,548.39501953125,11.125887793572641,2.2133055272614133
1338,49.7599983215332,546.5599975585938,10.983923151019775,9.407293737160389
1339,49.3849983215332,547.6699829101562,11.089804627397491,4.021513852934108
1340,49.70399856567383,550.3900146484375,11.07335487146387,4.938760780825932
1341,51.095001220703125,556.0399780273438,10.882473133243463,15.149174861373298
1342,50.349998474121094,554.8300170898438,11.01946442709458,7.864526010459999
1343,50.435001373291016,556.1699829101562,11.027460449414967,7.493773340897691
1344,50.52000045776367,556.6099853515625,11.017616395647227,8.022940554610445
1345,50.369998931884766,556.530029296875,11.048839410329734,6.392561397979934
1346,50.33000183105469,556.5499877929688,11.058016442382991,5.916551208415116
1347,50.2400016784668,557.9000244140625,11.104697567181455,3.5403221596567978
1348,50.4900016784668,567.89501953125,11.247672819417799,-3.6041432690881816
1349,50.834999084472656,564.6500244140625,11.107505352282628,3.5745532411207837
1350,51.10499954223633,565.5449829101562,11.066333782915994,5.75817202802074
1351,51.625,567.52001953125,10.993123865012107,9.712242378363216
1352,51.75,567.1599731445312,10.959613007623792,11.497553609303226
1353,51.55500030517578,567.8900146484375,11.015226676110117,8.544102428062333
1354,51.79999923706055,567.3599853515625,10.952895631427774,11.867638640834288
1355,51.89500045776367,566.030029296875,10.907216963174628,14.280809895731922
1356,51.845001220703125,567.530029296875,10.946668259894741,12.21071265716961
1357,51.935001373291016,566.1099853515625,10.900355644212997,14.656949030146679
1358,51.88999938964844,564.155029296875,10.872134051507015,16.098787123186355
1359,51.91999816894531,563.8499755859375,10.859976800291774,16.745890478134868
1360,51.900001525878906,563.3400268554688,10.854335458440602,17.027835109683735
1361,51.709999084472656,559.8300170898438,10.826339721555865,18.371414474888468
1362,51.971500396728516,565.5349731445312,10.881636451275714,15.648127436808922
1363,52.255001068115234,566.0449829101562,10.832359991196011,18.370625993108945
1364,52.23500061035156,566.77001953125,10.850387918229133,17.41754177746401
1365,52.5,566.0599975585938,10.782095191592262,21.149118260568287
1366,52.2400016784668,564.4600219726562,10.805130241895174,19.784562108603325
1367,52.11309814453125,566.6500244140625,10.87346645257027,16.14759050299091
1368,52.16999816894531,567.5499877929688,10.878857728824078,15.896407959546254
1369,53.935001373291016,574.2000122070312,10.646148096537901,29.371159682218206
1370,53.345001220703125,573.4400024414062,10.749648314167718,23.403917643293596
1371,53.10499954223633,569.114990234375,10.71678740495492,24.992402211342267
1372,53.44499969482422,571.1400146484375,10.686500475436404,26.844099913386856
1373,53.5,570.8099975585938,10.669345748758762,27.801237014338483
1374,53.208099365234375,571.4450073242188,10.739812437231972,23.83794154681499
1375,53.119998931884766,571.4600219726562,10.757907256463495,22.818395295066523
1376,54.029998779296875,575.0410766601562,10.642996291913661,29.61326693367215
1377,54.70000076293945,573.0,10.475319780767189,39.29378577658264
1378,54.54999923706055,574.0800170898438,10.523923466892029,36.50343347542088
1379,54.685001373291016,574.02001953125,10.496845663637673,38.10274142332713
1380,54.529998779296875,569.0399780273438,10.43535651505256,41.31542494336969
1381,54.419898986816406,567.0850219726562,10.420545288223275,42.015010089429495
1382,54.4900016784668,567.22998046875,10.409799284203478,42.669370808492374
1383,53.51499938964844,558.0499877929688,10.427917297162747,40.73227160196899
