,jpm,blk,Ratio,Spread
1081,121.52079772949219,746.4782104492188,6.142802091464991,-97.81657897381764
1082,121.43000030517578,750.9349975585938,6.184097798495898,-102.76205190755162
1083,121.7699966430664,750.739990234375,6.16522962084784,-100.73713154436679
1084,122.12000274658203,751.280029296875,6.151981758925258,-99.39338345635043
1085,121.34500122070312,750.9849853515625,6.188841549275407,-103.26951796026187
1086,121.29989624023438,751.8150024414062,6.19798553621544,-104.34229705276177
1087,121.87999725341797,753.260009765625,6.180341538730227,-102.66511072475477
1088,122.31999969482422,755.2999877929688,6.1747873583826385,-102.33692734865066
1089,122.53140258789062,757.5449829101562,6.182455818758594,-103.44411929743514
1090,122.61000061035156,757.4400024414062,6.177636397283062,-102.91611207777784
1091,122.44999694824219,756.0700073242188,6.174520426029887,-102.4072814936933
1092,122.60330200195312,752.4974975585938,6.137660937929764,-98.00966014461564
1093,123.16999816894531,756.6699829101562,6.143297833554198,-99.13209880583783
1094,123.58999633789062,758.7949829101562,6.139614899215936,-98.99660350032026
1095,123.62999725341797,763.25,6.173663487474506,-103.23632945688827
1096,124.08000183105469,761.3250122070312,6.135759195455518,-98.88934721150646
1097,123.68000030517578,757.0299072265625,6.120875690157014,-96.74711250120994
1098,123.5999984741211,756.9099731445312,6.123867172239571,-97.05776068573006
1099,122.64009857177734,739.5349731445312,6.030123766670857,-84.84909088298708
1100,122.4375,737.9949951171875,6.027524207184788,-84.39952980092973
1101,121.98999786376953,739.8099975585938,6.064513570897552,-88.62305816686161
1102,122.2750015258789,741.0999755859375,6.060927960234679,-88.37910226808516
1103,122.86000061035156,743.8200073242188,6.054208071211325,-87.95057817455587
1104,122.56999969482422,742.6900024414062,6.059313080611584,-88.38140321105358
1105,122.58930206298828,743.2100219726562,6.062600973050515,-88.79753440219532
1106,121.47000122070312,740.9949951171875,6.100230408089382,-92.60675833286963
1107,121.16999816894531,743.530029296875,6.136255183070841,-96.75645548083254
1108,120.95999908447266,739.280029296875,6.111772775234541,-93.63670313359138
1109,120.69850158691406,741.22998046875,6.141169697413319,-96.9940744071305
1110,121.11750030517578,742.4450073242188,6.129956492278197,-95.9539851557197
1111,121.5250015258789,745.9199829101562,6.13799607936077,-97.23572595040743
1112,121.68000030517578,745.4000244140625,6.125904195797049,-95.8815399769859
1113,119.58000183105469,721.0125122070312,6.0295409028818545,-82.79654536012744
1114,118.81999969482422,718.9199829101562,6.050496421112786,-84.79446547032104
1115,118.54000091552734,719.8864135742188,6.072940847091913,-87.26789300472866
1116,118.61000061035156,717.9400024414062,6.05294662125437,-84.94473265432988
1117,118.32009887695312,715.9749755859375,6.0511695171123465,-84.54000190456601
1118,118.72000122070312,715.7899780273438,6.029228189584283,-82.20266788940536
1119,118.5999984741211,713.8300170898438,6.018802919677978,-80.88858035173259
1120,115.66000366210938,695.1500244140625,6.010288798233854,-78.03209587715925
1121,116.58000183105469,698.3699951171875,5.9904785053036,-76.30049370269764
1122,116.7699966430664,696.635009765625,5.965873338979752,-73.5429267963067
1123,116.77999877929688,694.8699951171875,5.9502483505795025,-71.72407909890411
1124,116.45999908447266,694.1699829101562,5.9605872262342166,-72.74635489549361
1125,116.4000015258789,694.469970703125,5.966236783499744,-73.36925885708344
1126,116.72000122070312,695.8200073242188,5.961446196427885,-72.99700747455633
1127,116.37999725341797,700.0399780273438,6.015122826502595,-79.04693227923248
1128,115.80000305175781,696.6849975585938,6.016277885996293,-78.81357058651794
1129,115.45010375976562,695.780029296875,6.0266730530159505,-79.79181459912515
1130,115.79000091552734,698.125,6.02923391035557,-80.3074060768894
1131,115.8499984741211,698.8099975585938,6.032024227559191,-80.66948746686207
1132,115.54000091552734,696.0700073242188,6.0244936974955,-79.59795218714261
1133,115.4800033569336,696.72998046875,6.033338761822241,-80.58084150029494
1134,115.37000274658203,698.6099853515625,6.0553867445605105,-83.05288673396946
1135,116.18000030517578,701.3302001953125,6.0365828744456325,-81.41356905099487
1136,116.16169738769531,701.530029296875,6.039254290125293,-81.7119072940276
1137,115.33000183105469,696.3400268554688,6.037804697822927,-80.99821937115134
1138,115.20999908447266,697.8350219726562,6.057069937662264,-83.13908788816606
1139,115.58999633789062,699.3034057617188,6.049860956111872,-82.56226750498674
1140,115.83000183105469,700.52001953125,6.0478287875105305,-82.48713447486365
1141,117.48999786376953,709.2050170898438,6.036301216995271,-82.23777584673259
1142,117.70999908447266,704.9450073242188,5.988828585567539,-76.79368537938355
1143,117.7699966430664,705.3150024414062,5.988919271001193,-76.84076432794997
1144,117.95999908447266,706.2235717773438,5.986975053056826,-76.72671104647408
1145,118.04000091552734,706.0900268554688,5.981786016426466,-76.1625838580476
1146,118.06999969482422,706.6810302734375,5.985271721012937,-76.59212919170581
1147,118.61000061035156,710.5999755859375,5.991062911468535,-77.60470579886113
1148,117.76000213623047,699.219970703125,5.937669480459363,-70.79952457604897
1149,116.71499633789062,689.9099731445312,5.911065371130524,-67.11391035064402
1150,116.11000061035156,682.280029296875,5.8761521463298285,-62.740147370143646
1151,115.79000091552734,682.8720092773438,5.897504135745898,-65.05441535423314
1152,115.16000366210938,680.1300048828125,5.905956784079131,-65.70315391797818
1153,115.26499938964844,678.7100219726562,5.888257715408524,-63.718067712735106
1154,114.65599822998047,675.989990234375,5.895810081200059,-64.27577469874679
1155,113.81999969482422,676.9000244140625,5.947109701537308,-69.68528269491732
1156,114.11689758300781,674.7999877929688,5.913234604911373,-65.98729557765252
1157,114.19999694824219,676.0349731445312,5.919745982575852,-66.77502725314424
1158,114.45500183105469,675.739990234375,5.903979550250016,-65.10756850117833
1159,114.5999984741211,676.5999755859375,5.904013827179299,-65.18715942437827
1160,114.36250305175781,675.530029296875,5.906918887488374,-65.39545034449749
1161,114.4000015258789,676.0499877929688,5.909527786501267,-65.71358623520315
1162,114.27999877929688,675.1300048828125,5.90768298997497,-65.43947672487401
1163,114.3550033569336,674.2150268554688,5.895806978825904,-64.1208124241689
1164,114.4800033569336,674.7244873046875,5.893819597480141,-63.95750348037042
1165,113.93000030517578,670.5499877929688,5.885631405220895,-62.74320572296155
1166,113.9800033569336,671.1849975585938,5.888620615817559,-63.10909130634572
1167,114.38999938964844,673.6599731445312,5.889150946227675,-63.377404635730855
1168,114.40499877929688,672.6599731445312,5.879637955699696,-62.29667559357553
1169,114.2699966430664,673.875,5.897217290597417,-64.23830489102671
1170,114.08999633789062,669.6400146484375,5.869401666603808,-60.972109107912516
1171,113.93000030517578,670.0399780273438,5.881154886619483,-62.23319595733655
1172,113.81999969482422,667.27001953125,5.8625023837668575,-60.05527781210482
1173,113.69999694824219,667.219970703125,5.868249679961318,-60.65110238380704
1174,114.01000213623047,669.1500244140625,5.869222102237097,-60.91266007750393
1175,113.72000122070312,666.1900024414062,5.858160352535452,-59.51346802415789
1176,112.98999786376953,656.7000122070312,5.812018980642918,-53.95246911254095
1177,113.12000274658203,653.5900268554688,5.777846631772799,-50.14277731218614
1178,113.6449966430664,656.6400146484375,5.777993172112956,-50.3671665045505
1179,113.91999816894531,658.9600219726562,5.784410398211271,-51.20707295161425
1180,113.91000366210938,661.2999877929688,5.805460157429011,-53.600830758306884
1181,113.79000091552734,659.989990234375,5.800070172460253,-52.93670659954036
1182,114.51000213623047,664.8300170898438,5.805868524034325,-53.90157518121613
1183,116.3499984741211,674.1300048828125,5.793983787913452,-53.29841721901177
1184,116.84880065917969,676.1300048828125,5.786366664172479,-52.6137864727914
1185,116.70999908447266,672.72998046875,5.764116063284687,-49.96081366805278
1186,114.6449966430664,662.260009765625,5.776615021652388,-50.605006477600014
1187,114.80000305175781,662.7349853515625,5.772952680608964,-50.24571352362467
1188,114.18000030517578,659.469970703125,5.775704755128041,-50.31764984708333
1189,113.72000122070312,658.0599975585938,5.786668928023118,-51.38346314134539
1190,112.83000183105469,653.3300170898438,5.790392683571019,-51.44359746587135
1191,113.19000244140625,661.47998046875,5.843978851499457,-57.65598170788111
1192,112.8499984741211,662.1500244140625,5.8675235566432695,-60.15597975474476
1193,112.55000305175781,658.1300048828125,5.84744546457419,-57.75058212918522
1194,113.3499984741211,660.8699951171875,5.830348513573827,-56.18487288580083
1195,113.5,661.0,5.823788546255507,-55.507546284475566
1196,113.77999877929688,662.239990234375,5.820355047805419,-55.24053964850556
1197,114.62000274658203,663.7899780273438,5.7912228417490415,-52.26949576785411
1198,114.94999694824219,668.0599975585938,5.811744369679253,-54.76343530910323
1199,114.93000030517578,667.8375244140625,5.810819826335518,-54.648587199917316
1200,115.0999984741211,670.5399780273438,5.825716654358661,-56.43608429371558
1201,115.69999694824219,675.4249877929688,5.837726928334464,-58.091809185374714
1202,115.81999969482422,676.6199951171875,5.841996174236084,-58.640943109766354
1203,115.91000366210938,674.22998046875,5.816840299946895,-55.76651314581217
1204,117.91999816894531,677.2000122070312,5.742876719153261,-47.91844260943732
1205,118.12000274658203,683.6400146484375,5.787673541755142,-53.28198938446498
1206,117.43000030517578,680.969970703125,5.79894378722156,-54.3256456286348
1207,118.55999755859375,686.47998046875,5.790148402537572,-53.75383486391458
1208,118.43009948730469,688.1099853515625,5.810262664056324,-56.082971319329104
1209,118.19999694824219,689.7899780273438,5.835786766808389,-59.001411559404815
1210,118.58999633789062,691.6500244140625,5.832279667531061,-58.76242072491654
1211,119.44999694824219,697.1799926757812,5.836584432713465,-59.66373227766975
