,unp,noc,Ratio,Spread
1171,237.01499938964844,479.92999267578125,2.02489291357795,7.5368857034441294
1172,237.5,482.3599853515625,2.030989412006579,6.108616367923007
1173,237.24000549316406,483.0199890136719,2.0359972088585616,4.911618400490584
1174,237.85000610351562,485.17999267578125,2.0398569696257405,4.011513872362018
1175,237.64999389648438,482.8800048828125,2.0318957175868704,5.898395182897859
1176,238.27000427246094,487.2950134277344,2.045137888487693,2.7639600054383373
1177,238.82000732421875,487.25,2.0402394483579265,3.944953228663581
1178,238.58999633789062,488.027587890625,2.0454654234517085,2.6922991863607018
1179,238.1300048828125,485.1300048828125,2.037248540441397,4.639812922017045
1180,238.2899932861328,488.0,2.0479248552163143,2.1002588689361397
1181,238.27000427246094,488.29998779296875,2.0493556848834373,1.7589856402039623
1182,238.35000610351562,488.8900146484375,2.051143285627239,1.3341950745883815
1183,239.75,490.5799865722656,2.0462147510834856,2.535779434191698
1184,238.5500030517578,488.3399963378906,2.0471179630709804,2.2972883519683642
1185,237.77000427246094,488.4700012207031,2.054380251686267,0.5562690375869175
1186,237.7100067138672,489.6700134277344,2.0599469925435354,-0.7676625079342734
1187,237.72000122070312,490.9800109863281,2.0653710603446207,-2.0570173486462813
1188,237.88499450683594,492.0199890136719,2.0683103195882033,-2.756217195142694
1189,239.13999938964844,494.57000732421875,2.068119129323821,-2.7141404517421797
1190,236.1750030517578,490.3699951171875,2.0762993067887154,-4.638050508021008
1191,234.27000427246094,489.9200134277344,2.09126223798565,-8.122665393622738
1192,233.8699951171875,490.6000061035156,2.0977466812606123,-9.628839518670004
1193,234.25,490.67498779296875,2.0946637685932497,-8.91895671022034
1194,233.56500244140625,488.69000244140625,2.0923083395766984,-8.348769665751076
1195,232.72000122070312,486.5425109863281,2.0906776746056694,-7.946549097472639
1196,231.32000732421875,485.1400146484375,2.0972678509752245,-9.435609043013455
1197,230.07000732421875,481.76348876953125,2.093986497295241,-8.640841101313795
1198,230.85000610351562,482.3399963378906,2.089408635846447,-7.606334238104223
1199,233.1699981689453,486.1199951171875,2.0848308055694416,-6.5946066740576
1200,233.35000610351562,485.260009765625,2.0795371633732054,-5.362831791425419
1201,233.24000549316406,488.1099853515625,2.092736982746591,-8.440003336461116
1202,232.75999450683594,486.8500061035156,2.0916395325366675,-8.171441827533426
1203,232.50999450683594,485.9700012207031,2.0901037060856984,-7.807788532162233
1204,227.72000122070312,484.5199890136719,2.127700625401287,-16.251058873642688
1205,226.24000549316406,483.0199890136719,2.1349892913977433,-17.807851446927355
1206,225.97999572753906,481.4700012207031,2.130586823274414,-16.794889474881455
1207,225.7100067138672,481.0899963378906,2.131451783384017,-16.97252161527369
1208,225.75,479.30999755859375,2.1231893579561185,-15.10992044885016
1209,226.3300018310547,480.875,2.124663085360428,-15.47698342552057
1210,225.32000732421875,480.94000244140625,2.134475354198659,-17.628034934573787
1211,224.05999755859375,477.6499938964844,2.1317950508839694,-16.940458560340044
1212,225.3249969482422,478.8999938964844,2.1253744608126595,-15.577720788510971
1213,225.8350067138672,479.3699951171875,2.1226558366327546,-14.99434460084994
1214,225.8800048828125,480.0849914550781,2.125398357876556,-15.616401434873053
1215,225.2100067138672,478.1700134277344,2.1232183258857447,-15.085241880000053
