,qcom,asml,Ratio,Spread
1059,141.58999633789062,524.6799926757812,3.7056289727113487,51.16308307299847
1060,141.88999938964844,526.6400146484375,3.7116077025429774,50.43184468778214
1061,141.8699951171875,527.0,3.7146684862058907,49.98992376411582
1062,141.39999389648438,526.2899780273438,3.721994347557245,48.774866032773055
1063,140.72000122070312,526.030029296875,3.7381326373914496,46.24963029700553
1064,139.6999969482422,526.4600219726562,3.768504176615736,41.64179842334023
1065,140.5500030517578,529.2750244140625,3.7657418208604088,42.308339063258934
1066,140.52999877929688,528.7650146484375,3.762648681715751,42.736413256780004
1067,139.52000427246094,525.469970703125,3.766269743491146,41.89461703952521
1068,140.32000732421875,524.85498046875,3.740414431821098,45.78634267423025
1069,141.05999755859375,525.6300048828125,3.7262867856245028,48.04224694418611
1070,141.3000030517578,525.2000122070312,3.7169143727098994,49.45527898962519
1071,146.72000122070312,533.0499877929688,3.6331105735960967,63.805093555592414
1072,145.5500030517578,529.3499755859375,3.636894293967825,62.71290602028444
1073,145.05999755859375,532.7000122070312,3.672273687939771,57.35585412308786
1074,145.39999389648438,532.1599731445312,3.659972458619191,59.28848541870605
1075,145.2899932861328,533.5499877929688,3.6723106369906713,57.447918871491545
1076,145.1199951171875,534.4650268554688,3.6829178944216254,55.83658369243245
1077,146.25,540.219970703125,3.693811765491453,54.71003094143715
1078,144.28500366210938,526.77001953125,3.6508993045795295,60.11154648830132
1079,141.8800048828125,522.4500122070312,3.6823371456644307,54.58091059240122
1080,141.21200561523438,516.9299926757812,3.660666034899892,57.364869501559504
1081,140.88999938964844,519.0023803710938,3.6837418029631013,53.973575339345764
1082,140.13999938964844,516.6649780273438,3.6867773674723425,53.239049963760756
1083,140.08999633789062,513.989990234375,3.668998527165743,55.70923007573459
1084,138.3699951171875,509.6000061035156,3.6828794109006666,53.05425497036982
1085,138.0500030517578,509.1099853515625,3.687866527324064,52.233619061308566
1086,136.67999267578125,502.82000732421875,3.6788120739584658,52.91216662233354
1087,137.42999267578125,502.0028076171875,3.6527893063451606,56.80129404869991
1088,138.36000061035156,504.44000244140625,3.645851403701613,58.17332209569202
1089,137.8800048828125,503.6300048828125,3.6526688935851115,57.01730341349947
1090,137.89999389648438,503.9599914550781,3.654532369547306,56.7691899148083
1091,137.05999755859375,499.9800109863281,3.647891579544093,57.3086263375501
1092,135.1999969482422,494.0899963378906,3.654511889723194,55.58025774209535
1093,134.42999267578125,491.1600036621094,3.6536489654261226,55.35638712643766
1094,134.0749969482422,491.32000732421875,3.6645162670701836,53.7423551767646
1095,133.43499755859375,490.2200012207031,3.6738487667408135,52.22098545972211
1096,133.39999389648438,490.010009765625,3.673238622078668,52.28760528825092
1097,134.2100067138672,493.3399963378906,3.675880870713916,52.27535315163187
1098,134.46499633789062,493.010009765625,3.6664561275617324,53.64975264947146
1099,132.82000732421875,491.9399108886719,3.7038087920581697,47.982135060957496
1100,132.7100067138672,489.260009765625,3.6866851406352996,50.211484285227364
1101,132.91000366210938,491.05999755859375,3.694680490770218,49.2306647177087
1102,132.0800018310547,489.42999267578125,3.705557131213685,47.46106209130017
1103,132.52000427246094,488.6000061035156,3.686990570110115,50.093256258673826
1104,133.0,490.68389892578125,3.689352623502115,49.97537967719439
1105,132.25,489.95001220703125,3.7047259902232987,47.63733867660927
