,ko,cl,Ratio,Spread
265,64.6449966430664,81.17500305175781,1.2557043432140755,-1.8969907023413306
266,64.7300033569336,80.98500061035156,1.251119981622507,-1.6011014879411114
267,64.76000213623047,80.99500274658203,1.25069487453381,-1.5737362941220034
268,64.7300033569336,80.9800033569336,1.2510427801215211,-1.5961042345231427
269,65.20500183105469,81.0,1.2422359899608615,-1.0244293105610502
270,65.5250015258789,81.12000274658203,1.2380007761547922,-0.7458313642974623
271,65.25,81.01000213623047,1.2415325997889728,-0.9783804517171752
272,65.30500030517578,81.04499816894531,1.2410228587430547,-0.9448665448777582
273,65.34500122070312,81.08499908447266,1.2408753166995528,-0.9350411858756367
274,65.18000030517578,81.01499938964844,1.2429426052521089,-1.070571309714186
275,65.02999877929688,80.94999694824219,1.2448100640902002,-1.1924150219459086
276,64.75499725341797,80.30999755859375,1.2402131258580933,-0.8949653300687466
277,64.56999969482422,79.92500305175781,1.2378039868283353,-0.7404090274652511
278,64.64990234375,79.93000030517578,1.2363514469083028,-0.645877275896158
279,64.51210021972656,79.94000244140625,1.2391474183778337,-0.8275296449229792
280,64.48999786376953,79.9749984741211,1.2401147638904022,-0.8900569988874629
281,64.31999969482422,79.94000244140625,1.2428483025605326,-1.0668155053802657
282,64.43000030517578,80.02999877929688,1.242123209688514,-1.0197919641623834
283,64.80999755859375,80.33000183105469,1.23946929265704,-0.8464596629754375
284,64.82499694824219,80.62000274658203,1.2436560978313806,-1.117776913478
285,64.83999633789062,80.4800033569336,1.2412092520416045,-0.9590938588047813
286,64.7750015258789,80.4000015258789,1.2412196006472882,-0.9600514083940972
287,64.88500213623047,80.52999877929688,1.2411188429988593,-0.9530287827035586
288,65.15499877929688,80.79149627685547,1.2399892224773876,-0.8782108064259013
289,65.08000183105469,80.61000061035156,1.238629353754663,-0.7901334650459155
290,65.83000183105469,80.63999938964844,1.2249733730313717,0.11408902045698355
291,65.78500366210938,81.19999694824219,1.23432381892549,-0.5019595332111244
292,65.86160278320312,81.13999938964844,1.2319772972537164,-0.3465479375630345
293,66.02999877929688,81.36499786376953,1.2322429103130743,-0.3617875844069012
294,66.10060119628906,81.52999877929688,1.233422953857703,-0.4388441275337591
295,66.1050033569336,81.50499725341797,1.2329626066779271,-0.4083591455412723
296,65.97000122070312,81.54000091552734,1.2360163620845583,-0.6115252962638529
297,66.76499938964844,82.16999816894531,1.2307346501928575,-0.2512502898077038
298,66.94000244140625,82.25,1.2287122348403685,-0.1132633577197204
299,66.81999969482422,82.37000274658203,1.232714802795222,-0.3827449278901618
300,66.7249984741211,82.21499633789062,1.2321468447807793,-0.3460747332824816
301,66.72000122070312,82.41000366210938,1.2351619027929164,-0.54730677804611
302,66.45999908447266,82.22000122070312,1.2371351542782754,-0.6811703693863542
303,66.23999786376953,82.12000274658203,1.2397343809622643,-0.8552116534822893
304,65.94999694824219,81.87000274658203,1.2413950952997606,-0.966445016278346
305,65.79000091552734,81.58999633789062,1.2401580058138328,-0.8857342023146835
306,65.79499816894531,81.83499908447266,1.2437875425475442,-1.1245122283518363
307,65.70320129394531,81.83000183105469,1.2454492356462317,-1.2338597651567547
308,65.80000305175781,81.75,1.2424011581837775,-1.0332789199441557
309,65.55000305175781,81.81999969482422,1.248207412442372,-1.4146857030349658
310,65.29000091552734,81.12999725341797,1.2426098348257726,-1.0485492943751957
311,65.36000061035156,80.22000122070312,1.2273561883657338,-0.05135965708132417
312,65.27999877929688,80.51000213623047,1.2333027518646904,-0.44101312166761275
313,65.33499908447266,80.38999938964844,1.230427803109187,-0.25250043553132073
314,65.19999694824219,80.8499984741211,1.2400307094845782,-0.8806620086171684
315,65.58000183105469,81.52999877929688,1.243214341306853,-1.0873174574580453
316,65.98500061035156,81.7300033569336,1.2386148761224987,-0.7828440726453216
317,65.94999694824219,81.80999755859375,1.2404852364557128,-0.9064398282900648
318,65.8550033569336,81.38999938964844,1.2358969742741532,-0.6047683700383324
319,65.86499786376953,81.37999725341797,1.2355575782715207,-0.5823167927181068
320,65.6488037109375,81.0,1.2338381725378629,-0.47161710583486993
321,65.33989715576172,80.75,1.2358452265007798,-0.6063998694098878
322,65.46499633789062,80.8550033569336,1.2350875716789027,-0.5555761381382958
323,65.20999908447266,80.54499816894531,1.2351633077713708,-0.5632027589614843
324,65.04000091552734,80.52999877929688,1.2381610954139997,-0.7599579085206933
325,65.58000183105469,80.94000244140625,1.2342177520812145,-0.4973211195674203
326,65.94499969482422,81.3499984741211,1.2336037432798101,-0.45266546436228694
327,65.94000244140625,81.5999984741211,1.2374885570656475,-0.7088901849071654
328,66.20999908447266,81.42500305175781,1.2297991870967013,-0.19757928870763308
329,66.11000061035156,81.3550033569336,1.2306005537110063,-0.25214052851201885
330,65.9000015258789,81.18000030517578,1.2318664404475987,-0.3387182904913324
331,65.55000305175781,80.72000122070312,1.2314263533590866,-0.314687228913872
332,65.19000244140625,81.05000305175781,1.2432888482341562,-1.0931160273436582
333,65.3949966430664,80.87999725341797,1.2367918251432983,-0.6677636392017128
334,65.79000091552734,81.37000274658203,1.2368141300234818,-0.6657406110060897
335,65.8499984741211,81.37999725341797,1.2358390150213918,-0.601000457742888
336,65.9749984741211,81.375,1.2334217791898792,-0.4402996601916307
337,66.13999938964844,81.16000366210938,1.2270941096321164,-0.0197735036382376
338,66.19999694824219,81.29000091552734,1.2279456897722083,-0.07503609695706714
339,65.11000061035156,77.04000091552734,1.1832283857063746,2.8172335598278657
340,65.12000274658203,76.63600158691406,1.1768427265758443,3.233691832921064
341,65.09500122070312,76.91000366210938,1.1815039898585722,2.928547148221053
342,65.1500015258789,77.21499633789062,1.1851879436598212,2.692064411994064
343,65.17500305175781,77.44499969482422,1.1882623102191858,2.4932036645651543
344,64.8499984741211,77.48500061035156,1.1948342703704544,2.048367832257167
345,64.63999938964844,77.05000305175781,1.191986444605331,2.221784577113791
