,sbux,bkng,Ratio,Spread
1114,97.5978012084961,1994.0,20.430788145936408,286.10302268113173
1115,97.79000091552734,2000.8499755859375,20.46068061001764,283.7432623206805
1116,97.88500213623047,2018.3800048828125,20.619910720068763,268.4326741157297
1117,98.16000366210938,2008.0899658203125,20.45731347701093,285.1473641707139
1118,98.1449966430664,2000.0,20.37801282192303,292.88673244622896
1119,97.4000015258789,1979.0699462890625,20.318992970069196,296.41203320629756
1120,98.7699966430664,2047.2099609375,20.727042933247006,260.2781700190435
1121,98.73999786376953,2048.382568359375,20.74521584642432,258.40472398703014
1122,98.9749984741211,2052.1298828125,20.733820807777718,260.1475496329617
1123,98.05999755859375,2020.25,20.602182850278382,270.6509636375936
1124,97.94999694824219,2016.969970703125,20.591832910101193,271.361132537475
1125,97.9800033569336,2009.739990234375,20.51173628677116,279.29212985609183
1126,97.8499984741211,2001.0,20.449668177861188,284.9949151268952
1127,97.51000213623047,2012.699951171875,20.640958948600446,265.35188872047866
1128,97.54000091552734,2011.68994140625,20.624255920895834,267.0627370962425
1129,97.43000030517578,2008.239990234375,20.612131622129237,267.9428278711239
1130,97.55000305175781,2012.0,20.625319703295947,266.98635078578127
1131,97.30000305175781,2015.239990234375,20.71161281631602,257.9058011472803
1132,96.94999694824219,2013.2099609375,20.765446356973833,251.7589046865969
1133,97.08000183105469,2012.6099853515625,20.73145804894035,255.3960852361056
1134,96.01499938964844,1913.0,19.923970339640956,330.1252304893792
1135,95.58000183105469,1917.3299560546875,20.059948936219126,315.63275810822597
1136,96.0999984741211,1926.7225341796875,20.049142193259634,318.3884651183271
1137,96.5199966430664,1932.625,20.023052913552206,322.29809631941134
1138,96.44000244140625,1932.1600341796875,20.03484016244819,320.89421859259664
1139,96.26000213623047,1929.9300537109375,20.049137864963207,318.9189891607871
1140,97.0,1941.52099609375,20.015680372100515,324.6160527070633
1141,97.70850372314453,1944.8900146484375,19.905023007611007,337.7992664846556
1142,97.63999938964844,1949.93994140625,19.970708250669837,331.14892520994727
1143,97.44999694824219,1938.530029296875,19.89256121092,338.11995513547345
1144,97.91999816894531,1935.469970703125,19.765829318785126,352.1602939273366
1145,97.86000061035156,1933.47998046875,19.757612593599635,352.74860694143445
1146,97.87999725341797,1944.27001953125,19.863813588974697,342.425734205784
1147,97.97000122070312,1940.0,19.801979951287752,348.79844780717804
1148,98.08000183105469,1920.5,19.58095395744497,370.8683082041716
1149,97.98999786376953,1913.0250244140625,19.52265604774931,376.2405897199651
1150,97.6636962890625,1907.0899658203125,19.52711230768654,374.5525133907704
1151,97.92500305175781,1909.9599609375,19.504313519684032,377.7872289544698
1152,97.83999633789062,1906.2950439453125,19.48380126019137,379.4661988982939
1153,97.9552993774414,1910.3590087890625,19.5023548591084,378.0959710624343
1154,98.29000091552734,1919.469970703125,19.528639259580036,376.80438601174455
1155,98.37000274658203,1921.0799560546875,19.529123741144122,377.0634224470373
1156,97.87000274658203,1924.260009765625,19.66138710293259,362.20224992784824
1157,97.83660125732422,1919.97998046875,19.624352806562943,365.70194569593696
1158,98.1500015258789,1935.56494140625,19.720477955325407,357.4387163014876
1159,98.06999969482422,1933.550048828125,19.716019729223785,357.5845870927574
1160,98.38999938964844,1943.6099853515625,19.754141654726432,355.00055947701185
1161,98.41999816894531,1947.8199462890625,19.790895981784956,351.49143714965066
1162,99.63999938964844,1994.8399658203125,20.020473484944198,332.9733760288909
