,mo,pg,Ratio,Spread
158,43.135276794433594,143.70016479492188,3.331383857341231,-11.066824117511668
159,43.252655029296875,144.2462921142578,3.334969657158702,-11.243468462078322
160,43.252655029296875,143.90867614746094,3.3271639868115708,-10.905852495281447
161,43.76128005981445,145.26904296875,3.319579380909132,-10.665170454857371
162,44.14274978637695,144.23635864257812,3.2674982718700365,-8.431696480426535
163,44.16231155395508,145.6364288330078,3.297753756731625,-9.77019017769349
164,44.289466857910156,147.5131072998047,3.330658907524389,-11.246609431036187
165,44.73940658569336,148.87344360351562,3.3275685791309075,-11.190626352522155
166,44.45574951171875,148.18832397460938,3.333389395123036,-11.398401898164803
167,44.612247467041016,148.71458435058594,3.333492320924976,-11.432038320943104
168,44.475311279296875,148.6748504638672,3.342862504777451,-11.823351894259883
169,44.38727951049805,148.27767944335938,3.340544432516757,-11.70328710088081
170,44.53399658203125,145.41796875,3.2653249182821784,-8.381740700904555
171,44.798091888427734,144.79241943359375,3.2321113094327263,-6.924872703112111
172,45.37518310546875,144.6732635498047,3.1883786168648705,-4.989150231540389
173,44.8763427734375,141.2872772216797,3.1483687950014554,-3.1734125106506883
174,44.710060119628906,140.6915283203125,3.146753279773497,-3.1010878169596015
175,44.132965087890625,139.19215393066406,3.153927084968423,-3.4182920229903107
176,44.132965087890625,136.9679412841797,3.103529096932612,-1.1940793765059357
177,44.37749481201172,138.6559600830078,3.1244656930358676,-2.112367995007087
178,44.01559066772461,136.19345092773438,3.0942093213258,-0.7890599869334198
179,43.59499740600586,134.67422485351562,3.0892128195186506,-0.5937765472990963
180,43.9666862487793,136.70977783203125,3.1093946234309824,-1.4593281241370835
181,44.16231155395508,136.8885040283203,3.0996680022303065,-1.0222653730059892
182,44.573123931884766,138.97372436523438,3.1178816314873874,-1.8143313219170056
183,44.16231155395508,140.10568237304688,3.1725169594411624,-4.239443717732552
184,42.029998779296875,137.2062530517578,3.2644838695389833,-8.052104317006137
185,41.7599983215332,137.53392028808594,3.2934369208814767,-9.229678458475501
186,42.0099983215332,136.47146606445312,3.248547286765815,-7.380274730959666
187,42.290000915527344,137.3055419921875,3.2467613861359346,-7.332959048975464
188,42.90999984741211,137.01759338378906,3.1931389855750036,-5.093379033158197
189,42.91999816894531,136.5310516357422,3.1810591206998,-4.575364588430471
190,43.0099983215332,134.7735137939453,3.133539154928778,-2.534524444919849
191,43.27000045776367,135.25013732910156,3.125725350086851,-2.192713771615739
192,41.68000030517578,134.62457275390625,3.2299561364731733,-6.572148521432194
193,41.470001220703125,134.753662109375,3.2494250818131576,-7.362272578267504
194,40.790000915527344,131.04994201660156,3.2127957606079725,-5.7990560966875755
195,41.40999984741211,131.04994201660156,3.1646931296666363,-3.8474246892687165
196,41.16999816894531,127.79305267333984,3.1040334796452487,-1.346012153209141
197,40.380001068115234,125.36032104492188,3.104515050246212,-1.4000318310601432
198,41.369998931884766,127.6043930053711,3.084466915637834,-0.5277904805546814
199,42.5,129.18319702148438,3.0396046357996322,1.4504206230942214
200,42.900001525878906,128.28953552246094,2.990431957096128,3.6032061314890496
201,42.9900016784668,125.58870697021484,2.921346872920007,6.587336985448889
202,42.81999969482422,123.39427185058594,2.881697167912427,8.246640198331182
203,43.459999084472656,122.88787078857422,2.8276086833255243,10.767630069019948
204,44.349998474121094,123.35456085205078,2.7813881645121152,13.102478318103454
205,44.75,123.55314636230469,2.760964164520775,14.163016817220939
206,45.88999938964844,125.4198989868164,2.7330551461089754,15.884752009152283
207,45.22999954223633,124.19857025146484,2.7459334845998993,15.028534534568553
208,44.59000015258789,126.44264221191406,2.835672612227512,10.769873765442288
209,44.77000045776367,127.46537780761719,2.8471158477621397,10.313742773166656
210,44.66999816894531,128.64700317382812,2.879941984489801,8.817330400664634
211,43.560001373291016,126.98999786376953,2.915289115248604,6.980290000115719
212,44.47999954223633,128.5800018310547,2.890737480987619,8.2862544433297
213,45.40999984741211,129.3699951171875,2.848931855360053,10.42371427227339
214,45.7400016784668,130.86000061035156,2.860953122176142,9.972487888025217
215,46.310001373291016,131.77999877929688,2.8456055899687387,10.846733627301422
216,45.41999816894531,131.8800048828125,2.9035669352576474,7.945177203329269
217,46.310001373291016,135.22000122070312,2.9198876530090185,7.406731185895172
218,46.27000045776367,134.6699981689453,2.910525109933275,7.830819435136551
219,46.13999938964844,134.8800048828125,2.9232771275907945,7.211595617039183
220,44.84000015258789,132.94000244140625,2.964763648283212,5.059463039833123
221,44.90999984741211,132.02999877929688,2.939879742326585,6.189811602397999
222,45.5,134.44000244140625,2.9547253283825547,5.637009249768386
223,45.880001068115234,136.5,2.975152502663345,4.77317829928781
224,45.900001525878906,136.80999755859375,2.9806098695107632,4.526138141952277
225,45.209999084472656,136.47999572753906,3.0188011168178286,2.6841516572361184
226,44.220001220703125,141.17999267578125,3.1926727448773327,-5.1321586019607075
227,44.380001068115234,140.97000122070312,3.1764307757527948,-4.418519944713335
228,43.959999084472656,140.97999572753906,3.2070063390273216,-5.75059586217888
229,43.65999984741211,140.49000549316406,3.2178196514925417,-6.204942630884187
230,43.58000183105469,141.74000549316406,3.2524093514874868,-7.706760228020595
231,43.66999816894531,140.8699951171875,3.2257843147189145,-6.553459558226773
232,44.20000076293945,142.57000732421875,3.225565720889308,-6.585130651656453
233,44.79999923706055,144.3800048828125,3.22276802101762,-6.506454204089561
234,45.15999984741211,145.6199951171875,3.2245348894865473,-6.613235231609604
235,45.02000045776367,146.4499969482422,3.252998566395771,-7.8839268635753506
236,44.7400016784668,146.72000122070312,3.2793919471692585,-9.035310737858378
237,45.150001525878906,146.60000610351562,3.2469546212415517,-7.624718914618608
238,45.81999969482422,145.47999572753906,3.1750326646984317,-4.395689632025903
239,46.58000183105469,149.16000366210938,3.2022326706450457,-5.683364350369867
240,47.0099983215332,149.25,3.1748565268855833,-4.419818588846493
241,47.630001068115234,150.61000061035156,3.162082662878079,-3.8281757838827377
242,47.189998626708984,149.08999633789062,3.159355810057334,-3.6932103233096245
243,46.209999084472656,149.27999877929688,3.23046963291236,-6.968053378989662
244,46.369998931884766,150.24000549316406,3.240026071897461,-7.424412890687602
245,46.86000061035156,151.32000732421875,3.229193456109165,-6.961988410657153
246,46.709999084472656,150.9199981689453,3.230999810040976,-7.034153760872112
247,46.959999084472656,152.47000122070312,3.2468058814574676,-7.797207308746902
248,46.810001373291016,152.24000549316406,3.252296539773861,-8.03937407879975
249,47.130001068115234,152.83999633789062,3.242944894420789,-7.6320705191877884
250,46.95000076293945,151.11000061035156,3.2185303121364814,-6.468679395076219
251,46.560001373291016,150.44000244140625,3.2310996134915415,-7.026320530924959
