,tsm,lrcx,Ratio,Spread
1448,60.630001068115234,395.2799987792969,6.519544644823881,-77.75853816209649
1449,60.310001373291016,391.2650146484375,6.487564346528331,-75.44750789133478
1450,60.33000183105469,391.3599853515625,6.48698779170451,-75.43597893911213
1451,60.560001373291016,394.5899963378906,6.5156867138368,-77.44127435804084
1452,60.494998931884766,393.6199951171875,6.506653476602086,-76.8174020954006
1453,60.50279998779297,396.95001220703125,6.560853585075729,-80.10587964773036
1454,60.564998626708984,397.94500732421875,6.570544313505956,-80.76967566508124
1455,60.29650115966797,393.2799987792969,6.522434821514319,-77.53437878173553
1456,62.095001220703125,414.0400085449219,6.667847659319742,-88.71762590991425
1457,61.84000015258789,413.068115234375,6.679626685238436,-89.10357781413443
1458,61.91999816894531,413.69500732421875,6.6811211168881925,-89.3044915953199
1459,61.70500183105469,409.5,6.63641500443013,-86.25430986244065
1460,61.73500061035156,410.94000244140625,6.656515726550441,-87.53457297719159
1461,62.21500015258789,417.19000244140625,6.7056176391257765,-91.22864218704505
1462,62.47999954223633,419.8399963378906,6.719590259505041,-92.46755119745471
1463,62.529998779296875,423.0,6.764753050659766,-95.36131587756113
1464,62.560001373291016,426.2699890136719,6.813778447192633,-98.47154525184537
1465,62.459999084472656,427.0400085449219,6.837015927063671,-99.77406305983355
1466,62.564998626708984,427.79998779296875,6.837688758620719,-99.97493435185457
1467,62.81999969482422,433.6600036621094,6.903215628284043,-104.47710500622809
1468,62.849998474121094,434.82000732421875,6.9183773728054865,-105.47736934168215
1469,62.77000045776367,435.57000732421875,6.939142968738747,-106.65334765034042
1470,65.01499938964844,444.3299865722656,6.834268872469004,-103.4590198856835
1471,65.54499816894531,444.9800109863281,6.788923997516504,-101.28687452759651
1472,65.4800033569336,443.2799987792969,6.769700306259354,-99.93295065316362
1473,65.24500274658203,441.7300109863281,6.770327111519187,-99.63430841961427
1474,64.5250015258789,431.9700012207031,6.694614351112473,-93.7082049955752
1475,65.12999725341797,441.55999755859375,6.779671674796839,-100.07668324467805
1476,65.04000091552734,445.04998779296875,6.84271189311622,-104.04589145901899
