,ba,noc,Ratio,Spread
1584,175.7100067138672,530.64501953125,3.0200045487185734,-20.403352065169614
1585,175.8000030517578,530.4199829101562,3.0171784624713216,-19.91548057631492
1586,174.66000366210938,539.765380859375,3.090377702634111,-32.590253874005626
1587,177.60960388183594,547.02001953125,3.079901129080743,-31.230566653623967
1588,180.58999633789062,547.25,3.0303450417933164,-22.75629231130729
1589,181.05690002441406,544.1599731445312,3.005463879427714,-18.302670318738322
1590,182.25,545.3599853515625,2.992373033479081,-16.018226583908543
1591,182.92999267578125,545.8699951171875,2.984037702798515,-14.542313486376841
1592,182.88499450683594,545.5399780273438,2.982967408006524,-14.343713830413506
1593,184.4250030517578,535.9099731445312,2.9058422896928526,-0.21610435898772185
1594,186.4149932861328,538.5900268554688,2.8891990786855546,2.915620857492782
1595,186.94000244140625,540.1900024414062,2.889643711279619,2.848937793605315
1596,185.8000030517578,540.7100219726562,2.9101722986626224,-1.0004570861166977
1597,185.75,538.8800048828125,2.9011036602035665,0.683525778285726
1598,185.6699981689453,541.239990234375,2.9150643376529177,-1.9101054213050057
1599,185.1699981689453,541.6400146484375,2.9250959658932234,-3.770382963002434
1600,181.22999572753906,541.2000122070312,2.9862606906456626,-14.837182297501457
1601,181.68670654296875,538.5800170898438,2.9643336451941797,-10.883360387002156
1602,179.30499267578125,535.3900146484375,2.985918053138253,-14.649168192979872
1603,178.7991943359375,533.510009765625,2.9838501887387583,-14.246350525586152
1604,177.1649932861328,529.2750244140625,2.9874695592895684,-14.78405956234674
1605,178.44000244140625,530.530029296875,2.9731563664996217,-12.315392231656872
1606,178.39999389648438,531.5700073242188,2.9796526093642095,-13.472215464709237
1607,177.1199951171875,539.6500244140625,3.046804648210469,-25.290476996227156
1608,175.5500030517578,536.72998046875,3.0574193741853977,-26.955604698726077
1609,176.6999969482422,538.3889770507812,3.0469099397238963,-25.256036912552602
1610,177.44000244140625,539.1199951171875,3.0383227440228096,-23.82586430723923
1611,177.50999450683594,539.239990234375,3.0378007262774647,-23.74144715951998
1612,176.8300018310547,538.8200073242188,3.0471074011468553,-25.307387112520544
1613,176.49000549316406,540.510009765625,3.062553079168896,-27.99035098550526
1614,183.3300018310547,546.75,2.9823269216123727,-14.254089129048069
1615,181.02999877929688,542.4127807617188,2.9962590974935734,-16.63404319056515
1616,180.02999877929688,543.77001953125,3.020441166573971,-20.911788215366144
1617,180.82000732421875,541.5,2.9946907314800906,-16.334543786955308
1618,179.94000244140625,539.885009765625,3.0003612450846076,-17.289613317502088
1619,179.25,540.3599853515625,3.014560587735356,-19.779745349718
1620,179.11000061035156,540.6900024414062,3.018759424928266,-20.51863153276402
1621,181.72999572753906,542.1400146484375,2.9832170109179312,-14.316931611272778
1622,181.11000061035156,541.219970703125,2.988349449943025,-15.20758728394317
1623,180.60000610351562,541.1925048828125,2.99663613838758,-16.669563610998196
1624,179.69000244140625,536.510009765625,2.9857532554743633,-14.644739881319609
1625,180.28990173339844,534.1099853515625,2.9625063867491113,-10.492705832461937
1626,180.25180053710938,532.0999755859375,2.951981472586685,-8.593970848932443
1627,179.4499969482422,529.1900024414062,2.9489552044631,-8.025670101185554
1628,183.97999572753906,528.780029296875,2.874116977804259,5.614192814646841
1629,185.5749969482422,530.6099853515625,2.8592751937350287,8.442447802185754
1630,184.4468994140625,528.7249755859375,2.8665430390294038,7.03284166268456
1631,184.4499969482422,533.6799926757812,2.893358641938797,2.0868709407884998
1632,184.66000366210938,531.97998046875,2.880861962085554,4.4002090693175395
1633,185.4582977294922,533.8400268554688,2.8784909243269503,4.87158549993505
