,goog,adbe,Ratio,Spread
315,134.54100036621094,471.55999755859375,3.504953852543398,-13.233869999999804
316,135.15699768066406,472.4999084472656,3.495933740431575,-12.05961622803887
317,134.41049194335938,471.8450012207031,3.51047745156337,-13.966791679012609
318,135.09649658203125,473.8500061035156,3.507492926108499,-13.617359732181065
319,134.95950317382812,473.8900146484375,3.5113497271701286,-14.12754341515501
320,135.17149353027344,473.2950134277344,3.50144102921918,-12.804969996528378
321,134.71249389648438,471.02239990234375,3.496501224780875,-12.107689321187202
322,134.79449462890625,463.80999755859375,3.440867513435754,-4.613852226725278
323,134.60400390625,462.3500061035156,3.4348904392586763,-3.8076440667509313
324,133.99649047851562,460.70001220703125,3.4381498393116328,-4.242697279467286
325,135.3574981689453,464.4800109863281,3.431505585354358,-3.3515809508834944
326,135.36000061035156,462.510009765625,3.4168883546108293,-1.3729910999018737
327,134.53500366210938,458.260009765625,3.406251141275956,0.04553650211863003
328,134.32199096679688,459.1199951171875,3.4180553147896506,-1.5455298170543368
329,131.12750244140625,455.6549987792969,3.474900309207859,-9.04433898726672
330,131.0865020751953,453.20001220703125,3.457259176441077,-6.7300697903570565
331,132.2584991455078,456.6099853515625,3.452405617042505,-6.1176312615198825
332,132.26126098632812,452.42999267578125,3.4207294660720726,-1.9281596706141566
333,131.69969177246094,448.70001220703125,3.4069936396074136,-0.1255411539392024
334,131.70999145507812,449.6300048828125,3.4137881258322476,-1.0201842843667985
335,132.10150146484375,451.8999938964844,3.4208543346250218,-1.9464716170251175
336,128.36700439453125,441.30999755859375,3.437877199363816,-4.173644357705548
337,128.9842529296875,446.3999938964844,3.4608875405886024,-7.145181719824116
338,128.55319213867188,450.8800048828125,3.5073419600226092,-13.1046366413238
339,127.85050201416016,446.3500061035156,3.491186965023257,-10.98634095514388
340,128.0229949951172,448.30999755859375,3.5017927644615123,-12.354319172517656
341,127.1300048828125,443.6499938964844,3.4897347349702192,-10.759147277418784
342,126.4645004272461,437.739990234375,3.461366539665437,-7.1332217572754715
343,126.5,424.55999755859375,3.3562055142971836,6.168609018158058
344,126.86250305175781,427.3999938964844,3.369001742950888,4.572759567625717
345,129.64599609375,439.3399963378906,3.388766406794343,2.185984850469531
346,129.64151000976562,439.3900146484375,3.3892694910398617,2.120569849057454
347,128.98300170898438,434.8900146484375,3.371684709506532,4.360503213083511
348,128.41299438476562,433.4649963378906,3.3755539960316905,3.8291991292137983
349,127.2564926147461,431.5199890136719,3.390946741869174,1.804976207185057
350,131.3362579345703,444.3299865722656,3.3831479102566173,2.9971430419621403
351,131.09848022460938,440.9100036621094,3.363196910495864,5.601048966568719
352,132.3625030517578,448.3800048828125,3.387515304900831,2.4693010607568273
353,133.6894989013672,452.6700134277344,3.385980328654707,2.733675569503298
354,133.50399780273438,450.010009765625,3.3707605552798516,4.757020827369153
355,133.875,452.0899963378906,3.3769560884249534,3.9503510635906243
356,133.85049438476562,450.8900146484375,3.368609258568089,5.0662270199504675
357,132.34249877929688,438.19000244140625,3.311030141361929,12.590646829631787
358,131.67800903320312,434.4800109863281,3.2995639452353225,14.020042727582386
359,132.01499938964844,436.64300537109375,3.307525715940213,13.013633097091592
360,132.1529998779297,436.9493103027344,3.3063896446266554,13.180959703493151
361,133.10150146484375,438.0050048828125,3.290759308214891,15.380617847457522
362,132.6999969482422,437.75,3.2987943486595435,14.257618897839272
363,132.75949096679688,438.95001220703125,3.3063550410630347,13.261796138710103
364,132.77574157714844,427.1199951171875,3.216852642235196,25.1475869556674
365,132.42575073242188,425.1099853515625,3.210176140217135,25.95639298532671
366,131.62950134277344,422.0799865722656,3.2065758987655553,26.25358387545338
367,132.1405029296875,424.55499267578125,3.2129058332832945,25.53238654875053
368,132.11050415039062,423.8800048828125,3.2085261320347414,26.104415517770683
369,131.03050231933594,420.2099914550781,3.2069631422993368,26.067754174265808
370,130.50100708007812,416.260009765625,3.1897072603447363,28.20045501436004
371,130.10049438476562,419.19000244140625,3.222047728747848,23.895862536441307
