,mo,ko,Ratio,Spread
1263,45.73500061035156,55.845001220703125,1.2210560943572675,2.5911257482865553
1264,45.90999984741211,55.880001068115234,1.2171640438649471,2.7847226930242615
1265,45.72999954223633,55.720001220703125,1.2184561945871004,2.7095929876433233
1266,45.834999084472656,55.70000076293945,1.215228578062931,2.8667515206968845
1267,45.59000015258789,55.32500076293945,1.21353368233755,2.921716011687143
1268,45.470001220703125,55.393798828125,1.2182493367276057,2.6961665723183375
1269,45.54999923706055,55.2599983215332,1.2131723215611467,2.9344663340201906
1270,45.48500061035156,55.290000915527344,1.2155655748841376,2.819557783809363
1271,45.27000045776367,55.06999969482422,1.2164788853095732,2.75871009328947
1272,45.27000045776367,55.88999938964844,1.2345924193615392,1.9387103984652514
1273,44.915000915527344,55.935001373291016,1.2453523373736368,1.4299820698798102
1274,44.505001068115234,55.90999984741211,1.2562633076188772,0.9194118328492822
1275,44.78499984741211,55.875,1.2476275581193002,1.3201665477010964
1276,44.650001525878906,55.80500030517578,1.249831990998511,1.2138215694487018
1277,44.6349983215332,55.814998626708984,1.25047610004686,1.1842249659857886
1278,44.61000061035156,55.689998626708984,1.248374755991067,1.2765711288422965
1279,44.94900131225586,56.45000076293945,1.2558677415497486,0.959396483139952
1280,44.79499816894531,56.220001220703125,1.2550508654709207,0.9882258652481015
1281,44.72999954223633,56.18000030517578,1.255980346079096,0.9433208245587581
1282,44.75,56.310001373291016,1.2583240530344362,0.8394458159801177
1283,44.78499984741211,56.40999984741211,1.2595735188033443,0.785166700288987
1284,44.685001373291016,56.26499938964844,1.2591473125315598,0.7995418434060086
1285,44.810001373291016,56.459999084472656,1.2599865510855712,0.7678262834082732
1286,44.790000915527344,56.45000076293945,1.2603259568894079,0.7516985454048823
1287,44.67499923706055,56.029998779296875,1.254168992415263,1.0214769324711002
1288,44.709999084472656,56.06999969482422,1.2540818797354165,1.0271953753737195
1289,44.5099983215332,55.85499954223633,1.2548865793871442,0.9809399156319616
1290,44.58000183105469,55.994998931884766,1.2560564520407518,0.9323842258797912
1291,44.564998626708984,55.875999450683594,1.2538090692814614,1.031785425151253
1292,44.66999816894531,55.959999084472656,1.2527423635171802,1.0849438666520799
1293,44.597198486328125,55.529998779296875,1.2451454500291166,1.4198479062935379
1294,43.97999954223633,55.19499969482422,1.2550022798844627,0.9486166259513853
1295,44.130001068115234,55.19499969482422,1.250736423269739,1.1445595809577087
1296,43.935001373291016,55.34000015258789,1.2595879918699675,0.7448362715076202
1297,43.71500015258789,55.025001525878906,1.2587212932360352,0.772453226350355
